sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://diggers.news/business/2020/03/20/chamber-of-mines-to-review-coronavirus-contingency-plans/,20200320,Chamber of Mines to review coronavirus contingency plans – Zambia: News Diggers!,live_ok_newspaper,0.99,0.99,0.9,"Social | Health, Safety & Well-being | Worker health and safety risks -> ""individual mining companies are urgently reviewing all available contingency plans to effectively deal with the Coronavirus outbreak."" | ""They are workers like anybody else so it is the same measures applicable everywhere."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""government has officially communicated to all mining companies in the country, through the Chamber, to observe high standards of hygiene."" | ""what we have done is to speak to the Chamber of Mines and, basically, encourage the mining companies to observe high standards of hygiene, washing hands and sanitation; the principles we have been guided by the Ministry of Health""",,,copper,Konkola Copper Mines,Social || Governance,"Health, Safety & Well-being || Regulation, Compliance & Institutions",Worker health and safety risks || Enforcement of environmental and social regulations
https://diggers.news/business/2020/04/01/some-mines-face-closure-amidst-deteriorating-copper-prices-warns-chamber/,20200401,"Some mines face closure amidst deteriorating copper prices, warns Chamber – Zambia: News Diggers!",live_ok_newspaper,0.98,0.98,0.8,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""MINING companies in Zambia face the prospect of being put under care and maintenance amidst the escalating high-cost of operations, combined with continued uncertainty, triggered by declining copper prices, says the Zambia Chamber of Mines."" | ""He said low copper prices and the spread COVID-19 would cripple the mining sector, forcing some operations to be placed under care and maintenance."" | ""most entities and operations that were not viable will eventually be placed on care and maintenance."" | ""A lot of projects will get deferred, operations that are not very viable will be placed on care and maintenance,"" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""surviving in a low cost environment is extremely difficult and a lot of operators would be running out of cash,"" Mateyo said."" | ""have lost significant market capitalization with a drop in those prices and in their shareholdings.""",,,copper,Mopani Copper Mines,Social || Social,Livelihoods & Economy || Livelihoods & Economy,Unemployment risks post-closure || Income generation and poverty reduction or exacerbation
https://diggers.news/business/2020/04/01/zesco-will-dictate-power-conditions-to-cec-nkhuwa/,20200402,Zesco will dictate power conditions to CEC – Nkhuwa – Zambia: News Diggers!,live_ok_newspaper,0.99,0.95,0.9,"Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""From 12th of February, 2020, a combined team from IDC, Zesco and relevant government departments have been sitting around the table with CEC to negotiate a new short-term agreement to facilitate continuity of power supply as a longer mutually beneficial relationship was being worked out."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""In addition, as we may be aware, the Cost of Service Study is currently underway under the auspices of the ERB (Energy Regulation Board) and the final report is expected somewhere in November, 2020."" | ""This Cost of Service Study will have far-fetching consequences to the entire electricity supply industry with regard to matters of pricing and sustainability. Zesco cannot, therefore, commit to long-term supply agreement, which may later result in difficulty in implementing the recommendations of the Study."" || Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> ""Government recognizes the strategic contributions of the mining sector in the Copperbelt to the health of the Zambian economy, as well as the need to provide sustainable social economic environment for domestic customers on the Copperbelt."" | ""Consequently, commencing at 00:01 hours on Wednesday 1st April, 2020, and thereafter, Zesco shall continue to provide continuous and uninterruptible power supply to CEC for Copperbelt-based customers under conditions as proposed by Zesco on an interim basis""",,Copperbelt,,,Governance || Governance || Social,"Stakeholder Engagement & Rights || Regulation, Compliance & Institutions || Living Conditions & Social Fabric","Stakeholder inclusion in decision-making || Legislative and regulatory framework effectiveness || Livability (cost of living, food security, communication services)"
https://diggers.news/business/2020/04/02/govt-forecasts-stability-in-mining-sector-amidst-covid-19-pandemic/,20200402,Govt forecasts stability in mining sector amidst COVID-19 pandemic – Zambia: News Diggers!,live_ok_newspaper,0.98,0.99,0.85,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""Zambia Chamber of Mines president Goodwell Mateyo had cautioned that some mining companies in the country faced the prospect of being placed under care and maintenance"" | ""low copper prices and the spread of COVID-19 will cripple the mining sector, forcing some operations to be placed under care and maintenance."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Copper prices on the international market have equally slumped from US $6,165 in January, 2020, to US $4,776 per tonne last month, thereby putting a lot of financial stress on the Zambian mining industry and the wider economy."" | ""According to Mateyo, low copper prices and the spread of COVID-19 will cripple the mining sector"" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Dr Bwalya Ng'andu last Friday announced measures, such as the suspension of import duty on concentrates and export duty on precious metals, to offer relief to the mining industry in the country.""",,,copper,,Social || Social || Governance,"Livelihoods & Economy || Livelihoods & Economy || Regulation, Compliance & Institutions",Unemployment risks post-closure || Income generation and poverty reduction or exacerbation || Legislative and regulatory framework effectiveness
https://inews.co.uk/news/broken-hill-skull-fossil-age-younger-human-development-research-2525445,20200401,"Broken Hill skull: Fossil is up to 225,000 years younger than previously thought as research casts light on human development – The i Paper",live_ok_trafilatura,0.95,0.9,0.9,"Environmental | Land, Soil & Geology | Land disturbance and land-use change -> ""the site where it was found were subsequently destroyed by mining."" || Environmental | Land, Soil & Geology | Landscape and topography alteration -> ""the site where it was found were subsequently destroyed by mining.""",Broken Hill,,zinc,,Environmental || Environmental,"Land, Soil & Geology || Land, Soil & Geology",Land disturbance and land-use change || Landscape and topography alteration
https://lfpress.com/pmn/business-pmn/south-african-ports-open-for-cargo-mineral-exports-govt-says/wcm/5dbd0d15-0fe6-4828-a850-63f9f4a5f9b4,20200401,"South African ports open for cargo, mineral exports, govt says | London Free Press",live_ok_trafilatura,0.9,0.95,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""(The) government has now decided that in the interest of ensuring a functional supply chain across all ports, that all cargoes will be accepted for loading and off-loading,"" the notice read."" | ""That sparked widespread confusion among miners in South Africa, Zambia, and Democratic Republic of Congo over whether they would be able to export copper and other minerals through South African ports."" | ""Ports will likely operate at a reduced capacity of maximum 70% of normal activity, an industry source told Reuters on Wednesday."" | ""Copper miner First Quantum Minerals said early last week it was managing the export of its Zambian copper production through ""alternate routes"" because of port and transit restrictions in South Africa.""",,,copper,First Quantum Minerals,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
https://www.defenceweb.co.za/sea/sea-sea/south-african-ports-working/,20200402,South African ports working - DefenceWeb,live_ok_trafilatura,0.95,0.95,0.8,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""The notice, dated 31 March, contradicts communications from port authorities last week showing the country's bulk terminals, which process shipments of mineral commodities, would shut for the 21-day nationwide lockdown aimed at containing the spread of coronavirus."" | ""The Department of Transport recognises there have been numerous instructions distributed by various entities, causing confusion among service providers and shipping companies,"" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Government has now decided in the interest of ensuring a functional supply chain across all ports, all cargoes will be accepted for loading and offloading,"" | ""Ports will likely operate at a reduced capacity of 70% of normal activity, an industry source told Reuters."" | ""Copper miner First Quantum Minerals said it was managing export of its Zambian copper production through ""alternate routes"" because of South African port and transit restrictions.""",,,copper,First Quantum Minerals,Governance || Social,"Regulation, Compliance & Institutions || Livelihoods & Economy","Legislative and regulatory framework effectiveness || Business opportunities (local supply chains, services)"
https://www.lusakatimes.com/2020/03/24/covid-19-economic-turbulence-hits-zambia-what-does-this-mean-for-zambia-and-for-international-cooperation/,20200324,Zambia : COVID-19 Economic turbulence hits Zambia: What does this mean for Zambia and for International Cooperation?,live_ok_trafilatura,1.0,0.9,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""How is Zambia going to finance the repayment of these arrears with drastically dwindled demand for its main export to China, copper, whose price tumbled this week to less than $ 5,000 per tonne, the lowest since 2016."" | ""These disruptions are already having severe negative business and employment effects across the Zambian economy. They are affecting individual households and may mean no food and other basic supplies for families."" || Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> ""They are affecting individual households and may mean no food and other basic supplies for families."" || Social | Livelihoods & Economy | Employment creation and job security -> ""These disruptions are already having severe negative business and employment effects across the Zambian economy."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""The EIU bemoaned government's interference with critical sectors like mining over unabated tax differences, in turn, driving away foreign investment and hurting output.""",,,copper,,Social || Social || Social || Governance,"Livelihoods & Economy || Living Conditions & Social Fabric || Livelihoods & Economy || Regulation, Compliance & Institutions","Income generation and poverty reduction or exacerbation || Livability (cost of living, food security, communication services) || Employment creation and job security || Legislative and regulatory framework effectiveness"
https://www.lusakatimes.com/2020/04/01/kalumbila-mine-donates-towards-fighting-covid-19/,20200401,Zambia : Kalumbila mine donates towards fighting COVID-19,live_ok_trafilatura,0.95,0.98,0.7,"Environmental | Air & Climate | Fossil fuel consumption -> ""The donation will cover ... fuel for distributing materials within the district as well as preparedness needs for potential worst-case situations."" | ""This is done though distribution of awareness material, provision of fuel for contact tracing being coordinated through the provincial health team and transportation of samples to Lusaka for analysis.""",Kalumbila mine,Kalumbila District,,Kalumbila Minerals Limited,Environmental,Air & Climate,Fossil fuel consumption
https://www.polity.org.za/article/south-african-ports-open-for-cargo-mineral-exports-govt-says-2020-04-01,20200401,"South African ports open for cargo, mineral exports, govt says",live_ok_newspaper,0.9,0.95,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""That sparked widespread confusion among miners in South Africa, Zambia, and Democratic Republic of Congo over whether they would be able to export copper and other minerals through South African ports."" | ""Copper miner First Quantum Minerals said early last week it was managing the export of its Zambian copper production through ""alternate routes"" because of port and transit restrictions in South Africa.""",,,copper,First Quantum Minerals,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
