sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://abcnews.go.com/International/wireStory/zambias-president-sworn-court-challenge-42052633,20160913,,wayback_ok,0.99,0.92,0.85,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The political tension has been exacerbated by Zambia's economic struggles, which are fueled by the fall in prices of copper, its main export.""",,,copper,,Social,Livelihoods & Economy,Income generation and poverty reduction or exacerbation
http://africabusiness.com/2016/09/22/zambia-to-develop-new-airport-on-the-copperbelt/,20160922,,wayback_ok,0.95,0.9,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Another important investment in the mining region is the Chinese-led Chambishi Multi-Facility Economic Zone connected to Zambia's cobalt and copper mining."" | ""It is anticipated that the economic zone will boost exports from the Copperbelt and this will require effective and efficient air transport.""",,Copperbelt,copper and cobalt,,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
http://chinadigitaltimes.net/2011/10/chinese-businesses-face-increasing-pressure-in-zambia-under-sata/,20160918,Chinese Businesses Face Increasing Pressure in Zambia under Sata,live_ok_trafilatura,0.95,0.95,0.8,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Chinese mine owners immediately gave significant raises to their workers. Yet now, workers at one mine say an announced 100% pay raise has not materialized, and they have gone on strike."" | """"The workers have again gone on strike. They were promised a pay rise of 2 million Zambian kwacha ($400) per month, which they have not been given,"" the union president Mundia Sikufele told Reuters."" | ""About 2,000 workers at NFC Africa Mining, majority-owned by China Nonferrous Metals Mining Corporation, first went on a strike earlier this month demanding higher wages."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""He called the Chinese investors ""infestors"" and vowed that if elected he would put an end to the flouting of labor and tax laws and other abuses,"" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""he has announced that he is ""allergic to corruption"" and has been cracking down accordingly, and Chinese businesses in the country are being singled out."" | ""through corruption and neglect, many African governments allow foreign interests to treat their countries as easily commandeered cheap resource pools.""",NFC Africa Mining,,copper,China Nonferrous Metals Mining Corporation,Social || Governance || Governance,"Livelihoods & Economy || Regulation, Compliance & Institutions || Transparency & Accountability",Income generation and poverty reduction or exacerbation || Enforcement of environmental and social regulations || Anti-corruption and bribery risks
http://europe.chinadaily.com.cn/epaper/2016-09/16/content_26805436.htm,20160916,Build a nest to attract the phoenix|Cover Story|chinadaily.com.cn,live_ok_trafilatura,0.99,0.99,0.85,"Social | Livelihoods & Economy | Employment creation and job security -> ""Chambishi Zone has 6,658 employees while Lusaka East is expected to create 13,300 jobs."" || Environmental | Air & Climate | Energy demand and consumption -> ""In Lusaka East zone, demand for power far outstrips supply."" | ""'We cannot meet the industrial demand, thus limiting the number of investors we can accommodate here. We are, however, happy to see the government looking into ways of boosting power supplies within two years,' says Zan."" | ""Zambia's total power capacity is 2,347 megawatts, with demand growing at an average of about 3 percent, or between 150 and 200 mW annually. There has been no major addition to the country's generation capacity in the past 20 to 30 years."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""His chagrin, however, is raised by levies imposed by local authorities without considering the return on investment for such project models."" | ""According to the government officials, the property where the industrial parks sits needs to be assessed for taxes."" | ""'Although the costs cannot be compared to financing the cost of a new road, it is a cost burden on us,' says Zan."" | ""'A responsive policy, therefore, should be able to overlook the need for short-term gains such as raising taxes from property that's undergoing development and patiently look at the gains to be found once it is complete and more, affluent tenants reside here.'"" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""it was only recently that the government announced the establishment of a one-stop shop for investor services."" | ""'The service center is key in improving the business climate as investors will be issued work permits and all necessary business licenses here. This is good news because it has worked in Chinese zones,' Zan says."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The firm has successfully attracted at least 40 foreign firms in Chambishi park and 10 in Lusaka East."" | ""'This is the best way to diversify the economy from copper market dependency and attract investors not only in mining but also in agriculture. Zambia can thrive in agro processing since we consume drinks and food from other countries. We have enough maize, and fruits and we can add value to them,' he says.""",Chambishi copper mine,Copperbelt region,copper,China Non-Ferrous Metal Mining Group Co,Social || Environmental || Governance || Governance || Social,"Livelihoods & Economy || Air & Climate || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Livelihoods & Economy","Employment creation and job security || Energy demand and consumption || Legislative and regulatory framework effectiveness || Mining permitting and licensing practices || Business opportunities (local supply chains, services)"
http://guardian.ng/business-services/re-elected-zambian-president-pledges-focus-on-economy/,20160817,Re-elected Zambian president pledges focus on economy | The Guardian Nigeria News - Nigeria and World News,live_ok_newspaper,0.99,0.97,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Zambia's economy has been hard hit by depressed copper prices""",,,copper,,Social,Livelihoods & Economy,Income generation and poverty reduction or exacerbation
http://news.xinhuanet.com/english/2016-09/20/c_135700804.htm,20160920,Zambia starts consultation on economic recovery plan - Xinhua | English.news.cn,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The Zambian government suffered the effects of the downfall in global commodity prices, which saw copper prices plummeting."" | ""Copper accounts for about 70 percent in the country's foreign exchange earnings."" || Social | Livelihoods & Economy | Employment creation and job security -> ""The situation was exacerbated by a crippling power deficit which saw firms downsizing on their production, with the mining sector, the most affected."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""The finance minister is this week expected to meet stakeholders from the banking sector, revenue collection agency and the mining industry as part of the consultation process."" || Environmental | Air & Climate | Energy demand and consumption -> ""The situation was exacerbated by a crippling power deficit which saw firms downsizing on their production, with the mining sector, the most affected.""",,Lusaka,copper,,Social || Social || Governance || Environmental,Livelihoods & Economy || Livelihoods & Economy || Stakeholder Engagement & Rights || Air & Climate,Income generation and poverty reduction or exacerbation || Employment creation and job security || Stakeholder inclusion in decision-making || Energy demand and consumption
http://thezimbabwemail.com/opinion-5158-africa-not-making-it-easy-for-investors.html,20160921,,wayback_ok,0.98,0.95,0.7,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""mining licences favour small-scale production, and foreigners are not allowed to undertake construction projects in Zambia, Mr Mkokweza says.""",,,,,Governance,"Regulation, Compliance & Institutions",Mining permitting and licensing practices
http://uk.reuters.com/article/uk-congo-violence-idUKKCN11F21K,20160909,,wayback_ok,0.8,0.95,0.8,"Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""Three people were killed in riots on Friday near a border crossing between Democratic Republic of Congo and Zambia that serves as the main export route for Congolese copper, Congo's government said."" || Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""Authorities in both countries closed the border in response, Christabel Mulala, the mayor of the Zambian border town of Chililabombwe, told Reuters."" | ""Eric Monga, the local president of Congo's chamber of commerce, said trucks were being held 10 km (6 miles) away from the Congolese side of the border after rioters burned vehicles and administrative buildings."" | ""Nearly all of the country's copper exports pass through the Kasumbalesa crossing.""",,Chililabombwe,copper,,Social || Environmental,"Health, Safety & Well-being || Land, Soil & Geology",Accidents and fatalities (including structural failures such as tailings dams) || Transport corridors and access road impacts
http://uk.reuters.com/article/uk-zambia-election-idUKKCN11F2LO,20160909,,wayback_ok,1.0,0.98,0.9,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""Zambia is Africa's second-largest copper producer, but its economy has been hit by a slump in commodity prices, leading to mine closures and exacerbating its already high unemployment.""",,,copper,,Social,Livelihoods & Economy,Unemployment risks post-closure
http://www.diamondworld.net/Content/Chopard-and-Gemfields-in-partnership-launched-new-collection-at-the-Venice-Film-Festival-2016/13422,20160912,Chopard and Gemfields in partnership launched new collection at the Venice Film Festival 2016,live_ok_trafilatura,0.95,0.98,0.8,"Governance | Regulation, Compliance & Institutions | Compliance with national and international standards -> ""crafted in Fairmined certified gold and feature the responsibly sourced emeralds from Gemfields and diamonds sourced from a diamond supplier certified to the RJC Code of Practices."" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""knowing where the precious materials in our jewellery come from and having this independently validated."" | ""Gemfield's Kagem mine in Zambia is the first to be assessed against Eco-Age's Green Carpet Challenge (GCC) Principles of Sustainable Excellence."" || Social | Health, Safety & Well-being | Worker health and safety risks -> ""used its GCC Principles of Sustainable Excellence to assess the mining site, covering social welfare, environmental protection, training provision and security for workers."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""used its GCC Principles of Sustainable Excellence to assess the mining site, covering social welfare, environmental protection, training provision and security for workers.""",Kagem mine,,emeralds,Gemfields,Governance || Governance || Social || Social,"Regulation, Compliance & Institutions || Transparency & Accountability || Health, Safety & Well-being || Livelihoods & Economy","Compliance with national and international standards || Monitoring and disclosure of environmental and social performance || Worker health and safety risks || Human capital development (skills, training, workforce development)"
