sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://www.globalconstructionreview.com/chinese-consortium-to-repair-and-upgrade-zambias-copperbelt-highway/,20220313,Chinese consortium to repair and upgrade Zambia's Copperbelt highway - Global Construction Review,live_ok_trafilatura,0.95,0.95,0.9,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""The T3, which is tolled over its entire length, carries almost all the road-bound mineral exports from the Copperbelt region towards Tanzania, but many segments are in a dilapidated state.""",,Copperbelt region,,,Environmental,"Land, Soil & Geology",Transport corridors and access road impacts
https://www.howwemadeitinafrica.com/from-battery-metals-to-avocados-zambia-attracts-investor-interest/150935/,20230322,From battery metals to avocados: Zambia attracts investor interest,live_ok_newspaper,0.95,0.95,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Investors include KoBold Metals – a consortium linked to tech leaders Bill Gates, Jeff Bezos and Richard Branson – which is expected to bring new investment to Zambia's copper mining sector."" | ""Upon his landslide poll victory in 2021, part of Hichilema's economic blueprint entailed placing an electric vehicle battery and components supply chain at the centre of Zambia's economic transformation architecture."" | ""The California-based mineral exploration firm is eyeing the country's mines for electric vehicle components, leveraging reformist President Hakainde Hichilema's efforts to revitalise the economy."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Market optimism is spurring a rush of investments into Zambia's agriculture and mining sectors, giving the economy new growth impetus."" | ""High copper prices, post-election market confidence, and a continued recovery in the agriculture sector have driven wider economic recovery."" | ""Fitch Solutions forecasts that while real GDP growth in Zambia slowed to 2.5% in 2022, growth will accelerate again in 2023, driven by a recovery in mining exports and strong private investment.""",,,"copper, cobalt",KoBold Metals,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation"
https://www.hrw.org/news/2023/03/09/zambia-green-city-plan-should-focus-lead-mine-remediation,20230309,Zambia: 'Green City' Plan Should Focus on Lead Mine Remediation | Human Rights Watch,live_ok_trafilatura,0.95,0.95,0.9,"Environmental | Land, Soil & Geology | Tailings generation and management -> ""But the mine's toxic waste was never cleaned up."" | ""The town of Kabwe in Central Zambia is one of the worst pollution hotspots in the world because of contamination from a former lead and zinc mine."" || Environmental | Air & Climate | Dust generation -> ""As a result, lead dust from its large uncovered waste dumps blows over to nearby residential areas such as Chowa, Kasanda, and Makululu, putting up to 200,000 people's health at risk."" || Environmental | Air & Climate | Air quality degradation (dust, diesel exhaust, blasting emissions) -> ""As a result, lead dust from its large uncovered waste dumps blows over to nearby residential areas such as Chowa, Kasanda, and Makululu, putting up to 200,000 people's health at risk."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""As a result, lead dust from its large uncovered waste dumps blows over to nearby residential areas such as Chowa, Kasanda, and Makululu, putting up to 200,000 people's health at risk."" || Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""Medical researchers estimate that over 95 percent of children living near the former mine have elevated blood lead levels. They also say that about half of them have blood lead levels so high that they require urgent medical intervention."" | ""Lead is a toxic metal with no safe level of exposure. It causes stunted growth, memory loss, developmental delays, and many other irreversible health effects. It can also cause coma and death."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""The government should ensure that the committee shares its terms of reference with civil society groups for input, publishes the final terms of reference, and conducts consultations with international and Zambian experts on mine remediation."" || Governance | Risk Management & Long-Term Stewardship | Closure planning and post-mining reclamation governance -> ""The Zambia Mining and Environmental Remediation and Improvement Project (ZMERIP), a government program, is providing some lead testing and treatment for children, as well as cleanup measures, but has not included a cleanup of the source of the lead, the mine waste."" | ""But the mine's toxic waste was never cleaned up."" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""The process of finalizing the terms of reference has been slow, and the committee's terms of reference have not been made public.""",Kabwe mine,"Kabwe, Central Province",lead,,Environmental || Environmental || Environmental || Social || Social || Governance || Governance || Governance,"Land, Soil & Geology || Air & Climate || Air & Climate || Health, Safety & Well-being || Health, Safety & Well-being || Stakeholder Engagement & Rights || Risk Management & Long-Term Stewardship || Transparency & Accountability","Tailings generation and management || Dust generation || Air quality degradation (dust, diesel exhaust, blasting emissions) || Community exposure to dust, noise, pollution || Mental and physical health impacts on communities || Stakeholder inclusion in decision-making || Closure planning and post-mining reclamation governance || Monitoring and disclosure of environmental and social performance"
https://www.lusakatimes.com/2023/03/09/police-in-ndola-arrest-illegal-miners/,20230309,Zambia : Police in Ndola arrest illegal miners,live_ok_trafilatura,0.99,0.99,0.85,"Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""Police in Ndola have arrested and charged three illegal miners with an offence of criminal trespass."" || Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""it is alleged that they were illegally mining manganese."" | ""illegal miners were loading manganese onto a truck which they had illegally mined."" | ""managed to arrest three people""",,Mushili Lupili area of Ndola,manganese,,Governance || Social,"Regulation, Compliance & Institutions || Equity, Rights & Vulnerable Groups","Enforcement of environmental and social regulations || Crime and social disorder (corruption, violence, substance abuse)"
https://www.lusakatimes.com/2023/03/09/zambia-and-dr-congo-commence-high-level-talks-on-one-stop-border-posts-development/,20230309,Zambia : Zambia and DR Congo commence high-level talks on one-stop border posts development,live_ok_trafilatura,1.0,0.9,0.8,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""planned 185km route connecting the mineral-rich Haut-Katanga to Luapula's agricultural sector."" | ""upgrade and greenfield road construction from Kasomeno, DRC, to Mwenda, Zambia, a modern 345-meter cable-stay bridge across the Luapula River, and one-stop border posts in each country."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The KMTR is perfectly positioned to facilitate local trade and unlock the region's potential through enhanced access to international markets through East African ports."" | ""Our main objective is to iron out any differences of views in order to facilitate trade by the efficient movement of goods and people in the COMESA and SADC regions, and to improve the socio-economic conditions of populations along the river, as well the economic indicators of our respective nations."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""The steering committees are composed of senior representatives from various ministries, the Road Development Agency (RDA), and Agence Congolaise des Grand Travaux (ACGT), Zambia and DRC's road works agencies, respectively."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""The three-day workshop focused on the structured layers of the joint steering committees and how to harmonize legal frameworks for the One Stop Border Post Agreement (OSBPA).""",,Luapula,,GED Africa,Environmental || Social || Governance || Governance,"Land, Soil & Geology || Livelihoods & Economy || Stakeholder Engagement & Rights || Regulation, Compliance & Institutions","Transport corridors and access road impacts || Business opportunities (local supply chains, services) || Stakeholder inclusion in decision-making || Legislative and regulatory framework effectiveness"
https://www.lusakatimes.com/2023/03/13/how-ettim-is-contributing-to-accelerated-implementation-of-the-afcfta-agreement-and-protocols/,20230313,Zambia : How ETTIM is contributing to accelerated implementation of the AfCFTA Agreement and Protocols,live_ok_trafilatura,0.95,0.9,0.7,"Environmental | Air & Climate | Clean/renewable energy integration (mitigation-related impact) -> ""The Democratic Republic of Congo and Zambia have pioneered this with the electric car battery project."" | ""Africa's abundant strategic and green minerals will be exploited to make decarbonization the anchor to the continent's green industrialisation.""",,,strategic and green minerals,,Environmental,Air & Climate,Clean/renewable energy integration (mitigation-related impact)
https://www.lusakatimes.com/2023/03/13/police-intercept-30-tonnes-of-suspected-stolen-copper-concentrate-in-kitwe-two-detained/,20230313,"Zambia : Police Intercept 30 Tonnes of Suspected Stolen Copper Concentrate in Kitwe, Two Detained",live_ok_trafilatura,0.99,0.98,0.9,"Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""Thirty (30) tonnes of suspected stolen or unlawfully obtained Copper concentrate has been incepted by Police on the Copperbelt Province."" | ""were found in Possession of 30 tonnes of Suspected stolen Copper Concentrate loaded in a Freight Liner truck and trailer Reg# ALX 2518, BAL 4930T,"" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Mr. Mweemba the two suspects failed to produce sufficient documents supporting the transportation of the copper concentrate they were carrying."" | ""the driver only produced two (02) documents namely:- MINERAL TRADING PERMIT in the Company name of TIGER RESOURCES LTD of Kabwe, and a Zambia Police Clearance Certificate dated 11th March, 2023, purported to have been prepared by P. DAKA of Garneton Police Station without an Official date Stamp.""",,"Kitwe, Copperbelt Province",copper,TIGER RESOURCES LTD,Social || Governance,"Equity, Rights & Vulnerable Groups || Regulation, Compliance & Institutions","Crime and social disorder (corruption, violence, substance abuse) || Mining permitting and licensing practices"
https://www.lusakatimes.com/2023/03/15/manganese-poisons-299-workers-in-serenje/,20230315,Zambia : Manganese poisons 299 workers in Serenje,live_ok_trafilatura,0.99,0.99,0.9,"Environmental | Air & Climate | Dust generation -> ""She said the development resulted in high dust films in the process of smelting at the plant which potentially increased the risk of workers over exposure to manganese in the platform, tapping and deking areas."" || Social | Health, Safety & Well-being | Worker health and safety risks -> ""Addressing Parliament, Ms Tambatamba said on September 20, 2022, the Ministry of Health responded to an alert concerning employees of the Southern Africa Ferro Alloys Limited – (SAFA), who presented loss of balance, tremors, impaired speech, uncomfortable drooling or dropping saliva from the mouth and decreased movements."" | ""She said the Ministry of Health records indicated that 28 people had shown the above symptoms but no mortality had been associated to the disease."" | ""The results showed in the ranges of 0.116 to 0.623 parts per million. The average was 0.244 parts per million. The normal range is 0.005 parts per million to 0.02 parts per million."" | ""According to CEJ media which monitored the Parliamentary proceedings, Ms Tambatamba said the strange disease which was observed was manganese poisoning arising from repeated occupational exposure to the metals."" | ""Manganese poisoning is a toxic condition resulting from chronic exposure to manganese. It is mainly manifested as a neurological disorder with symptoms that include tremors, difficulty in walking and facial muscle spasms,"" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""Ms Tambatamba added that prior to the incident, ZEMA conducted an inspection and issued a compliance order to SAFAL to comply with the conditions set out in the decision letter."" | ""Ms Tambatamba added that at the time, ZEMA suspended operations of SAFAL until they were compliant."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""SAFAL was required to obtain all necessary authorizations under the Mines and Minerals Development Act, the Local Government Act, the Urban and Regional Planning Act, the National Heritage Conservation and Control Act, the Public Health Act, the Workers Compensation Act and the Energy Regulation Act Conditions 3.2.1 of the decision letter."" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""My question is who is being bribed to ignore the impunity of this manganese processing plant? I thank you Madam Speaker,"" Mr. Kampyongo said."" | """"Who is being bribed? We smell corruption."" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""Members of the public will be informed of the outcome of the investigation and appropriate actions to be taken."" || Governance | Transparency & Accountability | Accountability for accidents and environmental damage -> ""the employer was guided to report the cases to the Workers Compensation Fund Control Board for compensation purposes while all workers with symptoms were referred to the University Teaching Hospital in Lusaka for further management.""",Southern Africa Ferro Alloys Limited (SAFAL),Serenje and Chitambo districts,manganese,Southern Africa Ferro Alloys Limited,Environmental || Social || Governance || Governance || Governance || Governance || Governance,"Air & Climate || Health, Safety & Well-being || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Transparency & Accountability || Transparency & Accountability || Transparency & Accountability",Dust generation || Worker health and safety risks || Enforcement of environmental and social regulations || Mining permitting and licensing practices || Anti-corruption and bribery risks || Monitoring and disclosure of environmental and social performance || Accountability for accidents and environmental damage
https://www.lusakatimes.com/2023/03/17/sugulite-scandal-why-the-president-might-want-to-intervene/,20230317,Zambia : Sugulite Scandal; why the president might want to intervene!,live_ok_trafilatura,0.99,0.95,0.85,"Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""Is it true that police commissioner Mulele is being shielded from prosecution simply because she is Tonga?"" | ""How come the Tongas and Lozis who were equally involved in the scandal have been let off the hook without any explanation while others remain in police custody."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""Was she aware of thie movement of minerals? Did she give authorisation? From whom did she seek permission, the provincial minister?"" | ""If indeed the provincial minister has been fingered for any impropriety, he must be suspended from official duties to allow for fair investigations."" || Social | Equity, Rights & Vulnerable Groups | Freedom and justice impacts in nearby communities -> ""This issue has now become very embarrassing and yet so polarizing at worst as some individuals have seemingly gone out of the way to claim that characters from certain tribes are now being sacrificed on the alter of other tribes……ukufilila munsenga!"" | ""It would therefore be totally wrong to drag in the entire tribe in our own wrong doing simply because we belong to that particular tribe.""",,Mwense,Sugulite,,Governance || Governance || Social,"Transparency & Accountability || Regulation, Compliance & Institutions || Equity, Rights & Vulnerable Groups",Anti-corruption and bribery risks || Enforcement of environmental and social regulations || Freedom and justice impacts in nearby communities
https://www.lusakatimes.com/2023/03/19/civil-society-calls-on-government-to-expedite-konkola-copper-mines-takeover-and-prioritize-worker-conditions/,20230319,Zambia : Civil Society Calls on Government to Expedite Konkola Copper Mines Takeover and Prioritize Worker Conditions,live_ok_trafilatura,0.95,0.98,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""which is creating around 900 jobs for the local people."" | ""calling on the government to resolve the issues surrounding KCM and expedite the opening of Mopani Copper Mines to create more job opportunities for the people of Zambia."" || Social | Health, Safety & Well-being | Worker health and safety risks -> ""So as we unlock the mining sector, we must ensure that the working conditions of the workers are taken care of."" | ""We are happy that the government is opening up the mining sector and unlocking other mines. But we need to remember that the workers are the backbone of the industry."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Mutelo emphasizes the need to formalize artisanal and small-scale mining before giving licenses to Zambians"" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""it must be expedited with extra precaution measures required during negotiations to ensure that the government returns not less than 50% shares to maintain decision-making power."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""stating that taxes and dividends are not enough to steer the development required in the province.""",Konkola Copper Mines,Copperbelt,copper,Vedanta,Social || Social || Governance || Governance || Social,"Livelihoods & Economy || Health, Safety & Well-being || Regulation, Compliance & Institutions || Stakeholder Engagement & Rights || Livelihoods & Economy",Employment creation and job security || Worker health and safety risks || Mining permitting and licensing practices || Stakeholder inclusion in decision-making || Income generation and poverty reduction or exacerbation
