sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://medafricatimes.com/34274-zambia-announces-a-national-disaster-following-severe-drought.html,20240301,Zambia announces a national disaster following severe drought. – Medafrica Times,live_ok_trafilatura,1.0,0.9,0.85,"Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> ""threats to national food security, water, and energy supply"" | ""affecting over one million families"" | ""with an estimated loss of one million hectares of planted crops out of 2.2 million."" || Environmental | Air & Climate | Energy demand and consumption -> ""particularly Zambia's dependence on hydroelectric power."" | ""Plans are also in place to import and ration electricity to sustain industries, particularly the mining sector"" | ""Acknowledging the energy deficit of up to 500 megawatts"" || Environmental | Water Resources | Water management challenges -> ""posing threats to national food security, water, and energy supply""",,,copper,,Social || Environmental || Environmental,Living Conditions & Social Fabric || Air & Climate || Water Resources,"Livability (cost of living, food security, communication services) || Energy demand and consumption || Water management challenges"
https://www.benzinga.com/markets/commodities/24/03/37466646/zambia-plans-to-increase-copper-production-but-faces-3-problems,20240304,"Zambia Plans To Increase Copper Production But Faces 3 Problems - First Quantum Minerals (OTC:FQVLF), Jinchuan Group Intl (OTC:JGRRF)",live_ok_trafilatura,0.99,0.95,0.85,"Environmental | Air & Climate | Energy demand and consumption -> ""Energy supply poses another challenge, with Zambia heavily dependent on hydroelectric plants for 80% of its electricity."" | ""Changing weather patterns due to climate change affect hydroelectricity generation, impacting the mining sector's energy needs."" || Environmental | Air & Climate | Clean/renewable energy integration (mitigation-related impact) -> ""The report recommends exploring alternatives like solar power, given Zambia's proximity to the equator."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Fiscal policies, especially tax regimes, also contribute to the challenges mining operations face in Zambia."" | ""The country has experienced uncertainty in its taxation policies, affecting investor confidence."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Copper constitutes a significant portion of Zambia's annual revenue, with exports contributing over $6 billion.""",,,copper,KoBold Metals,Environmental || Environmental || Governance || Social,"Air & Climate || Air & Climate || Regulation, Compliance & Institutions || Livelihoods & Economy",Energy demand and consumption || Clean/renewable energy integration (mitigation-related impact) || Legislative and regulatory framework effectiveness || Income generation and poverty reduction or exacerbation
https://www.cnbc.com/2024/03/06/bill-gates-backed-startup-confident-it-can-unearth-more-battery-metals.html,20240306,Bill Gates-backed startup confident it can unearth more battery metals,live_ok_trafilatura,0.99,0.99,0.9,"Environmental | Land, Soil & Geology | Land disturbance and land-use change -> ""So, that's a lot less Earth that you have to disturb, that's a lot less waste that you create."" || Environmental | Land, Soil & Geology | Overburden removal and waste rock generation -> ""So, that's a lot less Earth that you have to disturb, that's a lot less waste that you create.""",Mingomba,,copper,KoBold Metals,Environmental || Environmental,"Land, Soil & Geology || Land, Soil & Geology",Land disturbance and land-use change || Overburden removal and waste rock generation
https://www.cnbcafrica.com/2024/bill-gates-backed-startup-confident-it-can-unearth-more-buried-treasure-after-a-historic-copper-find/,20240306,Bill Gates-backed startup confident it can unearth more buried treasure after a historic copper find - CNBC Africa,live_ok_trafilatura,1.0,1.0,0.8,"Environmental | Land, Soil & Geology | Overburden removal and waste rock generation -> """"So, that's a lot less Earth that you have to disturb, that's a lot less waste that you create."""" || Environmental | Land, Soil & Geology | Land disturbance and land-use change -> """"So, that's a lot less Earth that you have to disturb, that's a lot less waste that you create.""""",Mingomba,Central African copper belt,copper,KoBold Metals,Environmental || Environmental,"Land, Soil & Geology || Land, Soil & Geology",Overburden removal and waste rock generation || Land disturbance and land-use change
https://www.directorstalkinterviews.com/jubilee-metals-establishes-dedicated-executive-boards-for-sa-and-zambia-operations/4121146376,20240306,Jubilee Metals Establishes Dedicated Executive Boards For SA And Zambia Operations,live_ok_newspaper,0.98,0.95,0.8,"Environmental | Land, Soil & Geology | Tailings generation and management -> ""Jubilee in-house Technical Services team continuing to progress with the research and development program to unlock the value of copper contained in historical processed tailings in Zambia."" || Environmental | Land, Soil & Geology | Overburden removal and waste rock generation -> ""Development of the Waste Rock project in partnership with IRH, targeting copper output in excess of 25 000t per annum.""",Sable Refinery; Roan Concentrator; Munkoyo resource; Waste Rock project,,copper,Jubilee Metals Group,Environmental || Environmental,"Land, Soil & Geology || Land, Soil & Geology",Tailings generation and management || Overburden removal and waste rock generation
https://www.ecofinagency.com/mining/2702-45226-first-quantum-secures-500-million-copper-prepayment-deal-with-chinas-jiangxi,20240227,First Quantum Secures $500 Million Copper Prepayment Deal with China's Jiangxi - Ecofin Agency,live_ok_trafilatura,0.98,0.98,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The agreement signed with Jiangxi is part of this process and will enable the Chinese group to obtain annual deliveries of 50,000 tons of copper anodes produced from the Kansanshi mine in Zambia at market prices.""",Kansanshi,,copper,First Quantum Minerals,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
https://www.finanznachrichten.de/nachrichten-2024-02/61496199-zccm-ih-results-of-the-egm-650.htm,20240223,ZCCM-IH RESULTS OF THE EGM,live_ok_trafilatura,0.99,0.99,0.85,"Governance | Transparency & Accountability | Corporate transparency and reporting -> ""SENS ANNOUNCEMENT"" | ""Shareholders are referred to the announcements ZCCM-IH released on the Stock Exchange News Service (""SENS"") of the Lusaka Securities Exchange (""LUSE"") on 10th November 2023, 30 November 2023, 22 December 2023 and 1 February 2024 regarding the up to US$1.1 billion capital investment by International Resources Holding RSC Ltd..."" | ""The Company distributed a Transaction circular (the ""Circular"") on 2 February 2024 incorporating a notice of Extraordinary General Meeting (""EGM"") to consider the Transaction."" | ""The captioned Notice or Announcement has been approved by: - The Lusaka Securities Exchange (""LuSE"") - The Securities and Exchange Commission (""SEC"") - ZCCM-IH Investments Holdings Plc (""ZCCM-IH"")"" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""At the EGM of ZCCM-IH held on 23rd February 2024 and held at Mulungushi International Conference Centre, Lusaka, Zambia, shareholders of ZCCM-IH (""Shareholders"") considered the resolutions proposed at the EGM as set out below:"" | ""THAT the Transaction be and is hereby approved"" | ""The proposed resolutions were approved by the Shareholders.""",Mopani Copper Mines plc,,copper,Mopani Copper Mines plc,Governance || Governance,Transparency & Accountability || Stakeholder Engagement & Rights,Corporate transparency and reporting || Stakeholder inclusion in decision-making
https://www.lusakatimes.com/2024/02/22/it-an-embarrassment-for-zambia-to-be-poor-despite-its-mineral-wealth-muz-president/,20240222,Zambia : It an embarrassment for Zambia to be poor despite its mineral wealth - MUZ President,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Mr. Chewe has advised that Zambia should properly harness its abundant mineral resources to end poverty."" | ""we must leverage on these benefits and be counted that these minerals copper and manganese can end poverty in our country"" | ""these minerals God has given us must end poverty,"" || Social | Livelihoods & Economy | Employment creation and job security -> ""The mining sector can absorb many unemployed graduates like it used to happen during ZCCM days,"" || Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> ""Mr. Chewe warned that foreigners have been abusing local minerals."" | ""It is very embarrassing that we can be classified as a poor nation in the midst of abundance, when those countries calling us poor have no minerals.""",,,"gold, emerald, copper, manganese, cobalt",,Social || Social || Social,"Livelihoods & Economy || Livelihoods & Economy || Equity, Rights & Vulnerable Groups",Income generation and poverty reduction or exacerbation || Employment creation and job security || Wealth distribution and inequality
https://www.lusakatimes.com/2024/02/23/president-hichilema-engages-with-imf-and-igc-in-economic-growth-forum/,20240222,Zambia : President Hichilema Engages with IMF and IGC in Economic Growth Forum,live_ok_trafilatura,0.95,0.95,0.75,"Social | Livelihoods & Economy | Employment creation and job security -> ""Strategies to enhance production efficiency in these sectors were emphasized, underlining the government's determination to unlock Zambia's economic potential and create job and business opportunities for all citizens."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""The forum provided a platform to exchange visions and ideas on maximizing Zambia's natural resources for national development."" | ""The engagement with IMF and IGC representatives signifies a collaborative approach to addressing economic challenges and fostering sustainable development in Zambia.""",,,,,Social || Governance,Livelihoods & Economy || Stakeholder Engagement & Rights,Employment creation and job security || Stakeholder inclusion in decision-making
https://www.lusakatimes.com/2024/02/26/luanshya-municipal-council-allocates-k5-million-in-empowerment-funds/,20240226,Zambia : Luanshya Municipal Council Allocates K5 Million in Empowerment Funds,live_ok_trafilatura,0.95,0.8,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The Luanshya Municipal Council has taken a significant step towards community empowerment by disbursing over 5 million Kwacha from the Empowerment Fund to 137 cooperatives in Roan Constituency."" | ""Highlighting the government's initiatives, Chibuye pointed to the forthcoming commissioning of Twenty-eight Shaft mine, a significant milestone in revitalizing economic activities within the region."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""This allocation, aimed at fostering economic growth and development, has been distributed in various forms of grants and loans, benefitting a total of 137 groups within the constituency."" | ""Chibuye commended the UPND's commitment to uplifting Zambians' living standards, particularly in Roan Constituency."" | ""Highlighting the government's initiatives, Chibuye pointed to the forthcoming commissioning of Twenty-eight Shaft mine, a significant milestone in revitalizing economic activities within the region.""",Twenty-eight Shaft mine,Roan Constituency,,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation"
