sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://africabusiness.com/2016/10/30/manufacturing-remains-zambias-hope-for-economic-resurgence/,20161030,,wayback_ok,0.99,0.99,0.85,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""As industries wound down hundreds lost jobs reducing the buying power and people could not afford getting new clothes and thus became adherents of second hand clothes popularly known as salaula."" | ""Some companies may have withered by loss of business from the mines others simply went down as the country pursued blind liberal policies which saw a flood of imports, some of them completely useless."" || Governance | Reputation & Social License | Social license to operate -> ""Zambia should learn from mistakes made on the sale of mining companies, some of them are completely owned by outsiders without a single government share in the firms."" | ""That is why today they can afford to toss the country like a yoyo even threaten to leave over tax which Zambia badly needs and has the right to."" || Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> ""Zambia should learn from mistakes made on the sale of mining companies, some of them are completely owned by outsiders without a single government share in the firms."" | ""That is why today they can afford to toss the country like a yoyo even threaten to leave over tax which Zambia badly needs and has the right to.""",Bwana mkubwa mine,Copperbelt,copper,Anglo American Corporation; Roan Selection Trust,Social || Governance || Social,"Livelihoods & Economy || Reputation & Social License || Equity, Rights & Vulnerable Groups",Unemployment risks post-closure || Social license to operate || Wealth distribution and inequality
http://africabusiness.com/2016/11/01/zambian-mining-town-stalks-angola-drc-business/,20161101,,wayback_ok,0.99,0.99,0.9,"Environmental | Air & Climate | Dust generation -> ""The dust which is a common feature in the thriving district relegates the good work achieved as the town emerges as a dangerous agent of pollution."" || Environmental | Air & Climate | Air quality degradation (dust, diesel exhaust, blasting emissions) -> ""The dust which is a common feature in the thriving district relegates the good work achieved as the town emerges as a dangerous agent of pollution."" || Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""Except for the main highway that runs in the middle of the city centre, and about a 10 Kilometre stretch from the main road to Kansanshi mine most of the roads are not tarred, thus glazing the positive development the town has seen in recent years."" | ""The Chingola -Solwezi road is in a state of disrepair yet it is a very important economic road for transportation of goods and services."" | ""Yet this a road mining companies use to bring in vital mining equipment and taking out copper or other products to market."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""As mining thrives in the area other businesses are proportionally sprouting locally and spilling activities into neighbouring Angola and the DRC."" | ""Within a few years, three shopping malls have sprung up along a litany of development structures from hotels, lodges, and filling stations to new restaurants."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""The dust which is a common feature in the thriving district relegates the good work achieved as the town emerges as a dangerous agent of pollution.""",Kansanshi; Lumwana; Kalumbila,"Solwezi, North-Western Province",copper,,Environmental || Environmental || Environmental || Social || Social,"Air & Climate || Air & Climate || Land, Soil & Geology || Livelihoods & Economy || Health, Safety & Well-being","Dust generation || Air quality degradation (dust, diesel exhaust, blasting emissions) || Transport corridors and access road impacts || Business opportunities (local supply chains, services) || Community exposure to dust, noise, pollution"
http://www.africanews.com/2016/11/01/imf-urges-african-states-to-cut-deficits-as-growth-grinds-lower/,20161101,IMF urges African states to cut deficits as growth grinds lower | Africanews,live_ok_trafilatura,0.9,0.9,0.7,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Zambia which has been hit by lower prices of copper, could save some money by eliminating fuel subsidies."" || Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> ""Fuel subsides take up a huge amount of government resource and generally also they tend to be very regressive so the best way forward in addressing this really is to if it's possible to eliminate this subsidies and put in place social protection programs for the people,""",,,copper,,Social || Social,Livelihoods & Economy || Living Conditions & Social Fabric,"Income generation and poverty reduction or exacerbation || Livability (cost of living, food security, communication services)"
http://www.bignewsnetwork.com/news/248798271/scavengers-at-zambia-mine-site-call-threat-of-lead-poisoning-better-than-starvation,20161024,Scavengers at Zambia Mine Site Call Threat of Lead Poisoning Better Than Starvation,live_ok_newspaper,1.0,0.95,0.9,"Environmental | Land, Soil & Geology | Tailings generation and management -> ""In a video interview filmed at a trade show and published online in late 2015, BMR chief executive Alex Borrelli said the company keeps people off the tailings ? the mine dumps ? and acknowledged that dust kicked up in the area is likely contaminated."" || Environmental | Air & Climate | Dust generation -> ""In a video interview filmed at a trade show and published online in late 2015, BMR chief executive Alex Borrelli said the company keeps people off the tailings ? the mine dumps ? and acknowledged that dust kicked up in the area is likely contaminated."" || Environmental | Air & Climate | Air quality degradation (dust, diesel exhaust, blasting emissions) -> ""In a video interview filmed at a trade show and published online in late 2015, BMR chief executive Alex Borrelli said the company keeps people off the tailings ? the mine dumps ? and acknowledged that dust kicked up in the area is likely contaminated."" || Environmental | Biodiversity & Ecosystems | Ecosystem degradation and habitat loss/fragmentation -> ""Nearly a century of mining for lead, cadmium and other deposits plundered Kabwe's resources, and then the companies involved abandoned the town, leaving poor residents to grapple with an environmental disaster that experts say is among the most severe in the world."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""Children play at an abandoned lead mine. The mine site has been purchased by a company that plans to secure its perimeter, but children, most of whom have elevated lead levels in their blood, say they like to enjoy the view from the top of the lead dump."" || Social | Health, Safety & Well-being | Worker health and safety risks -> """"I got sick, I was vomiting, and I was told my blood had high levels of lead contamination,"" he says."" | ""He's been treated once for lead poisoning in the four years he's worked at the site."" || Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""Mabumba says he knows people who have died after working at the site, but he questions whether lead poisoning was the cause."" || Social | Livelihoods & Economy | Employment creation and job security -> ""Joblessness pushes poor Zambians to take up small-scale mining at the site."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> """"I know the dangers of lead, but I would rather die of lead poisoning than starve to death,"" Mabumba says."" | ""Mabumba, a father of three, says he stacks the lead excavated from the dump site in 25-kilogram sacks, sold at 50 kwacha ($5) per sack."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""Chanda says BMR, through Enviro Processing Limited, is obligated to keep people out of the mine site."" | """"We believe that they have tried to keep away the illegal miners, but what is lacking is the [consistency],"" he says."" | ""Chanda says the Zambian government doesn't intend to revoke the company's license for its failure to keep people out of the mine site""",Kabwe mine,"Kabwe, Central Province",lead,BMR,Environmental || Environmental || Environmental || Environmental || Social || Social || Social || Social || Social || Governance,"Land, Soil & Geology || Air & Climate || Air & Climate || Biodiversity & Ecosystems || Health, Safety & Well-being || Health, Safety & Well-being || Health, Safety & Well-being || Livelihoods & Economy || Livelihoods & Economy || Regulation, Compliance & Institutions","Tailings generation and management || Dust generation || Air quality degradation (dust, diesel exhaust, blasting emissions) || Ecosystem degradation and habitat loss/fragmentation || Community exposure to dust, noise, pollution || Worker health and safety risks || Accidents and fatalities (including structural failures such as tailings dams) || Employment creation and job security || Income generation and poverty reduction or exacerbation || Enforcement of environmental and social regulations"
http://www.proactiveinvestors.co.uk/companies/news/168309/costs-declining-at-gemfields,20161101,Costs declining at Gemfields | JSE:GML,live_ok_trafilatura,1.0,1.0,0.9,"Social | Living Conditions & Social Fabric | Social infrastructure and amenities (education, healthcare, public services, leisure) -> """"In addition, I am pleased to report the quarter saw the completion of two new exciting community projects in the form of new Chapula high school and Nkana Health Clinic."""" | """"These new facilities have been incredibly well received and the local communities are already reaping the rewards."""" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> """"This achievement is as a strong endorsement of the company's CSR [corporate social responsibility] strategy that seeks to engage local stakeholders to conceive and co-develop projects that will have a long-lasting and positive impact in our local neighbourhoods,""""",Kagem,,emerald,Gemfields,Social || Governance,Living Conditions & Social Fabric || Stakeholder Engagement & Rights,"Social infrastructure and amenities (education, healthcare, public services, leisure) || Stakeholder inclusion in decision-making"
http://www.sundaystandard.info/botswana-and-zambia-sign-kazungula-project-deal,20161103,Botswana and Zambia sign Kazungula Project deal | Sunday Standard,live_ok_trafilatura,0.95,0.8,0.6,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""The bridge would also enhance transportation of cargo and passenger traffic along the regional North-South Corridor, which links the mineral-rich regions of Zambia and the Democratic Republic of Congo (DRC) to Botswana, Zimbabwe and the port of Durban in South Africa.""",,Kazungula,,,Environmental,"Land, Soil & Geology",Transport corridors and access road impacts
https://www.lusakatimes.com/2016/10/27/kansanshi-pays-us3-billion-taxes-last10-years/,20161027,Zambia : Kansanshi pays over US$3 billion in taxes over the last10 years,live_ok_trafilatura,0.95,0.98,0.8,"Governance | Transparency & Accountability | Corporate transparency and reporting -> ""First Quantum's Kansanshi Mines says it has paid in excess of US$3 billion in tax contributions from 2005 to 2015."" | ""First Quantum Minerals Limited Government Affairs Director John Gladston said the bulk of the tax contribution was from Corporate Tax which accounted for US$1.91 billion while Mineral Royalty Tax made up US$0.75 billion of the final tax bill."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""First Quantum Minerals is planning to construct two Multi-Facility Economic Zones (MFEZ) with significant interest by the private sector to sign-up."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Pay as You Earn (PAYE) made up of US$0.22 billion""",Kansanshi Mine,,,First Quantum Minerals Limited,Governance || Social || Social,Transparency & Accountability || Livelihoods & Economy || Livelihoods & Economy,"Corporate transparency and reporting || Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation"
https://www.lusakatimes.com/2016/10/28/government-advised-extend-shareholding-stake-mines/,20161028,Zambia : Government advised to extend its shareholding stake in Mines,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Recently, Financial Intelligence Centre assistant director Clement Kapalu disclosed that Zambia is losing US$3 billion annually due to illicit financial flows mainly perpetrated in the minerals sub-sector."" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""GOVERNMENT has been advised to extend its shareholding in mother corporations of local mining companies to reduce tax avoidance and evasion that is rampant in the minerals' sub sector."" | ""There is need to broaden this development in the face of rampant tax avoidance and evasion."" || Governance | Stakeholder Engagement & Rights | Community consent and consultation (FPIC – Free, Prior and Informed Consent) -> ""There must be a legal process for direct consultation with people, not just informing them but their opinions should be taken on board,"" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Government should consider holding equity not only in the local subsidiary of multinational mining companies but their mother corporations as well."" | ""The Centre for Trade Policy and Development, with support from the Open Society Initiative for Southern Africa (OSISA), last year commissioned a study to determine how Zambia can adopt a mineral revenue sharing mechanism model that can propel the country to the level of Chile or Botswana which are both enjoying an upper middle income status."" | ""there is need to harmonise regional legislation policies for the benefit of people.""",,,,,Social || Governance || Governance || Governance,"Livelihoods & Economy || Transparency & Accountability || Stakeholder Engagement & Rights || Regulation, Compliance & Institutions","Income generation and poverty reduction or exacerbation || Anti-corruption and bribery risks || Community consent and consultation (FPIC – Free, Prior and Informed Consent) || Legislative and regulatory framework effectiveness"
https://www.lusakatimes.com/2016/10/29/first-quantum-minerals-budgets-50-million-chingola-solwezi-roadworks/,20161029,Zambia : First Quantum Minerals Budgets $50 million for Chingola-Solwezi Roadworks,live_ok_trafilatura,0.99,0.98,0.9,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""First Quantum Minerals (FQM) has reiterated is commitment to providing financial and practical support to restart the stalled government roadworks on the main Chingola-Solwezi highway."" | ""the blighted 180km road, which is a vital industrial link for the nation, carrying two thirds of the nation's copper production and which is thus an economic lifeline for the country."" | """"Yet again this year First Quantum have undertaken emergency action to stabilise the road before the rains wash it away into the mud, thereby protecting the economic wealth of the nation."""" || Social | Livelihoods & Economy | Employment creation and job security -> ""FQM has invested some US$3.6 billion in developing the Kansanshi mine and smelter since 2005, transforming the economy of North-Western Province and creating employment for more than 8,500 people."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The mine has pointed out that its expenditure is in addition to the US$3 billion paid to the state in taxes in the last ten years"" | ""Kansanshi produced 227,000 tonnes of copper and more than 136,000 ounces of gold in 2015. It paid K1.74 billion of taxes to the government in 2015, excluding PAYE."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""The mine has pointed out that its expenditure is in addition to the US$3 billion paid to the state in taxes in the last ten years, and is particularly significant in the context of the current depressed world copper prices and a mineral royalty tax that is higher than global industry norms.""",Kansanshi; Sentinel,"Chingola-Solwezi highway, North-Western Province",copper,First Quantum Minerals,Environmental || Social || Social || Governance,"Land, Soil & Geology || Livelihoods & Economy || Livelihoods & Economy || Regulation, Compliance & Institutions",Transport corridors and access road impacts || Employment creation and job security || Income generation and poverty reduction or exacerbation || Legislative and regulatory framework effectiveness
https://www.lusakatimes.com/2016/10/29/this-is-confusion/,20161029,Zambia : This is Confusion!!,live_ok_trafilatura,0.99,0.9,0.8,"Social | Living Conditions & Social Fabric | Social infrastructure and amenities (education, healthcare, public services, leisure) -> ""Before the August elections, load shedding reduced and even ended in most parts of the country on the premise that Maamba Collieries had started the generation of about 150 MW electricity."" | ""Again this must have just been another statement since the exact opposite is now happening. We have more load shedding and no one is issuing a long statement to tell us whether Maamba Collieries plant has collapsed or we have new challenges in the energy sector altogether.""",Maamba Collieries,,copper,Maamba Collieries,Social,Living Conditions & Social Fabric,"Social infrastructure and amenities (education, healthcare, public services, leisure)"
