sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://cocorioko.net/aid-dependency-the-risk-in-receiving/,20181115,"Aid dependency, the risk in receiving! – Cocorioko",live_ok_trafilatura,0.95,0.92,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Zambia had to raise taxes for mining companies from 25 to 30% and introduced a windfall tax for exceptional profits, earning the country an extra $415 million in supplementary revenues."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Zambia had to raise taxes for mining companies from 25 to 30% and introduced a windfall tax for exceptional profits, earning the country an extra $415 million in supplementary revenues.""",,,,,Social || Governance,"Livelihoods & Economy || Regulation, Compliance & Institutions",Income generation and poverty reduction or exacerbation || Legislative and regulatory framework effectiveness
http://m.miningweekly.com/article/zambia-power-system-glitch-cuts-electricity-supply-to-some-mines-2018-11-02,20181104,Zambia power system glitch cuts electricity supply to some mines,live_ok_newspaper,0.98,0.95,0.85,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""A spokesman for Luanshya Copper Mine owned by China Nonferrous Metals Mining Corporation (CNMC) said the company expected to lose about four hours of production."" | ""Industry sources said Konkola Copper Mines (KCM) owned by Vedanta Resources shut down all its operations except its smelter and the Konkola Deep Mine during the blackout."" || Social | Health, Safety & Well-being | Equipment safety risks -> """"Even though the power restoration has started we have to launch the equipment gradually to avoid damage,"" Luanshya Copper Mine spokesperson Sydney Chileya said.""",Luanshya Copper Mine,Copperbelt,copper,China Nonferrous Metals Mining Corporation,Social || Social,"Livelihoods & Economy || Health, Safety & Well-being",Income generation and poverty reduction or exacerbation || Equipment safety risks
http://mondaq.com/uk/x/753450/Corporate+Governance/Parental+Responsibility,20181112,Parental Responsibility - Corporate Governance - United Kingdom,live_ok_trafilatura,0.95,0.98,0.78,"Governance | Transparency & Accountability | Accountability for accidents and environmental damage -> ""a group of Zambian farmers brought claims against Vedanta Resources PLC and its Zambian subsidiary in relation to environmental damage allegedly caused by pollution from mines in northern Zambia."" || Environmental | Biodiversity & Ecosystems | Ecosystem degradation and habitat loss/fragmentation -> ""a group of Zambian farmers brought claims against Vedanta Resources PLC and its Zambian subsidiary in relation to environmental damage allegedly caused by pollution from mines in northern Zambia."" || Social | Health, Safety & Well-being | Worker health and safety risks -> ""Attention should be paid not just to the risk posed to employees of a subsidiary but also to other community members affected by their operations."" | ""it may arise with respect to both health and safety and other areas of risk."" || Social | Equity, Rights & Vulnerable Groups | Land ownership impacts and regional value changes -> ""other risks (for example land rights, human rights risks associated with security for operations or the privacy rights of consumers) should also be considered."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""The law has changed and so has the exposure of English parent companies (particularly those with overseas subsidiaries in weak governance zones)."" | ""Because Vedanta PLC is domiciled in England, the English court considered itself bound to accept jurisdiction over it.""",,northern Zambia,,Vedanta Resources PLC,Governance || Environmental || Social || Social || Governance,"Transparency & Accountability || Biodiversity & Ecosystems || Health, Safety & Well-being || Equity, Rights & Vulnerable Groups || Regulation, Compliance & Institutions",Accountability for accidents and environmental damage || Ecosystem degradation and habitat loss/fragmentation || Worker health and safety risks || Land ownership impacts and regional value changes || Legislative and regulatory framework effectiveness
http://sierraexpressmedia.com/?p=86134,20181111,,wayback_ok,0.95,0.95,0.85,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Here are examples; Zambia had to raise taxes for mining companies from 25 to 30% and introduced a windfall tax for exceptional profits, earning the country an extra $415 million in supplementary revenues."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Here are examples; Zambia had to raise taxes for mining companies from 25 to 30% and introduced a windfall tax for exceptional profits, earning the country an extra $415 million in supplementary revenues.""",,,,,Social || Governance,"Livelihoods & Economy || Regulation, Compliance & Institutions",Income generation and poverty reduction or exacerbation || Legislative and regulatory framework effectiveness
http://www.africafocus.org/docs18/tax1811.php,20181112,Africa: Why Mining is Hard to Tax,live_ok_trafilatura,0.98,0.98,0.9,"Environmental | Air & Climate | Air quality degradation (dust, diesel exhaust, blasting emissions) -> ""large numbers of former mine workers who cannot find jobs in highly mechanised contemporary mining operations, yet suffer because the industry poisons their air and water;"" || Environmental | Water Resources | Surface water pollution and quality degradation -> ""large numbers of former mine workers who cannot find jobs in highly mechanised contemporary mining operations, yet suffer because the industry poisons their air and water;"" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""large numbers of former mine workers who cannot find jobs in highly mechanised contemporary mining operations, yet suffer because the industry poisons their air and water;"" || Social | Livelihoods & Economy | Employment creation and job security -> ""large numbers of former mine workers who cannot find jobs in highly mechanised contemporary mining operations"" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""a transnational mining company (Glencore) that pays little tax on its Zambian profits;"" | ""so critical of the mine owners, and so attentive to the question of how little tax they seem to be paying to the Zambian government?"" || Governance | Reputation & Social License | Social license to operate -> ""there has been a great deal of open controversy over mining between Zambians: strikes, protests, and electioneering around employment conditions in the mines, environmental pollution and the small contribution of mining companies to Zambias tax revenues.""",Mopani Copper Mine,Copper belt,copper,Glencore,Environmental || Environmental || Social || Social || Governance || Governance,"Air & Climate || Water Resources || Health, Safety & Well-being || Livelihoods & Economy || Transparency & Accountability || Reputation & Social License","Air quality degradation (dust, diesel exhaust, blasting emissions) || Surface water pollution and quality degradation || Community exposure to dust, noise, pollution || Employment creation and job security || Corporate transparency and reporting || Social license to operate"
"http://www.angop.ao/angola/en_us/noticias/economia/2018/10/45/Angola-Zambia-sign-memorandum-Oil-and-Gas,35fdbab8-e067-4218-b452-e1eb757f51ba.html",20181108,,wayback_ok,0.95,0.7,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"we are opening doors for our companies to develop projects in the field of oil and gas,"""" | """"all sectors of Zambia wanting to invest in Angola are welcome,"" with space ranging from petrochemicals, agriculture, services and other segments of the economy."" || Social | Livelihoods & Economy | Employment creation and job security -> """"we are opening doors for our companies to develop projects in the field of oil and gas,"""" | """"all sectors of Zambia wanting to invest in Angola are welcome,"" with space ranging from petrochemicals, agriculture, services and other segments of the economy."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The official said that with the pipeline the country will save more money in purchasing oil products."" || Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> """"the Government will do its best to improving the living quality of the peoples of Zambia and Angola.""""",,Lusaka,oil,,Social || Social || Social || Social,Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Living Conditions & Social Fabric,"Business opportunities (local supply chains, services) || Employment creation and job security || Income generation and poverty reduction or exacerbation || Livability (cost of living, food security, communication services)"
http://www.ecns.cn/business/2018-11-12/detail-ifyzrwsr0793501.shtml,20171112,Foreign exporters see opportunities,live_ok_trafilatura,0.99,0.92,0.85,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"I am offered a variety of business opportunities now. There are people trying to become our mining partners back in Zambia and help us improve the production, and those offering to become our franchise partners in China. I am also starting to think about opening a retail shop on our own,"" said Sharma, a fellow of the Gemological Association of Great Britain and a member of the Gemological Institute of America."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""According to Zambia's Ministry of Commerce, copper accounts for more than 90 percent of the country's exports to China, which amounted to about $1.33 billion last year.""",,Lusaka,copper,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation"
http://www.mining.com/web/anglo-finds-returns-outweigh-risks-renews-africa-focus/,20181107,,live_ok_trafilatura,0.95,0.98,0.85,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""the mining company is also more at ease than its rivals with the tough tax regimes found in places such as Zambia, said Ben Davis, an analyst at Liberum Capital.""",,Copperbelt,copper and cobalt,Anglo American Plc,Governance,"Regulation, Compliance & Institutions",Legislative and regulatory framework effectiveness
http://www.wits.ac.za/news/latest-news/in-their-own-words/2018/2018-11/mining-conflicts-multiply-as-critics-of-extractivism-gather-in-johannesburg.html,20181013,"2018-11 - Mining conflicts multiply, as critics of ""extractivism"" gather in Johannesburg - Wits University",live_ok_trafilatura,0.95,0.98,0.85,"Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""Protest against Africa's largest copper mine, Konkola, centres on 1,826 Zambian farmers poisoned by Vedanta."" || Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> ""Agarwal bought that mine for US $25 million in 2004 and a decade later bragged that ever since he had taken US $500 million to $US 1 billion home from Konkola annually."" || Governance | Transparency & Accountability | Accountability for accidents and environmental damage -> ""Just before the London Stock Exchange delisting of Vedanta last month, popular reggae musician Maiko Zulu protested (and was arrested) at the British High Commission in Lusaka, demanding that authorities deny Agarwal his escape from London prior to justice being served.""",Konkola,,copper,Vedanta,Social || Social || Governance,"Health, Safety & Well-being || Equity, Rights & Vulnerable Groups || Transparency & Accountability","Community exposure to dust, noise, pollution || Wealth distribution and inequality || Accountability for accidents and environmental damage"
http://www.xinhuanet.com/english/2018-11/15/c_137607705.htm,20181115,Zambian miners stage protest against inciteful opposition politicians - Xinhua | English.news.cn,live_ok_trafilatura,0.99,0.95,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> """"This demonstration has nothing to do with politics, but it is about the interest of the country's economy and Zambians who benefit from the partnership between the Chinese and Zambians,"""" | """"he was crying for the welfare of the innocent Zambians who will suffer if investors decide to leave the country."""" || Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> """"He also appealed to the government to deal with those who incite xenophobic attacks on foreigners as they also endanger the lives of Zambians living in foreign nations."""" | """"On Nov. 5, more than 100 people were arrested and five shops owned by Chinese nationals were damaged in a small-scale riot sparked by rumours that ZAFFICO had been sold to Chinese investors."""" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"Kang'ombe said he was delighted to hear that Copperbelt youths welcome investment that will develop the country regardless of where it comes from."""" | """"it is about the interest of the country's economy and Zambians who benefit from the partnership between the Chinese and Zambians,"""" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> """"Zambian President Edgar Lungu has instructed officials in Copperbelt Province to refute the rumors, and ordered local police to investigate the riot, Zambian officials said.""""",,"Kitwe City, Copperbelt Province",,,Social || Social || Social || Governance,"Livelihoods & Economy || Equity, Rights & Vulnerable Groups || Livelihoods & Economy || Regulation, Compliance & Institutions","Income generation and poverty reduction or exacerbation || Crime and social disorder (corruption, violence, substance abuse) || Business opportunities (local supply chains, services) || Enforcement of environmental and social regulations"
