sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://www.rnanews.com/new-world-bank-report-emphasizes-the-urgent-need-for-zambia-to-boost-revenue-mobilization/,20240924,New World Bank Report emphasizes the urgent need for Zambia to boost revenue mobilization – RNA NEWS,live_ok_trafilatura,0.95,0.85,0.75,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> """"The PFR notes that while tax collection is stable, it lags regional averages due to over-reliance on mining, large tax expenditures, and inefficiencies in VAT and customs administration."""" || Governance | Transparency & Accountability | Corporate transparency and reporting -> """"Zambia's SOEs pose significant fiscal risks, with many being unprofitable. The report suggests strengthening governance and accountability to improve SOE performance and mitigate fiscal burdens."""" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> """"Poor project execution and weak data management have caused inefficiencies in public investment, showing the need for better coordination and transparency."""" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> """"to spur sustainable economic growth and alleviate poverty."""" | """"The report emphasizes Zambia's potential to use its natural resources to create fiscal space for investments in infrastructure, education, and healthcare.""""",,Lusaka,,,Governance || Governance || Governance || Social,"Regulation, Compliance & Institutions || Transparency & Accountability || Transparency & Accountability || Livelihoods & Economy",Legislative and regulatory framework effectiveness || Corporate transparency and reporting || Monitoring and disclosure of environmental and social performance || Income generation and poverty reduction or exacerbation
https://africafinancecorporation.africa-newsroom.com/press/afc-signs-concession-agreements-with-governments-of-angola-and-zambia-to-advance-zambia-lobito-rail-project,20240925,Africa Finance Corporation (AFC) / Press release | Africa Finance Corporation (AFC) Signs Concession Agreements with Governments of Angola and Zambia to advance Zambia Lobito Rail Project,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""add over 1,250 jobs across construction and operations"" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The railway is expected to create economic benefit of approximately $3 billion across both countries"" || Environmental | Air & Climate | Greenhouse gas emissions (GHGs) -> ""reduce emissions by approximately 300,000 tons per year"" || Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""AFC will play the pivotal role of lead developer on the rail project which not only offers an efficient evacuation route for minerals and metals from the region"" | ""The corridor will provide an alternative strategic route to international export markets for Zambia and DRC."" || Governance | Regulation, Compliance & Institutions | Compliance with national and international standards -> ""will facilitate comprehensive Environmental and Social Impact Assessments (ESIA) to ensure that the Zambia Lobito Rail Project aligns with international best practices and environmental standards.""",,Chingola; Copperbelt and Northwestern Provinces,copper,,Social || Social || Environmental || Environmental,"Livelihoods & Economy || Livelihoods & Economy || Air & Climate || Land, Soil & Geology",Employment creation and job security || Income generation and poverty reduction or exacerbation || Greenhouse gas emissions (GHGs) || Transport corridors and access road impacts
https://blackstarnews.com/afc-signs-concession-agreements-with-angola-and-zambia-to-advance-zambia-lobito-rail-project/,20240930,Concession Agreements Signed With Angola And Zambia To Advance Zambia Lobito Rail Project - Black Star News,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""add over 1,250 jobs across construction and operations."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The railway is expected to create economic benefit of approximately $3 billion across both countries"" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""offers an efficient evacuation route for minerals and metals from the region"" | ""facilitate the efficient movement of goods and promote investments in agriculture, health, digital infrastructure, mining, and electricity access along the corridor."" | ""provide a vital export route for copper and other critical minerals for the global energy transition"" || Environmental | Air & Climate | Greenhouse gas emissions (GHGs) -> ""reduce emissions by approximately 300,000 tons per year"" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""will facilitate comprehensive Environmental and Social Impact Assessments (ESIA) to ensure that the Zambia Lobito Rail Project aligns with international best practices and environmental standards."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""has signed concession agreements with the governments of Angola and Zambia for the financing, construction, ownership and operation of the transformational railway project."" | ""was appointed lead developer on the Zambia Lobito rail project in collaboration with the United States Government, the European Union, the African Development Bank and the governments of Angola, the Democratic Republic of Congo and Zambia.""",,Chingola; Copperbelt and Northwestern Provinces,copper,,Social || Social || Social || Environmental || Governance || Governance,Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Air & Climate || Transparency & Accountability || Stakeholder Engagement & Rights,"Employment creation and job security || Income generation and poverty reduction or exacerbation || Business opportunities (local supply chains, services) || Greenhouse gas emissions (GHGs) || Monitoring and disclosure of environmental and social performance || Stakeholder inclusion in decision-making"
https://finance.yahoo.com/news/operations-zambia-mine-suspended-fatality-162754332.html,20240924,Operations at Zambia mine suspended after fatality,live_ok_trafilatura,0.98,0.98,0.95,"Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""which involved two mining vehicles that tragically killed an employee."" | ""This is the second fatality at the Kansanshi mine in the past year following the death of a contractor at another First Quantum facility.""",Kansanshi copper mine,,copper,First Quantum Minerals,Social,"Health, Safety & Well-being",Accidents and fatalities (including structural failures such as tailings dams)
https://menafn.com/1108704206/Metalex-Commodities-Inc-And-Central-African-Renewable-Energy-Enter-Binding-Term-Sheet-To-Form-Lunda-Resources-In-Zambia,20240923,Metalex Commodities Inc. And Central African Renewable Energy Enter Binding Term Sheet To Form Lunda Resources In Zambia,live_ok_trafilatura,1.0,1.0,0.85,"Environmental | Air & Climate | Clean/renewable energy integration (mitigation-related impact) -> ""Metalex Commodities Inc. is dedicated to delivering carbon-neutral critical metals from Africa to the global market."" | ""The company focuses on developing low-cost mining assets while engaging in practices designed to decarbonize operations and generate carbon credits to offset post-decarbonization emissions."" || Environmental | Air & Climate | Greenhouse gas emissions (GHGs) -> ""Metalex Commodities Inc. is dedicated to delivering carbon-neutral critical metals from Africa to the global market."" | ""The company focuses on developing low-cost mining assets while engaging in practices designed to decarbonize operations and generate carbon credits to offset post-decarbonization emissions.""",,Northwestern Province,copper and cobalt,Lunda Resources,Environmental || Environmental,Air & Climate || Air & Climate,Clean/renewable energy integration (mitigation-related impact) || Greenhouse gas emissions (GHGs)
https://procurement-notices.undp.org/view_notice.cfm?notice_id=98453,20241001,Procurement Notices,live_ok_trafilatura,0.99,0.95,0.85,"Social | Livelihoods & Economy | Employment creation and job security -> ""The capital-intensive mining sector, the prime export earner (securing over 70 percent of export receipts) contributed 17.5 percent of GDP in 2021 but only 2 percent of employment."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Zambia's economy is highly dependent on mining and agriculture, but despite its abundant resources, its economy remains undiversified, and growth has been insufficient to lift its young and growing population from poverty.""",,,,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,Employment creation and job security || Income generation and poverty reduction or exacerbation
https://weeklyblitz.net/2024/09/25/chinas-growing-influence-in-africa/,20240925,,wayback_ok,0.93,0.93,0.8,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""transportation infrastructure plays a critical role in the extraction and export of minerals."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Given the region's limited rail and road networks, even a single non-electrified railway leading to the Atlantic or Indian Ocean could dramatically improve the efficiency of the mining sector and link extraction and processing regions to global markets."" | ""If successful, it could become a viable alternative to one of the United States' key investment projects in the region: the Lobito Corridor. The Lobito Corridor seeks to enhance logistics infrastructure for the export of minerals—particularly copper and cobaltfrom the Democratic Republic of the Congo (DRC) and Zambia by modernizing the railway that runs from the DRC to the Angolan port of Lobito.""",,Zambia,"copper, cobalt",,Environmental || Social,"Land, Soil & Geology || Livelihoods & Economy","Transport corridors and access road impacts || Business opportunities (local supply chains, services)"
https://www.dailymaverick.co.za/article/2024-10-01-zambias-mining-reform-process-puts-economic-progress-at-risk/,20241001,Zambia's mining reform process puts economic progress at risk,live_ok_trafilatura,0.99,0.99,0.8,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Two new Bills â the Minerals Regulation Commission Bill and the Geological Minerals and Development Bill are a replacement of existing mining law."" | ""The government has pushed ahead with the legislative change, which divides the responsibilities of the state as a participant in the industry from those of a regulator."" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""Last-minute additions providing for ministerial discretion in dispute resolution could potentially lead to political abuse."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""Throughout the negotiations political and bureaucratic stakeholders have sought to shape the new framework in their favour, often with changes being made to drafts at short notice ahead of discussion forums, giving other stakeholders little time to read them."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Legislation alone will not provide for the scale of local industry and manufacturing required to service the mining industry."" | ""Most top-tier mining firms have some form of local content policy, and the intention of providing economic opportunities beyond the gate is tightly wrapped into their social licence practices.""",,,copper,,Governance || Governance || Governance || Social,"Regulation, Compliance & Institutions || Transparency & Accountability || Stakeholder Engagement & Rights || Livelihoods & Economy","Legislative and regulatory framework effectiveness || Anti-corruption and bribery risks || Stakeholder inclusion in decision-making || Business opportunities (local supply chains, services)"
https://www.devdiscourse.com/article/health/3097597-zambia-must-boost-revenue-and-improve-fiscal-governance-to-spur-economic-growth-world-bank-report,20240924,Zambia Must Boost Revenue and Improve Fiscal Governance to Spur Economic Growth: World Bank Report | Health,live_ok_trafilatura,0.95,0.9,0.8,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Establishing a unified legal framework for state-owned enterprises to improve their accountability and performance."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""Enhancing data governance and transparency in public investment projects."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The PFR also emphasizes the potential for Zambia to leverage its natural resources to create fiscal space for essential investments in infrastructure, education, and healthcare."" | ""comprehensive reforms in public investment management and state-owned enterprises (SOEs) to promote economic transformation and alleviate poverty.""",,,,,Governance || Governance || Social,"Regulation, Compliance & Institutions || Transparency & Accountability || Livelihoods & Economy",Legislative and regulatory framework effectiveness || Corporate transparency and reporting || Income generation and poverty reduction or exacerbation
https://www.directorstalkinterviews.com/jubilee-metals-group-renewable-power-fuels-major-milestones-in-zambia/4121171505,20240923,Jubilee Metals Group Renewable Power Fuels Major Milestones In Zambia,live_ok_newspaper,0.98,0.98,0.9,"Environmental | Land, Soil & Geology | Overburden removal and waste rock generation -> ""Large Waste Rock project, with over 260 million tonnes of surface rock, is set to begin a commercial trial of 15 000 tonnes processed through Roan's front-end module in November 2024 as part of the final due diligence review."" | ""Roan has begun processing low grade stockpiled material from historical mining operations through its newly commissioned front-end module."" || Environmental | Land, Soil & Geology | Land disturbance and land-use change -> ""The Munkoyo open-pit mining operations yield high-grade copper ore, which is transported directly to Sable, as well as lower-grade copper ore that is stockpiled on-site for further processing at a regional processing hub."" | ""Munkoyo open-pit operations began ramping up, targeting to reach 15 000 tonnes of run-of-mine ore per month"" || Environmental | Air & Climate | Clean/renewable energy integration (mitigation-related impact) -> ""with uninterrupted power being delivered to Jubilee's operations as of last week covering all of its processing plants' power requirements with 100% renewable power."" | ""The agreement highlights Jubilee's dedication to sustainable energy practices. The power will be supplied from an integrated solar power and hydro-storage facility which is expected to be brought into operation over the coming 12 months.""",Munkoyo,Munkoyo,copper,Jubilee Metals Group,Environmental || Environmental || Environmental,"Land, Soil & Geology || Land, Soil & Geology || Air & Climate",Overburden removal and waste rock generation || Land disturbance and land-use change || Clean/renewable energy integration (mitigation-related impact)
