sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://www.news.cn/english/africa/2021-11/09/c_1310301152.htm,20211109,,wayback_ok,0.99,0.99,0.85,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> """"A key Gemfields tenet is that Africa's gemstone wealth must contribute meaningfully not only to host-country economies, but also to conservation efforts, host communities and the next generation by ways of education, healthcare and livelihood projects,"" Jackson Mtonga, the miner's Sort House Assistant Manager said."" || Social | Living Conditions & Social Fabric | Social infrastructure and amenities (education, healthcare, public services, leisure) -> """"A key Gemfields tenet is that Africa's gemstone wealth must contribute meaningfully not only to host-country economies, but also to conservation efforts, host communities and the next generation by ways of education, healthcare and livelihood projects,"" Jackson Mtonga, the miner's Sort House Assistant Manager said."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> """"A key Gemfields tenet is that Africa's gemstone wealth must contribute meaningfully not only to host-country economies, but also to conservation efforts, host communities and the next generation by ways of education, healthcare and livelihood projects,"" Jackson Mtonga, the miner's Sort House Assistant Manager said."" || Environmental | Biodiversity & Ecosystems | Ecosystem recovery through reclamation and restoration (post-mining impact) -> ""It adds that a share of proceeds from the sale of the gem would be donated to support rhino conservation efforts in Zambia.""",,"Lufwanyama district, Copperbelt province",emerald,Kagem Mining Limited,Social || Social || Social || Environmental,Livelihoods & Economy || Living Conditions & Social Fabric || Livelihoods & Economy || Biodiversity & Ecosystems,"Income generation and poverty reduction or exacerbation || Social infrastructure and amenities (education, healthcare, public services, leisure) || Human capital development (skills, training, workforce development) || Ecosystem recovery through reclamation and restoration (post-mining impact)"
https://www.baltimorestar.com/news/271709708/discovery-minerals-activities--operations-update-for-october-2021,20211114,Discovery Minerals Activities & Operations Update for October 2021,live_ok_newspaper,0.95,0.95,0.6,"Environmental | Land, Soil & Geology | Land disturbance and land-use change -> ""A further Agreement is being negotiated with the same mining group in Zambia regarding a major civil works Project in a JV that will require large quantities of mined construction material and earth fill sourced from the previously secured tenements and some additional ground.""",Ruby Gold Mine,,gold,Discovery Minerals Ltd,Environmental,"Land, Soil & Geology",Land disturbance and land-use change
https://www.businesstoday.in/latest/world/story/gemfields-discovers-one-of-the-worlds-largest-emeralds-weighing-15-kg-312140-2021-11-13,20211113,Gemfields discovers one of the world's largest emeralds weighing 1.5 kg - BusinessToday,live_ok_trafilatura,0.95,0.98,0.8,"Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> ""Ten per cent of the proceeds of the auction will go towards conservation of rhinos."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""The DNA nano-tag identity will ensure that the cut and polished gems that the Chipembele yields can be identified and certified as having originated from this particular gemstone."" | ""Referred to as the Emerald Paternity Test, the nanoparticles will be coded with information within the gemstone that provides key details pertaining to the gemstone's origin, like miner, mine location and date.""",Kagem emerald mine,,emerald,Gemfields,Social || Governance,"Equity, Rights & Vulnerable Groups || Transparency & Accountability",Wealth distribution and inequality || Corporate transparency and reporting
https://www.californiatelegraph.com/news/271709708/discovery-minerals-activities--operations-update-for-october-2021,20211112,Discovery Minerals Activities & Operations Update for October 2021,live_ok_newspaper,0.95,0.95,0.6,"Environmental | Land, Soil & Geology | Land disturbance and land-use change -> ""A further Agreement is being negotiated with the same mining group in Zambia regarding a major civil works Project in a JV that will require large quantities of mined construction material and earth fill sourced from the previously secured tenements and some additional ground.""",Ruby Gold Mine,,gold,Discovery Minerals Ltd,Environmental,"Land, Soil & Geology",Land disturbance and land-use change
https://www.diamondworld.net/Content/Gemfields-makes-another-startling-discovery---a-7525-ct-rhino-emerald-named-Chipembele/25981,20211110,"Gemfields makes another startling discovery - a 7,525 ct rhino emerald named Chipembele",live_ok_trafilatura,0.95,0.95,0.85,"Social | Living Conditions & Social Fabric | Social infrastructure and amenities (education, healthcare, public services, leisure) -> ""A key Gemfields tenet is that Africa's gemstone wealth must contribute meaningfully not only to host-country economies, but also to conservation efforts, host communities and the next generation by way of education, healthcare and livelihoods projects."" || Governance | Reputation & Social License | Social license to operate -> ""We are delighted that the legacy of Chipembele will support rhinoceros conservation efforts, bringing a positive impact to conservation communities in Zambia."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""Selected premium emeralds brought to the auction will once again receive Gübelin Gem Lab's 'provenance proof' service, which embeds nanoparticles coded with information within the gemstone that provides key details pertaining to the gemstone's origin - like miner, mine location and date - in a process referred to as 'the Emerald Paternity Test'. The process provides greater clarity of origin to gemstone customers, aiding transparency and trust in the industry.""",Kagem,,emerald,Gemfields,Social || Governance || Governance,Living Conditions & Social Fabric || Reputation & Social License || Transparency & Accountability,"Social infrastructure and amenities (education, healthcare, public services, leisure) || Social license to operate || Corporate transparency and reporting"
https://www.directorstalkinterviews.com/jubilee-metals-group-significant-progress-made-on-multiple-fronts/4121033772,20211117,Jubilee Metals Group Significant Progress Made On Multiple Fronts,live_ok_newspaper,0.99,0.99,0.9,"Environmental | Land, Soil & Geology | Tailings generation and management -> ""entered into joint venture agreements to secure rights to process over 300 million tonnes of copper and cobalt containing tailings in Zambia."" | ""The copper and cobalt tailings are located in three central locations named Project Roan, Project Lechwe and Project Elephant."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Having already achieved early earnings, the roll out of Jubilee's copper and cobalt strategy offers the potential of significant continued earnings growth in addition to the achievements of its PGM and chrome operations."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The Sable Refinery, which is fully operational, acts as a central processing facility for third party material in the region in addition to providing refining access to Project Roan for the refining of the copper concentrates.""",Project Roan,northern Zambia,copper,Jubilee Metals Group,Environmental || Social || Social,"Land, Soil & Geology || Livelihoods & Economy || Livelihoods & Economy","Tailings generation and management || Income generation and poverty reduction or exacerbation || Business opportunities (local supply chains, services)"
https://www.jewellermagazine.com/Article/10182/7-525-carat-emerald-one-of-the-largest-emeralds-discovered-in-Africa,20211116,"7,525-carat emerald; one of the largest emeralds discovered in Africa - Jeweller Magazine: Jewellery News and Trends",live_ok_trafilatura,0.95,0.95,0.85,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""A key Gemfields tenet is that Africa's gemstone wealth must contribute meaningfully not only to host-country economies, but also to conservation efforts, host communities and the next generation by way of education, healthcare and livelihoods projects."" || Social | Living Conditions & Social Fabric | Social infrastructure and amenities (education, healthcare, public services, leisure) -> ""A key Gemfields tenet is that Africa's gemstone wealth must contribute meaningfully not only to host-country economies, but also to conservation efforts, host communities and the next generation by way of education, healthcare and livelihoods projects."" || Biodiversity & Ecosystems | Biodiversity & Ecosystems | Ecosystem recovery through reclamation and restoration (post-mining impact) -> ""Chipembele will be auctioned and a share of the proceeds will assist funding the black rhinoceros conservation efforts of the North Luangwa Conservation Program in Zambia."" | """"We are delighted that the legacy of Chipembele will support rhinoceros conservation efforts, bringing a positive impact to conservation communities in Zambia."""" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""Winning bidders shall have the option to have their stones subjected to the provenance proof service using a unique DNA nano-tag identity certification developed by the Gübelin Gem Lab of Switzerland."" | ""The certification process, also known as the Emerald Paternity Test, involves the use of nanoparticles coded into the stone containing details such as its origin, miner, mine location, and date of production.""",Kagem Sort House,North Luangwa,emerald,Gemfields,Social || Social || Biodiversity & Ecosystems || Governance,Livelihoods & Economy || Living Conditions & Social Fabric || Biodiversity & Ecosystems || Transparency & Accountability,"Income generation and poverty reduction or exacerbation || Social infrastructure and amenities (education, healthcare, public services, leisure) || Ecosystem recovery through reclamation and restoration (post-mining impact) || Corporate transparency and reporting"
https://www.lusakatimes.com/2021/11/05/zambias-manufacturers-tackle-the-importance-of-standards-compliance-to-improve-exports/,20211105,Zambia : Zambia's manufacturers tackle the importance of standards compliance to improve exports,live_ok_trafilatura,0.95,0.95,0.85,nan,,,,,Governance || Governance || Social || Social,"Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Livelihoods & Economy || Health, Safety & Well-being","Compliance with national and international standards || Enforcement of environmental and social regulations || Business opportunities (local supply chains, services) || Equipment safety risks"
https://www.lusakatimes.com/2021/11/06/govt-urged-to-increase-on-goods-that-can-be-produced-locally/,20211106,Zambia : Government urged to increase on goods that can be produced locally,live_ok_trafilatura,0.95,0.9,0.8,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Emerald and Semi-Precious Minerals Association of Zambia (ESMAZ) president Victor Kalesha says the 2021 national budget has not spelt out any much incentives to effect increased production in the sector."" | ""Our expectation was that measures would be put to increase production before talking about value addition which cannot happen before production, we are yet to see how our plight has been tackled otherwise we are not seeing anything much for us unless it is embedded under what has been provided for the Medium Scale Entrepreneurs,""",,,gemstones,,Governance,"Regulation, Compliance & Institutions",Legislative and regulatory framework effectiveness
https://www.mining.com/gemfields-finds-largest-emerald-to-date-at-zambia-mine/,20211108,,live_ok_trafilatura,0.99,0.99,0.6,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The company's last sales event, in August, generated $23.1 million in revenue – an all-time record for commercial-quality emerald sold at auctions.""",Kagem mine,,emerald,Gemfields,Social,Livelihoods & Economy,Income generation and poverty reduction or exacerbation
