sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://mainstreamweekly.net/article11386.html,20210807,Mamata Banerjee into the Vedanta trap | Sankar Ray - Mainstream Weekly,live_ok_trafilatura,0.95,0.98,0.9,"Environmental | Water Resources | Acid mine drainage -> ""In 2006 a tailings pipe burst, releasing highly acidic waste into local tributaries of the River Kafue."" || Environmental | Water Resources | Surface water pollution and quality degradation -> ""In 2006 a tailings pipe burst, releasing highly acidic waste into local tributaries of the River Kafue."" || Environmental | Land, Soil & Geology | Tailings generation and management -> ""In 2006 a tailings pipe burst, releasing highly acidic waste into local tributaries of the River Kafue."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""In 2011 the Zambian High Court awarded $2 million to 2001 claimants for damage to health and livelihood following the incident."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""In 2011 the Zambian High Court awarded $2 million to 2001 claimants for damage to health and livelihood following the incident."" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""He stated that KCM had acted with 'impunity and immunity' as they had been 'shielded from criminal prosecution by political connections and financial influence, which put them beyond the pale of criminal justice'."" || Governance | Transparency & Accountability | Accountability for accidents and environmental damage -> ""In 2011 the Zambian High Court awarded $2 million to 2001 claimants for damage to health and livelihood following the incident."" | ""In April 2015 the Supreme Court upheld the guilty verdict against KCM but reduced the payable compensation to only 12 claimants who had medical records of injury"" || Governance | Risk Management & Long-Term Stewardship | Tailings and waste governance -> ""In 2006 a tailings pipe burst, releasing highly acidic waste into local tributaries of the River Kafue.""",Konkola Copper Mines (KCM),Chingola,copper,Vedanta Ltd,Environmental || Environmental || Environmental || Social || Social || Governance || Governance || Governance,"Water Resources || Water Resources || Land, Soil & Geology || Health, Safety & Well-being || Livelihoods & Economy || Transparency & Accountability || Transparency & Accountability || Risk Management & Long-Term Stewardship","Acid mine drainage || Surface water pollution and quality degradation || Tailings generation and management || Community exposure to dust, noise, pollution || Income generation and poverty reduction or exacerbation || Anti-corruption and bribery risks || Accountability for accidents and environmental damage || Tailings and waste governance"
https://allafrica.com/stories/202108080064.html,20210808,,wayback_ok,1.0,0.95,0.75,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""placate public sector workers with populist policies such as ordering the payment of gratuities to mineworkers before Election Day"" || Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> ""A second is the high levels of income inequality."" | ""Lungu claims Copperbelt residents are poor today because Hichilema took advantage of the privatisation process to enrich himself instead of negotiating better deals for the government."" | ""several PF leaders have continued to accumulate and display obscene or grotesque wealth in ways that have alienated the governing party from many Zambians."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""the government has interfered with mining in a very erratic way, forcing mines to submit to nationalisation."" | ""lack of policy consistency including in the crucial mining industry, Zambia's major export earner. In addition to undermining revenue collection, this policy instability has raised significant consternation among foreign investors.""",,Copperbelt Province,,,Social || Social || Governance,"Livelihoods & Economy || Equity, Rights & Vulnerable Groups || Regulation, Compliance & Institutions",Income generation and poverty reduction or exacerbation || Wealth distribution and inequality || Mining permitting and licensing practices
https://eturbonews.com/83348/zambian-minister-approves-mining-top-national-park/,20210806,Zambian minister approves mining in top national park,live_ok_newspaper,0.95,0.95,0.88,"Environmental | Land, Soil & Geology | Land disturbance and land-use change -> ""a 245 sq km mining licence for an initial 25 years creating an anticipated mining footprint of 12,5 sq km."" || Environmental | Biodiversity & Ecosystems | Ecosystem degradation and habitat loss/fragmentation -> ""not exactly the sort of thing you'd expect to see in a national park meant to protect a sensitive and richly biodiverse ecosystem and the fauna and flora which inhabit it."" || Environmental | Land, Soil & Geology | Tailings generation and management -> ""Perhaps when it is gone, buried under mine dumps and contaminated beyond repair, ""ordinary Zambians"" will ask what the hell went wrong in the Lower Zambezi National Park and why."" || Social | Living Conditions & Social Fabric | Tourism attraction or decline -> ""Mining activities in the national park will negatively impact these safari operations which up until now have relied on the pristine nature of this wilderness area and its natural beauty as their biggest tourism drawcard."" || Social | Livelihoods & Economy | Employment creation and job security -> ""he has decided to approve the project on the grounds that it will ""eventually create employment for ordinary Zambians in the area"";"" || Environmental | Biodiversity & Ecosystems | Ecosystem recovery through reclamation and restoration (post-mining impact) -> ""the company's proposed ""managed scheme"" contained in its submissions to him would enhance and conserve wildlife management in the area of the national park where the mining will take place."" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""Kalaba's decision to overrule his own agency and give ZRL the green light does little to reinforce confidence in the government's commitment to eradicate under-the-counter arrangements and less than transparent business deals"" | ""allegations of graft at the highest levels of authority continue to dog Sata's rule and Zambia's reputation."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""if ZRL's website is anything to go by, it stopped providing sustainability reports in 2008, thus rendering its alleged commitment to ""communities and environment"" null and void.""",Kangaluwi Copper Project,Lower Zambezi National Park,copper,Zambezi Resources Limited,Environmental || Environmental || Environmental || Social || Social || Environmental || Governance || Governance,"Land, Soil & Geology || Biodiversity & Ecosystems || Land, Soil & Geology || Living Conditions & Social Fabric || Livelihoods & Economy || Biodiversity & Ecosystems || Transparency & Accountability || Transparency & Accountability",Land disturbance and land-use change || Ecosystem degradation and habitat loss/fragmentation || Tailings generation and management || Tourism attraction or decline || Employment creation and job security || Ecosystem recovery through reclamation and restoration (post-mining impact) || Anti-corruption and bribery risks || Corporate transparency and reporting
https://iafrica.com/zambias-economic-recovery-depends-on-the-mining-sector/,20210807,,wayback_ok,0.98,0.99,0.85,"Governance | Reputation & Social License | Trust between mining companies, government, and communities -> ""a climate considered hostile to investors."" | ""The move rattled foreign investors who fear the government is taking an increasingly hostile stance on international mining companies to shore up revenues."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""government threatened to revoke the firm's mining licences because it said Glencore did not give enough notice before suspending the mines.""",Mopani Copper Mine,,copper,Glencore,Governance || Governance,"Reputation & Social License || Regulation, Compliance & Institutions","Trust between mining companies, government, and communities || Mining permitting and licensing practices"
https://mg.co.za/africa/2021-08-04-zambia-should-commit-to-tackling-toxic-lead-mines-legacy/,20210804,Zambia should commit to tackling toxic lead mine's legacy – The Mail & Guardian,live_ok_trafilatura,0.98,0.99,0.9,"Environmental | Air & Climate | Dust generation -> ""Lead dust from these waste dumps, which are not covered, continues to blow over to nearby residential areas and threaten community health."" || Environmental | Air & Climate | Air quality degradation (dust, diesel exhaust, blasting emissions) -> ""Lead dust from these waste dumps, which are not covered, continues to blow over to nearby residential areas and threaten community health."" || Environmental | Land, Soil & Geology | Tailings generation and management -> ""The former mine area contains more than three-million tonnes of waste from the mining process and about 2.5-million tonnes of waste from the smelter."" | ""the toxic waste that remained was never cleaned up."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""Residents in Kabwe, Central Zambia, have been exposed to highly toxic lead for decades."" | ""An estimated 200 000 Kabwe residents are exposed to lead-polluted homes backyards, schools, play areas and roads."" || Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""A 2018 medical study estimated that more than 95% of children in townships exposed to lead from the Kabwe mine have elevated blood-lead levels, and about half the children in the townships have such high blood-lead levels that they urgently require medical intervention."" | ""It can cause hearing loss, vision loss, high blood pressure, IQ deficits, behavioural problems and even coma, convulsions, and death. Children are especially at risk because their bodies are still developing and absorb proportionally more lead than adults."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""After the mine's closure, the government licensed further mining and reprocessing activities, rather than cleaning up the waste piles."" || Governance | Risk Management & Long-Term Stewardship | Tailings and waste governance -> ""the toxic waste that remained was never cleaned up."" | ""A South African company, Jubilee Metals, now plans to reprocess the waste for lead and other metals, which carries additional health risks. The UN experts are concerned about this and have approached Jubilee Metals and the South African government as well, asking how the company is intending to prevent further harm to local populations."" || Governance | Risk Management & Long-Term Stewardship | Closure planning and post-mining reclamation governance -> ""The government should embark on a comprehensive remediation and land restoration programme at Kabwe mine, waste piles and surroundings.""",Kabwe mine,"Kabwe, Central Zambia",lead and zinc,Jubilee Metals,Environmental || Environmental || Environmental || Social || Social || Governance || Governance || Governance,"Air & Climate || Air & Climate || Land, Soil & Geology || Health, Safety & Well-being || Health, Safety & Well-being || Regulation, Compliance & Institutions || Risk Management & Long-Term Stewardship || Risk Management & Long-Term Stewardship","Dust generation || Air quality degradation (dust, diesel exhaust, blasting emissions) || Tailings generation and management || Community exposure to dust, noise, pollution || Mental and physical health impacts on communities || Mining permitting and licensing practices || Tailings and waste governance || Closure planning and post-mining reclamation governance"
https://theconversation.com/four-priorities-for-zambia-after-the-2021-elections-165760,20210809,Four priorities for Zambia after the 2021 elections,live_ok_trafilatura,1.0,0.95,0.8,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Multiple factors contributed to the rising debt – including volatile copper prices, drought in 2019, and COVID-19."" | ""The negative impacts of debt servicing have been deeply felt across Zambian households.""",,Copperbelt Province,copper,,Social,Livelihoods & Economy,Income generation and poverty reduction or exacerbation
https://www.business-humanrights.org/zh-hant/%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF/zambia-mining-company-denies-allegation-that-it-is-responsible-for-lead-poising-as-law-firm-prepares-for-legal-action/,20210731,Zambia: Mining company denies allegation that it is responsible for lead poising as law firm prepares for legal action - Business and Human Rights Centre,live_ok_trafilatura,0.98,0.99,0.9,"Environmental | Biodiversity & Ecosystems | Impacts on terrestrial ecotoxicity -> """"There is incontrovertible evidence of massive lead contamination of soil in local villages and of staggeringly high levels of lead in the blood of a substantial proportion of the local population in Kabwe, particularly among very young children,"" he said."" || Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""The case will say activities at Anglo's Kabwe lead mine, which operated from 1915 to 1994 and was for a while the world's largest, was responsible for lead poisoning of tens of thousands of Kabwe residents."" | """"Very high levels"" of lead has been detected in the blood of ""a substantial proportion of the local population"" the two law firms said citing ""a series of published reports""."" || Governance | Transparency & Accountability | Accountability for accidents and environmental damage -> ""said they were preparing a legal class action case against Anglo American SA on behalf of Zambian communities."" | """"...since the nationalisation more than 40 years ago effectively placed these issues under the control of the Zambian Government, we are not in a position to comment further about the matter, but we certainly don't believe that Anglo American is in any way responsible for the current situation"".""",Kabwe mine,"Kabwe, Central Province",lead,Anglo American,Environmental || Social || Governance,"Biodiversity & Ecosystems || Health, Safety & Well-being || Transparency & Accountability",Impacts on terrestrial ecotoxicity || Mental and physical health impacts on communities || Accountability for accidents and environmental damage
https://www.business-humanrights.org/zh-hant/%E6%9C%80%E6%96%B0%E6%B6%88%E6%81%AF/zambians-slam-indian-mining-investor-for-mocking-government/,20210803,Zambians slam Indian mining investor for mocking government - Business and Human Rights Centre,live_ok_trafilatura,0.95,0.95,0.85,"Governance | Transparency & Accountability | Corporate transparency and reporting -> ""the Zambia Revenue Authority has written to Konkola Copper Mine-KCM asking it to reconcile the profit figures attributed to KCM owner and those declared to ZRA."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""Scott warned that the law will visit KCM if found wanting..."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> """"It is common knowledge that many developing countries such as Zambia are losing billions of dollars in the extractive industry owing to poor policies,"""" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""mocking the Zambian government on how he was sold Konkola Copper Mines (KCM) at a cheap price of US$25 million""",Konkola Copper Mines (KCM),,copper,Vedanta,Governance || Governance || Governance || Governance,"Transparency & Accountability || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions",Corporate transparency and reporting || Enforcement of environmental and social regulations || Legislative and regulatory framework effectiveness || Mining permitting and licensing practices
https://www.courthousenews.com/zambia-timeline-from-africas-gandhi-to-rights-crisis/,20210804,Zambia timeline: From 'Africa's Gandhi' to rights crisis | Courthouse News Service,live_ok_newspaper,1.0,0.85,0.8,"Social | Living Conditions & Social Fabric | Livability (cost of living, food security) -> ""Widespread hunger in the country's northern copper belt region in 1986 sparks riots"" | ""In 1989, in dire economic straits, it adopts austerity measures. A year later riots again fuelled by economic hardship claim 45 lives."" || Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""tainted by sporadic violence in Lusaka and mining towns."" | ""In several parts of the country, supporters of the ruling PF and the UPND opposition clash armed with machetes, axes and slingshots.""",,northern copper belt region,copper,,Social || Social,"Living Conditions & Social Fabric || Equity, Rights & Vulnerable Groups","Livability (cost of living, food security) || Crime and social disorder (corruption, violence, substance abuse)"
https://www.devdiscourse.com/article/law-order/1672304-zambia-must-treat-children-suffering-from-lead-mining-un-experts,20200730,Zambia must treat children suffering from lead mining: UN experts | Law-Order,live_ok_trafilatura,1.0,1.0,0.9,"Environmental | Land, Soil & Geology | Tailings generation and management -> ""Over three million tons of tailings (waste from the mining process), about 2.5 million tons of slag (waste from the smelter) and other waste remain in the area."" || Environmental | Land, Soil & Geology | Topsoil degradation and loss of soil fertility -> """"More than 25 years after the Kabwe mine and smelter closed, it is scandalous that some 300,000 people still have to live on toxic soil,"" the experts said."" | """"Schools, playgrounds, homes and back yards all have high lead levels, so residents are being poisoned on a huge scale, and children are the most vulnerable."""" || Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""Lead attacks the central nervous system, causing numbness, anaemia, convulsions, brain damage and even death."" | """"With every passing day of lead exposure, children's health is being damaged and their futures are being compromised,"" the experts said."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> """"Schools, playgrounds, homes and back yards all have high lead levels, so residents are being poisoned on a huge scale, and children are the most vulnerable."""" | ""In Kabwe's afflicted townships, over 95% of children have levels of 10 µg/dL and above, meaning they are exposed to serious risks and harms."" || Social | Equity, Rights & Vulnerable Groups | Future generations' rights and intergenerational equity -> """"With every passing day of lead exposure, children's health is being damaged and their futures are being compromised,"" the experts said."" | """"Lead poisoning in Kabwe adds up to an assault on the right to life with dignity, the right to health and the right to a clean environment,"" the experts said, ""and we urge Zambia to take responsibility and do more so that the children of the country are ensured health, wellbeing and a decent future."""" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""New sources of lead pollution are appearing in the area as the Zambian Government issues licences for small-scale mines, now opening alongside unlicensed mines."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> """"The Government is still failing to fully address the lead pollution crisis in Kabwe and ensure sustained testing and treatment for Kabwe's residents,"" the experts said."" || Governance | Risk Management & Long-Term Stewardship | Tailings and waste governance -> ""the project does not address the source of the contamination, Kabwe mine's waste dumps, nor does it entail cleaning up the affected townships in a comprehensive manner."" | ""Over three million tons of tailings (waste from the mining process), about 2.5 million tons of slag (waste from the smelter) and other waste remain in the area."" || Governance | Regulation, Compliance & Institutions | Compliance with national and international standards -> ""The experts emphasized that states and mining companies have respective duties and responsibilities under the United Nations Guiding Principles on Business and Human Rights to protect, respect and remedy business-related human rights abuses.""",Kabwe mine,"Kabwe, Central Province",lead,,Environmental || Environmental || Social || Social || Social || Governance || Governance || Governance || Governance,"Land, Soil & Geology || Land, Soil & Geology || Health, Safety & Well-being || Health, Safety & Well-being || Equity, Rights & Vulnerable Groups || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Risk Management & Long-Term Stewardship || Regulation, Compliance & Institutions","Tailings generation and management || Topsoil degradation and loss of soil fertility || Mental and physical health impacts on communities || Community exposure to dust, noise, pollution || Future generations’ rights and intergenerational equity || Mining permitting and licensing practices || Enforcement of environmental and social regulations || Tailings and waste governance || Compliance with national and international standards"
