sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://allafrica.com/stories/202310110021.html,20231011,,wayback_ok,0.95,0.95,0.9,"Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""Many mines across Zambia have been invaded with reports of illegal miners being killed while digging for various minerals, now becoming daily news."" || Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""If these illegal miners are not removed from the site, the minister fears that lives could be lost as cases of dysentery have continued being recorded in the area."" || Social | Equity, Rights & Vulnerable Groups | Child labor and forced labor risks -> ""Shockingly women and little children have also been initiated in this illegality."" || Governance | Reputation & Social License | Mining image and public perception -> ""this trend undermines formal mining activities, thus reducing the much-needed investor confidence and ultimately limiting Government revenue."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Zambia Environmental Management Agency (ZEMA) needs to heed President Hakainde Hichilema's call to expedite the issuance of approvals of environmental licences for artisanal miners to help reduce illegal mining."" | ""There have been concerns by artisanal miners that there was a prolonged delay by ZEMA to issue environmental approvals to artisanal and small scale miners."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""Several people have been arrested for mining sugilite illegally."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""One may wonder if this illegality is thriving because some people genuinely lack alternative income-generating opportunities or it is just an organised crime spearheaded by some illegal mining syndicates.""",Kanyelele Gold Mine,"Mpika District, Muchinga Province",gold,,Social || Social || Social || Governance || Governance || Governance || Social,"Health, Safety & Well-being || Health, Safety & Well-being || Equity, Rights & Vulnerable Groups || Reputation & Social License || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Livelihoods & Economy",Accidents and fatalities (including structural failures such as tailings dams) || Mental and physical health impacts on communities || Child labor and forced labor risks || Mining image and public perception || Mining permitting and licensing practices || Enforcement of environmental and social regulations || Income generation and poverty reduction or exacerbation
https://finance.yahoo.com/news/barrick-gold-invest-2-billion-153500110.html,20231006,Barrick (GOLD) to Invest $2 Billion in Zambia Mine Expansion,live_ok_trafilatura,1.0,1.0,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""99.3% of Lumwana's current workforce being Zambian nationals."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Since taking over Lumwana's operations in 2019, Barrick has significantly contributed to the Zambian economy, providing nearly $3 billion in the form of taxes, royalties, employee salaries and local procurement of goods and services."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Business Accelerator Program. This program is designed to strengthen the capabilities of Zambian contractors within Lumwana's supply chain and help them realize their expansion objectives."" | ""providing nearly $3 billion in the form of ... local procurement of goods and services."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""This program is designed to strengthen the capabilities of Zambian contractors within Lumwana's supply chain and help them realize their expansion objectives."" | ""Barrick is actively engaged in partnerships with the Ministry of Small and Medium Enterprises to facilitate growth and development of local businesses in the region.""",Lumwana,,copper,Barrick Gold Corporation,Social || Social || Social || Social,Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy,"Employment creation and job security || Income generation and poverty reduction or exacerbation || Business opportunities (local supply chains, services) || Human capital development (skills, training, workforce development)"
https://phys.org/news/2023-10-african-copper-cobalt-emissions-space.html,20231010,,live_ok_newspaper,0.9,0.95,0.9,"Environmental | Air & Climate | Air quality degradation (dust, diesel exhaust, blasting emissions) -> ""satellite monitoring can provide valuable information on the impact of the mining boom on air quality in nearby towns and villages."" | """"We thought that these copper and cobalt mining operations could affect local air quality; we just didn't know how much given the lack of ground monitoring in the region,"" said NCAR scientist Sara Martínez-Alonso, who is the study's lead author."" || Environmental | Air & Climate | Fossil fuel consumption -> ""Most of the energy consumed in copper and cobalt mining—including the operation of large machinery and electricity production—is generated by burning diesel fuel, which in turn produces nitrogen oxides, a key ingredient in smog."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""satellite monitoring can provide valuable information on the impact of the mining boom on air quality in nearby towns and villages."" || Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""Mining operations can have a significant impact on quality of life for the people living nearby."" | ""This research can help us better understand how severe and widespread those impacts may be in mining areas like the Copperbelt"" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""surface monitoring is scarce and reporting by mine operators can be inconsistent or altogether absent."" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""surface monitoring is scarce and reporting by mine operators can be inconsistent or altogether absent."" | """"Hourly observations over urban areas could show the daily evolution of pollution levels and sources, and the information could inform local regulatory agencies.""""",,Copperbelt,copper and cobalt,,Environmental || Environmental || Social || Social || Governance || Governance,"Air & Climate || Air & Climate || Health, Safety & Well-being || Health, Safety & Well-being || Transparency & Accountability || Transparency & Accountability","Air quality degradation (dust, diesel exhaust, blasting emissions) || Fossil fuel consumption || Community exposure to dust, noise, pollution || Mental and physical health impacts on communities || Corporate transparency and reporting || Monitoring and disclosure of environmental and social performance"
https://www.benzinga.com/general/23/10/35168556/elon-musks-dad-claimed-to-own-an-illegal-emerald-mine-and-drive-a-gold-convertible-rolls-royce-but-l,20231010,Elon Musk's Dad Claimed To Own An Illegal Emerald Mine And Drive A Gold Convertible Rolls Royce But Lost It All — He Denies This And Says 'The Fake Emerald Mine Thing Is So Annoying (Sigh)',live_ok_trafilatura,0.9,0.98,0.9,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Navigating the political terrain in Zambia, especially regarding mine registration, posed challenges."" | ""Errol felt that officially registering the mine could result in asset forfeiture because of local claims."" || Social | Equity, Rights & Vulnerable Groups | Land ownership impacts and regional value changes -> ""Errol felt that officially registering the mine could result in asset forfeiture because of local claims."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""he claims to have made $210,000 from the business and purchased a gold convertible Rolls-Royce.""",,,emerald,,Governance || Social || Social,"Regulation, Compliance & Institutions || Equity, Rights & Vulnerable Groups || Livelihoods & Economy",Mining permitting and licensing practices || Land ownership impacts and regional value changes || Income generation and poverty reduction or exacerbation
https://www.businesslive.co.za/bd/companies/mining/2023-10-10-zambia-tipped-to-make-a-decision-on-mopani-this-month/,20231010,Zambia tipped to make a decision on Mopani this month,live_ok_trafilatura,0.95,0.95,0.7,"Governance | Transparency & Accountability | Corporate transparency and reporting -> ""Glencore has previously said it will not comment on the sales process as it has exited the assets."" | ""ZCCM-IH, when approached for comment on the timeline for a sale, referred to a September 29 speech by finance minister Situmbeko Musokotwane, in which he said the selection of an investor for Mopani was ""imminent"".""",Mopani Copper Mines,,copper,ZCCM Investment Holdings,Governance,Transparency & Accountability,Corporate transparency and reporting
https://www.earth.com/news/monitoring-mining-emissions-with-satellites-new-era-of-remote-environmental-surveillance/,20231010,Satellites bring new era of remote environmental monitoring - Earth.com,live_ok_trafilatura,0.95,0.95,0.9,"Environmental | Air & Climate | Air quality degradation (dust, diesel exhaust, blasting emissions) -> ""a significant proportion in the Copperbelt comes from the burning of diesel fuel, a mainstay in copper and cobalt mining operations."" || Environmental | Air & Climate | Photochemical ozone formation (smog) -> ""Leveraging data from the TROPOspheric Monitoring Instrument (TROPOMI) ... researchers honed in on nitrogen dioxide emissions, a primary component of smog."" || Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""This intense mining activity ... has raised concerns about the environmental and health impacts on nearby communities."" | """"Mining operations can profoundly impact the quality of life for adjacent communities,"" explains Pieternel Levelt, the senior author of the paper."" || Social | Health, Safety & Well-being | Community exposure to dust, noise, pollution -> ""This intense mining activity ... has raised concerns about the environmental and health impacts on nearby communities."" | ""a significant proportion in the Copperbelt comes from the burning of diesel fuel, a mainstay in copper and cobalt mining operations."" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""The Copperbelt's mining surge presents challenges in monitoring. Ground-based monitoring in the region is sporadic, and reports from mine operators are often inconsistent, if not entirely missing."" | ""This research reveals that satellites can detect and quantify the emissions from mining operations in this region.""",,Copperbelt,copper and cobalt,,Environmental || Environmental || Social || Social || Governance,"Air & Climate || Air & Climate || Health, Safety & Well-being || Health, Safety & Well-being || Transparency & Accountability","Air quality degradation (dust, diesel exhaust, blasting emissions) || Photochemical ozone formation (smog) || Mental and physical health impacts on communities || Community exposure to dust, noise, pollution || Monitoring and disclosure of environmental and social performance"
https://www.globalminingreview.com/mining/10102023/barrick-strengthens-zambia-partnership-with-expansion-investment/,20231010,Barrick strengthens Zambia partnership with expansion investment | Global Mining Review,live_ok_trafilatura,1.0,1.0,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""99.3% of Lumwana's current workforce are Zambian nationals."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Since Barrick took over operations at Lumwana in 2019, the mine has contributed almost US$3 billion to the Zambian economy in the form of taxes, royalties, salaries, and the procurement of goods and services."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Last year Barrick launched a Business Accelerator Programme aimed at building business capacity for the Zambian contractors in Lumwana's supply chain and to support them in effecting their own growth plans."" | ""Since Barrick took over operations at Lumwana in 2019, the mine has contributed almost US$3 billion to the Zambian economy in the form of taxes, royalties, salaries, and the procurement of goods and services."" | ""In addition to its local procurement policy, the company is also committed to local employment, and 99.3% of Lumwana's current workforce are Zambian nationals."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""Last year Barrick launched a Business Accelerator Programme aimed at building business capacity for the Zambian contractors in Lumwana's supply chain and to support them in effecting their own growth plans."" | ""It is also partnering with the country's Ministry of Small and Medium Enterprises to support the development of these businesses.""",Lumwana,,copper,Barrick,Social || Social || Social || Social,Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy,"Employment creation and job security || Income generation and poverty reduction or exacerbation || Business opportunities (local supply chains, services) || Human capital development (skills, training, workforce development)"
https://www.iol.co.za/business-report/companies/zambia-to-decide-on-sale-of-mopani-copper-this-month-a5c43015-b6a8-4bb6-b24c-932a665a21a5,20231011,Zambia to decide on sale of Mopani Copper this month,live_ok_newspaper,0.99,0.99,0.6,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""the copper mines, which are struggling to make a profit""",Mopani Copper Mines,Kitwe,copper,ZCCM IH,Social,Livelihoods & Economy,Income generation and poverty reduction or exacerbation
https://www.lusakatimes.com/2023/10/05/illegal-sugilite-mining-20-arrested-and-vehicles-impounded-in-mansa/,20231005,Zambia : Illegal Sugilite Mining: 20 Arrested and Vehicles Impounded in Mansa,live_ok_trafilatura,0.99,0.99,0.9,"Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""In a crackdown on illegal mining activities, the Mansa District Police have apprehended 20 individuals and impounded several motor vehicles and motorcycles suspected to be involved in the illicit extraction of Sugilite, a valuable mineral."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""The Mansa District Police have intensified their efforts to combat illegal mining activities, sending a strong message that such practices will not be tolerated."" | ""Investigations are ongoing, and further legal action is anticipated as authorities work to curtail illegal mining operations and protect valuable mineral resources in the region.""",,"Butete area, Mansa, Luapula Province",Sugilite,,Social || Governance,"Equity, Rights & Vulnerable Groups || Regulation, Compliance & Institutions","Crime and social disorder (corruption, violence, substance abuse) || Enforcement of environmental and social regulations"
https://www.lusakatimes.com/2023/10/06/president-hichilema-to-attend-inauguration-of-the-nacala-port-in-mozambique/,20231006,Zambia : President Hichilema to attend inauguration of the Nacala port in Mozambique,live_ok_trafilatura,0.9,0.85,0.85,"Social | Livelihoods & Economy | Employment creation and job security -> ""boost private sector investments, create jobs and foster economic growth in the three countries."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""the agreements will also result in unlocking the business potential along the corridor through effective participation of small and medium enterprises in economic value chains"" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""President Hakainde Hichilema, President Filipe Nyusi and President Lazarus Chakwera are expected to sign the tripartite institutional agreement on the Nacala Development Corridor agreement, while Ministers responsible for transport in the three countries will sign agreements in the areas of road and rail."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""implementation of harmonized trade facilitation instruments, transport policies, laws, regulation and standards for efficient cross-border transport""",,"Nyimba, Petauke, Katete, sinda, Chadiza, Chipata, Mambwe, Lundazi, Chama (Eastern Part of Zambia); Luangwa, Rufunsa, Chongwe, Lusaka (Lusaka province); Chama district (Muchinga Province)",coal,,Social || Social || Governance || Governance,"Livelihoods & Economy || Livelihoods & Economy || Stakeholder Engagement & Rights || Regulation, Compliance & Institutions","Employment creation and job security || Business opportunities (local supply chains, services) || Stakeholder inclusion in decision-making || Legislative and regulatory framework effectiveness"
