sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://www.finanznachrichten.de/nachrichten-2024-05/62297660-bemetals-corp-bemetals-discovers-extensive-copper-mineralization-of-similar-style-to-major-mines-and-projects-in-the-domes-region-of-the-zambian-cop-200.htm,20240522,BeMetals Corp.: BeMetals Discovers Extensive Copper Mineralization of Similar Style to Major Mines and Projects in the Domes Region of the Zambian Copperbelt,live_ok_trafilatura,0.99,0.99,0.9,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""These technical results are enhanced by the pedigree of the Zambian Copperbelt, the increasing copper mining and exploration investments into Zambia, and the strong fundamentals for copper demand."" | ""Field operations and management have been provided by Remote Exploration Services (""RES"") an independent geological consulting and contracting company. The core drilling was conducted by BluRock Mining (Drilling) Services of Kitwe, Zambia."" | ""The Company acknowledges the hard work of our Project field team, Remote Exploration Services (""RES"") and BluRock Mining (Drilling), and our project partners Japan Organization for Metals and Energy Security (""JOGMEC""), Copper Cross Zambia Limited and Pangeni Mineral Resources Limited.""",Pangeni Copper Project,Domes Region of the Zambian Copperbelt,copper,BeMetals Corp.,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
https://www.iied.org/can-net-zero-transition-offer-new-dawn-for-africas-industrialisation,20240516,Can the net-zero transition offer a new dawn for Africa's industrialisation? | International Institute for Environment and Development,live_ok_newspaper,0.95,0.95,0.7,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Both countries will require funding, building of technical skill and capacity, and strengthening of their governance and economic systems."" | ""At a continental level, such agreements will need to be coordinated to avoid duplicating efforts and will require a baseline on key issues such as environmental and social safeguards."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""This will call for different levels of cooperation to set up and run the plant – from establishing national level laws and policies, allocating land, setting up special economic zones, establishing access to a stable power source, constructing the plant, purchasing equipment, to training personnel to management arrangements, offtake agreements, sharing of profits among other issues."" | ""Both countries will require funding, building of technical skill and capacity, and strengthening of their governance and economic systems."" || Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> ""In past boom cycles, African countries have been plundered for their rich resources."" | ""Since then, African leaders have hoped mineral extraction would spearhead development but this has eluded most countries, particularly at local level."" | ""Africa needs to ensure there is a carefully designed framework for critical mineral exploitation that not only benefits its economy, but contributes to its sustainable development."" || Social | Living Conditions & Social Fabric | Social infrastructure and amenities (education, healthcare, public services, leisure) -> ""Development can only be meaningful if it addresses the fundamental needs of society, including shelter, sanitation, clean water, education, health, and infrastructure that supports livelihoods.""",,,copper and cobalt,,Governance || Social || Social || Social,"Regulation, Compliance & Institutions || Livelihoods & Economy || Equity, Rights & Vulnerable Groups || Living Conditions & Social Fabric","Legislative and regulatory framework effectiveness || Human capital development (skills, training, workforce development) || Wealth distribution and inequality || Social infrastructure and amenities (education, healthcare, public services, leisure)"
https://www.investegate.co.uk:443/announcement/rns/galileo-resources--glr/mining-licence-issued-for-luansobe-copper-project/8228619,20240529,Mining licence issued for Luansobe Copper Project | Company Announcement | Investegate,live_ok_trafilatura,0.99,0.99,0.9,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Small-scale mining licence No. 34543-HQ-SML covering 354 hectares has been issued by the Zambian authorities to Statunga for a period of 10 years from 24th April 2024 over part of the previous exploration licence encompassing the Project."" | ""The JV Agreement provides Galileo the right to earn an initial 75% interest in a special purpose joint venture company to be established under Zambia law to, with Ministerial consent, acquire the exploration licence and the technical data related to the Luansobe Project by making two payments of US$200,000 each (subject to project due diligence) by 20 February 2022 and issuing 5,000,000 Galileo shares to the Vendors.""",Luansobe Copper Project,Copperbelt Province,copper,Statunga Investments Limited,Governance,"Regulation, Compliance & Institutions",Mining permitting and licensing practices
https://www.investegate.co.uk:443/announcement/rns/tertiary-minerals--tym/half-yearly-report-2024/8228468,20240529,Half-Yearly Report 2024 | Company Announcement | Investegate,live_ok_trafilatura,0.95,0.95,0.8,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Ministerial consent has been granted for JVA and licence transfers to Copernicus pending tax clearances."" | ""the JV agreement and transfer of the licences to Copernicus has now received Ministerial consent and transfer of the licences to Copernicus is pending tax clearance."" || Governance | Stakeholder Engagement & Rights | Community consent and consultation (FPIC – Free, Prior and Informed Consent) -> ""Environmental Project Brief now approved and exploration consent received from local Chief, clearing the way for exploration to start."" | ""Drill planning is at an advanced stage with quotes received and forest approvals in place.""",Konkola West Copper Project,,copper,KoBold Metals Resources,Governance || Governance,"Regulation, Compliance & Institutions || Stakeholder Engagement & Rights","Mining permitting and licensing practices || Community consent and consultation (FPIC – Free, Prior and Informed Consent)"
https://www.lusakatimes.com/2024/05/16/china-zambia/,20240516,Zambia : China-Zambia Ink 18 MoUs Worth USD 1 Billion,live_ok_trafilatura,1.0,0.9,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""President Hichilema stressed the importance of Social Corporate Responsibility which has potential to create job opportunities especially for the youth."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"Beyond the forum, there should be more investments, joint ventures, partnerships, value addition and increased economic transactions,"" President Hichilema said.""",28 Shaft,Copperbelt,copper,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Employment creation and job security || Business opportunities (local supply chains, services)"
https://www.lusakatimes.com/2024/05/23/mining/,20240523,Zambia : Zambia Significantly Improves Its Ranking in Mining Investment,live_ok_trafilatura,0.95,0.95,0.9,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""manage the reform of the overall mining regulatory framework in a way that accords with global best practice."" | ""If we can achieve a legislative and regulatory reform that creates far greater transparency in the regulation of minerals—a level and visible playing field for all—an effective and efficient regulator, well-drafted and precise laws, with clear protections for rights of tenure, then we will have laid the basis for serious mining-led development in Zambia,"" Dr. Beene said."" | ""Mining investors have been impressed by the Government's consistent messaging around increasing mining investment, backed up by key reforms to the mining taxation regime.""",,,,,Governance,"Regulation, Compliance & Institutions",Legislative and regulatory framework effectiveness
https://www.lusakatimes.com/2024/05/29/technology-empowering-development-forum/,20240529,Zambia : President Hichilema Officiates 2024 Technology Empowering Development Forum in Luanshya,live_ok_trafilatura,0.99,0.95,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> """"Our regular visits to the Copperbelt, particularly to Luanshya, underscore our vision to create a resilient economy, provide employment, and offer business opportunities for our people,"" he stated."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"Our regular visits to the Copperbelt, particularly to Luanshya, underscore our vision to create a resilient economy, provide employment, and offer business opportunities for our people,"" he stated."" || Social | Living Conditions & Social Fabric | Education and training opportunities -> ""A key highlight of the event was the commissioning of the newly constructed Sino-Zam Vocational College of Science and Technology, built by CNMC Luanshya Copper Mine."" | ""the college aims to equip young Zambians with essential technological skills, aligning with the government's commitment to youth skills development."" || Environmental | Water Resources | Water table alteration and drainage issues -> ""In addition to the forum, the day also marked the commencement of the de-watering process of the 28 Shaft, also known as the Luanshya New Mine."" | ""Using 15 high-tech, high-powered customized pumps, CNMC Luanshya Copper Mine has begun the trial process of pumping out 100 million cubic meters of water."" | ""The water will be channeled through Miliashi and Nkrumashiba streams and eventually into the Kafue River to support electricity generation."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""Joined by CNMC CEO Mr. Wang Jingjun and his team, the event aimed to enhance cooperation in mining, explore new opportunities, and improve mineral resource development and utilization levels for mutual benefit.""",Luanshya New Mine,Luanshya,copper,China Non-Ferrous Metals Mining Group,Social || Social || Social || Environmental || Governance,Livelihoods & Economy || Livelihoods & Economy || Living Conditions & Social Fabric || Water Resources || Stakeholder Engagement & Rights,"Employment creation and job security || Business opportunities (local supply chains, services) || Education and training opportunities || Water table alteration and drainage issues || Stakeholder inclusion in decision-making"
https://www.miningweekly.com/article/developer-inspects-expansion-project-progress-2024-05-17,20240517,Developer inspects expansion project progress,live_ok_newspaper,0.99,0.95,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""The S3 expansion project is intended to extend Kansanshi's mine life as a significant asset into the 2040s, increase copper production to more than 200 000 t a year, while continuing to drive economic development and provide jobs in Zambia."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""FQM is prioritising local procurement initiatives and actively engaging with local suppliers with the aim of facilitating the growth and expansion of local industries, and driving economic diversification and industrialisation in the region."" | ""FQM reports that it has already achieved significant progress, with over 70% of its procurement spend going to Zambian suppliers."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> """"By investing in our suppliers, we are creating jobs, stimulating the economy, and reducing our reliance on imports. By sourcing goods and services locally, First Quantum aims to stimulate economic growth, create employment opportunities, and foster sustainable development within the regions where it operates,"" enthuses Goldstein."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""FQM has reaffirmed its dedication to fostering local economic development through enhanced procurement strategies and supplier capacity building."" || Social | Living Conditions & Social Fabric | Social infrastructure and amenities (education, healthcare, public services, leisure) -> """"Our employees continue to travel to Solwezi for basic necessities, reflecting the lack of essential services in Kalumbila Town."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""FQM is prioritising local procurement initiatives and actively engaging with local suppliers with the aim of facilitating the growth and expansion of local industries, and driving economic diversification and industrialisation in the region."" | ""a recent visit to the company's Trident project site by senior representatives of the Zambia Association of Manufacturers (ZAM), which included the ZAM president Ashu Sagar, board members and the ZAM CEO Muntanga Lindunda.""",Kansanshi,"Kalumbila, North-Western Province",copper,First Quantum Minerals,Social || Social || Social || Social || Social || Governance,Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Living Conditions & Social Fabric || Stakeholder Engagement & Rights,"Employment creation and job security || Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation || Human capital development (skills, training, workforce development) || Social infrastructure and amenities (education, healthcare, public services, leisure) || Stakeholder inclusion in decision-making"
https://www.proactiveinvestors.com/companies/news/1048338/midnight-sun-mining-gears-up-for-copper-exploration-in-zambia-with-10m-infusion-1048338.html,20240523,"Midnight Sun Mining gears up for copper exploration in Zambia with $10M infusion | TSX-V:MMA, OTCQB:MDNGF",live_ok_trafilatura,0.95,0.98,0.9,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""At Kazhiba, we're talking a 12-to-18-month plan where we think we can have that drilled and be in the permitting process if we're successful in delineating a deposit,"" O'Brien said.""",Solwezi project,Solwezi,copper,Midnight Sun Mining Corp,Governance,"Regulation, Compliance & Institutions",Mining permitting and licensing practices
https://www.thehindubusinessline.com/companies/vedanta-to-raise-8500-cr-pay-dividend-of-11-a-share/article68182754.ece,20240516,"Vedanta to raise ₹8,500 cr, pay dividend of ₹11 per share - The HinduBusinessLine",live_ok_trafilatura,0.95,0.95,0.8,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Late last year, the Zambian government signed an agreement to restore the owner ship of Konkola Copper Mines to the Group's holding company Vedanta Resources."" | ""The copper assets were seized by the Zambian government in 2019."" || Governance | Stakeholder Engagement & Rights | Conflict management between companies and communities -> ""Billionaire Anil Agarwal's Vedanta had mounted several legal cases including suing Zambia at the arbitration court in London to regain control of KCM after former president Edgar Lungu's government orchestrated the seizure of the copper assets by forcing the operations into liquidation in May 2019."" | ""The Zambian administration had accused the company of failing to invest to boost copper output.""",Konkola Copper Mines,,copper,Vedanta Resources,Governance || Governance,"Regulation, Compliance & Institutions || Stakeholder Engagement & Rights",Mining permitting and licensing practices || Conflict management between companies and communities
