sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://www.businessmole.com/savenda-ceo-clever-mpoha-zambias-master-of-supply-and-logistics-solutions/,20211101,SAVENDA CEO Clever Mpoha Zambia's Master of Supply and Logistics Solutions - BusinessMole,live_ok_trafilatura,1.0,0.95,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""SAVENDA Group increasingly became the go-to procurement solutions provider for international businesses operating in Zambia."" | ""The internal and external expertise of SAVENDA Group with supply management and logistics issues has made it the premier firm of its kind in Africa. It has helped make Zambia a transportation hub for 16 surrounding African nations."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""Add to this the high costs for fuel, a shortage of skilled labor for jobs like truck drivers and containment specialists, and the scope of the problem comes into greater focus.""",,,copper,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Business opportunities (local supply chains, services) || Human capital development (skills, training, workforce development)"
https://cn.reuters.com/article/zambia-mining-idCNL8N2RM2IE,20211029,,wayback_ok,0.95,0.95,0.9,"Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""The state-appointed provisional liquidator of Zambia's Konkola Copper Mines (KCM) on Tuesday appeared in court and denied charges of money laundering and the theft of 4.4 million Zambian kwacha ($257,450)."" | ""Zambia's Drug Enforcement Commission, which also handles money-laundering cases, last month arrested liquidator Milingo Lungu and charged him with money laundering and the theft of more than $2 million."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Zambia's previous government handed control of KCM to the provisional liquidator in May 2019, triggering a legal battle with Vedanta Resources, KCM's parent company."" | ""The government accused Vedanta at the time of failing to honour licence conditions, including promised investment.""",Konkola Copper Mines (KCM),Lusaka,copper,Vedanta Resources,Governance || Governance,"Transparency & Accountability || Regulation, Compliance & Institutions",Anti-corruption and bribery risks || Mining permitting and licensing practices
https://developingtelecoms.com/telecom-technology/satellite-communications-networks/12198-abu-dhabi-s-yahclick-signs-partnership-with-isat-africa.html,20211029,Abu Dhabi's YahClick signs partnership with iSat Africa - Developing Telecoms,live_ok_trafilatura,0.9,0.85,0.8,"Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> ""deliver connectivity services for cellular backhaul, business applications, supervisory control, and data acquisition (SCADA) systems, as well as provide connectivity to remote sites, including mines."" | ""bringing connectivity to the unconnected, and bridging the digital divide in Africa."" | ""enabling greater connectivity for people and businesses across Africa"" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""This partnership with iSAT Africa will bring a significant improvement in services to our customers in these markets with business operations in remote areas."" | ""We look forward to enabling greater connectivity for people and businesses across Africa during the upcoming months.""",,,,,Social || Social,Living Conditions & Social Fabric || Livelihoods & Economy,"Livability (cost of living, food security, communication services) || Business opportunities (local supply chains, services)"
https://news.metal.com/newscontent/101650185/Zambia-announces-mining-tax-relief-to-reduce-budget-deficit-in-2022/,20211002,Zambia announces mining tax relief to reduce budget deficit in 2022 - Shanghai Metals Market (SMM),live_ok_trafilatura,1.0,1.0,0.9,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Finance Minister Situmbeko Musokotwane told lawmakers Friday in his first budget speech since his party won the August election that mining royalties will be deducted from income tax."" | ""Mining lobbyists have complained for years that no deduction of royalties is tantamount to double taxation and a hindrance to investment.""",,,copper,First Quantum Minerals Ltd.,Governance,"Regulation, Compliance & Institutions",Legislative and regulatory framework effectiveness
https://newsghana.com.gh/zambias-new-mining-taxes-right-step-in-industry-transformation-firms/,20211031,Zambia's new mining taxes right step in industry transformation - firms | NewsGhana,live_ok_trafilatura,0.98,0.99,0.9,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""the government will reintroduce the deductibility of mineral royalty for corporate income tax assessment purposes in order to attract investment and boost production in the mining sector."" | ""The move, he said, could also lead to new mines in production over the next five to 10 years and eventually change the country's development trajectory."" || Governance | Reputation & Social License | Mining image and public perception -> ""That he (finance minister) has prioritized the urgently needed removal of the mineral royalty taxes non-deductibility, is a clear indication to the world that Zambia is once again open for business,"" he said."" | ""He said the world's mining investors will now be looking at Zambia afresh""",,,copper,,Social || Governance,Livelihoods & Economy || Reputation & Social License,"Business opportunities (local supply chains, services) || Mining image and public perception"
https://satelliteprome.com/news/yahclick-signs-pan-african-agreement-with-isat-africa/,20211029,YahClick signs pan-African agreement with iSAT Africa - SatellitePro ME,live_ok_trafilatura,0.95,0.9,0.8,"Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> """"Rural cellular backhaul will enhance the connectivity proposition for the major Mobile Network Operators (MNOs) in these countries, thus bringing connectivity to the unconnected, and bridging the digital divide in Africa."""" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"The new partnership with YahClick will bring a significant improvement in services to our customers in these markets with business operations in remote areas. iSAT Africa will equip them with advanced and dependable technical capabilities."""" | """"allow for inter-branch office connectivity and communications, data gathering, redundancy and disaster recovery solutions for our customers in Nigeria, the DRC, East Africa and Zambia.""""",,,,,Social || Social,Living Conditions & Social Fabric || Livelihoods & Economy,"Livability (cost of living, food security, communication services) || Business opportunities (local supply chains, services)"
https://theconversation.com/how-zambian-trade-unions-good-intentions-hurt-workers-169285,20211021,How Zambian trade unions' good intentions hurt workers,live_ok_trafilatura,1.0,1.0,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""In Zambia's mining industry, wages and working conditions have consistently declined for 30 years."" | ""Unions made it possible for workers to survive even though actual wages were not enough to live on. This meant wage exploitation and poor working conditions could continue."" || Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> ""They also opened stores that sold food on credit and offered loans to miners."" | ""Unions made it possible for workers to survive even though actual wages were not enough to live on."" || Social | Quality of Work Life | Labor conditions and workplace dignity -> ""In Zambia's mining industry, wages and working conditions have consistently declined for 30 years."" | ""This meant wage exploitation and poor working conditions could continue."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""This is primarily because of changes to labour laws. Strikes have been banned, the subcontracting of workers has become easier, and wages are negotiated at each workplace, rather than for the industry as a whole."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""To fund the material support offered by union branch executives to miners, Zambian mining union head offices operate small businesses."" | ""These unions-as-businesses also helped small businesses run by other miners and unemployed Zambians.""",,,copper,,Social || Social || Social || Governance || Social,"Livelihoods & Economy || Living Conditions & Social Fabric || Quality of Work Life || Regulation, Compliance & Institutions || Livelihoods & Economy","Income generation and poverty reduction or exacerbation || Livability (cost of living, food security, communication services) || Labor conditions and workplace dignity || Legislative and regulatory framework effectiveness || Business opportunities (local supply chains, services)"
https://www.lusakatimes.com/2021/10/23/mutati-concluds-a-successful-visit-to-the-united-arab-emirates/,20211023,Zambia : Mutati concludes a successful visit to the United Arab Emirates,live_ok_trafilatura,1.0,0.9,0.8,"Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""discussed possibilities of partnering with the country to provide solutions that would address service efficiencies and also seal revenue leaks in the provision of Government Services."" | ""Some of the possible areas of focus were identified to be in Health (drug procurement and management), Agriculture (input support procurement and distribution chains), Mining (logistics and tracking), and Taxation.""",,,,,Governance,Transparency & Accountability,Anti-corruption and bribery risks
https://www.lusakatimes.com/2021/11/03/pf-slams-upnd-budget-it-is-pro-capitalist-and-not-pro-poor/,20211103,"Zambia : PF Slams UPND Budget, the 2022 Budget is Pro Capital and Against the Poor",live_ok_trafilatura,1.0,0.95,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Mr Lubinda accused UPND of being anti-poor by increasing the tax-free threshold by a meagre K 500 which translates in savings of only K 50 and at the same time they have reduced standard corporate tax from 35% to 30% and have made Mineral Royalty Tax-deductible thereby introducing a revenue loss of more than $600m (more than K 10.2bn) in 2022 alone."" || Equity, Rights & Vulnerable Groups | Wealth distribution and inequality | Wealth distribution and inequality -> ""This amount given to capital owners is almost double what this regime is allocating to Social protection through Social Cash transfer (K3.1m), Public Service pension fund (K2m) and Food Security Pack (K1m)."" | ""This is money they are putting in the owners of capital at the expense of the poor Zambians."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""they have reduced standard corporate tax from 35% to 30% and have made Mineral Royalty Tax-deductible thereby introducing a revenue loss of more than $600m (more than K 10.2bn) in 2022 alone.""",,,,,"Social || Equity, Rights & Vulnerable Groups || Governance","Livelihoods & Economy || Wealth distribution and inequality || Regulation, Compliance & Institutions",Income generation and poverty reduction or exacerbation || Wealth distribution and inequality || Legislative and regulatory framework effectiveness
https://www.miningmx.com/trending/48000-first-quantum-says-zambia-can-take-centre-stage-after-budget-unveils-fiscal-reform/,20211101,First Quantum says Zambia copper sector can take 'centre stage' following fiscal reform - Miningmx,live_ok_trafilatura,1.0,1.0,0.9,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Beene called for further reform of the sliding scale of mineral royalties, VAT refund discipline and assurances of stability."" | ""First Quantum said this amounted to a double taxation that had ""stymied"" the company's expansion plans."" || Social | Livelihoods & Economy | Employment creation and job security -> ""This would lead to increased investment ""… more jobs and more taxes through increased production,"" he said."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The mining sector remains critical to the Zambian economy as it is the main contributor to foreign exchange earnings,"" said Beene.""",Kansanshi and Sentinel,,copper,First Quantum Minerals,Governance || Social || Social,"Regulation, Compliance & Institutions || Livelihoods & Economy || Livelihoods & Economy",Legislative and regulatory framework effectiveness || Employment creation and job security || Income generation and poverty reduction or exacerbation
