sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://africa.chinadaily.com.cn/a/202409/05/WS66d90e72a3108f29c1fca40b.html,20240905,Zambia links deepen with energy tie-up - Chinadaily.com.cn,live_ok_trafilatura,0.95,0.6,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""An iconic project under the framework of the Belt and Road Initiative, it has also helped develop trade, transportation and mining industries during its construction phase.""",,Lusaka,,,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
http://europe.chinadaily.com.cn/a/202409/05/WS66d90e72a3108f29c1fca40b.html,20240905,Zambia links deepen with energy tie-up - Chinadaily.com.cn,live_ok_trafilatura,0.99,0.7,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""An iconic project under the framework of the Belt and Road Initiative, it has also helped develop trade, transportation and mining industries during its construction phase.""",,Lusaka,,,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
https://allafrica.com/stories/202409110310.html,20240911,,wayback_ok,0.99,0.8,0.75,"Environmental | Air & Climate | Greenhouse gas emissions (GHGs) -> ""This is partly why both countries are also turning to coal, despite its heavy carbon emissions."" || Environmental | Air & Climate | Fossil fuel consumption -> ""In July, Zambia announced plans for the construction of a $400 million coal power plant that would double the country's power from coal to 600MW."" | ""This is partly why both countries are also turning to coal, despite its heavy carbon emissions.""",,,coal,,Environmental || Environmental,Air & Climate || Air & Climate,Greenhouse gas emissions (GHGs) || Fossil fuel consumption
https://allafrica.com/stories/202409180010.html,20240918,,wayback_ok,0.99,0.6,0.85,"Governance | Transparency & Accountability | Corporate transparency and reporting -> ""The president has refused to publish his assets and liabilities, which makes it difficult to work out to what extent his policies are benefiting companies in which he has an interest."" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""This includes local businessmen, multinational corporations in the extractive sector, and the Johannesburg-based Brenthurst Foundation, a creation of the Oppenheimer family, that appears to have undue influence on policy especially in mining.""",,,,,Governance || Governance,Transparency & Accountability || Transparency & Accountability,Corporate transparency and reporting || Anti-corruption and bribery risks
https://face2faceafrica.com/article/this-entrepreneur-is-disrupting-africas-mining-industry-with-plastic-pipes,20240914,,wayback_ok,0.95,0.95,0.9,"Environmental | Water Resources | Water management challenges -> ""Soon, his business, BT Industrial, became involved in water management projects for mines, which is an important component of the industry since water must be pumped out of mines and used for certain processing processes."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""BT Industrial has opened offices in Lusaka, Zambia, and Lubumbashi, Democratic Republic of the Congo (DRC), expanding its mining operations outside of South Africa."" | ""And where there is big mining investment, there's going to be a need for pipes and all the other things that we provide.""",,Lusaka,"copper, lithium, cobalt, rare-earth minerals",BT Industrial,Environmental || Social,Water Resources || Livelihoods & Economy,"Water management challenges || Business opportunities (local supply chains, services)"
https://finance.yahoo.com/news/feasibility-study-lumwana-super-pit-210000390.html,20240911,Feasibility Study on Lumwana Super Pit Expansion Expected by Year-End,live_ok_trafilatura,0.99,0.99,0.85,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""The permitting process for the expansion is well underway, with the Environmental and Social Impact Assessment already submitted to the Zambian authorities and approval expected by the end of this year."" || Governance | Risk Management & Long-Term Stewardship | Tailings and waste governance -> ""operating or technical difficulties in connection with mining or development activities, including geotechnical challenges, tailings dam and storage facilities failures, and disruptions in the maintenance or provision of required infrastructure and information technology systems;"" || Governance | Reputation & Social License | Mining image and public perception -> ""damage to the Company's reputation due to the actual or perceived occurrence of any number of events, including negative publicity with respect to the Company's handling of environmental matters or dealings with community groups, whether true or not;"" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""lack of certainty with respect to foreign legal systems, corruption and other factors that are inconsistent with the rule of law;"" || Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""risks associated with artisanal and illegal mining;"" || Governance | Risk Management & Long-Term Stewardship | Long-term liability management (pollution, water treatment, land stability) -> ""the liability associated with risks and hazards in the mining industry, and the ability to maintain insurance to cover such losses;""",Lumwana,,copper,Barrick Gold Corporation,Governance || Governance || Governance || Governance || Social || Governance,"Regulation, Compliance & Institutions || Risk Management & Long-Term Stewardship || Reputation & Social License || Transparency & Accountability || Equity, Rights & Vulnerable Groups || Risk Management & Long-Term Stewardship","Mining permitting and licensing practices || Tailings and waste governance || Mining image and public perception || Anti-corruption and bribery risks || Crime and social disorder (corruption, violence, substance abuse) || Long-term liability management (pollution, water treatment, land stability)"
https://indianexpress.com/article/business/economy/as-copper-mining-stalls-and-imports-surge-players-eye-overseas-assets-9559097/,20240909,"As copper mining stalls and imports surge, players eye overseas assets",live_ok_trafilatura,0.99,0.99,0.85,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""To protect overseas mining assets amidst growing resource nationalism, the Indian government is exploring bilateral investment treaties with mineral-rich countries to de-risk investments, The Indian Express has learnt."" | ""Last year, the mines ministry modified rules to encourage private exploration agencies to explore critical minerals like copper."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""The blocks in the last fiscal were awarded under a composite licence (CL), which requires licence holders to conduct further exploration before commencing mining operations."" | ""While the government put two copper blocks on auction as part of its critical mineral auctions over the past year, they were annulled due to insufficient investor interest."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""The Zambian government holds a 20 percent stake in the project"" || Governance | Reputation & Social License | Social license to operate -> ""Vedanta owns a major copper mine and smelter in Zambia, which was seized by local authorities in 2019 before Vedanta regained control last September."" | ""To protect overseas mining assets amidst growing resource nationalism, the Indian government is exploring bilateral investment treaties with mineral-rich countries to de-risk investments, The Indian Express has learnt.""",,Lusaka,copper,Vedanta,Governance || Governance || Governance || Governance,"Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Stakeholder Engagement & Rights || Reputation & Social License",Legislative and regulatory framework effectiveness || Mining permitting and licensing practices || Stakeholder inclusion in decision-making || Social license to operate
https://invezz.com/news/2024/09/09/goviex-uranium-strengthens-foothold-in-zambia/,20240909,,wayback_ok,0.98,0.98,0.75,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""The Transaction is subject to the receipt of required consents and regulatory approvals, as well as the satisfaction of other conditions customary for a transaction of this nature."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Zambia is well known for its thriving mining industry, supported by a stable political environment and strong government backing. The country's commitment to fostering a conducive environment for mining operations, including regulatory support and infrastructure development, makes it an ideal location for GoviEx to expand its exploration activities."" || Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""(viii) accidents, labour disputes, or the materialization of similar risks;"" || Social | Quality of Work Life | Labor conditions and workplace dignity -> ""(v) the failure of the Company's projects, for technical, logistical, labour-relations, political or other reasons;""",Muntanga Project; Lundazi exploration license,Lundazi; Luano and Luangwa Valleys,uranium,GoviEx Uranium Inc.,Governance || Governance || Social || Social,"Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Health, Safety & Well-being || Quality of Work Life",Mining permitting and licensing practices || Legislative and regulatory framework effectiveness || Accidents and fatalities (including structural failures such as tailings dams) || Labor conditions and workplace dignity
https://markets.businessinsider.com/news/stocks/feasibility-study-on-lumwana-super-pit-expansion-expected-by-year-end-1033765142,20240912,Feasibility Study on Lumwana Super Pit Expansion Expected by Year-End | Markets Insider,live_ok_trafilatura,1.0,1.0,0.9,"Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""operating or technical difficulties in connection with mining or development activities, including geotechnical challenges, tailings dam and storage facilities failures, and disruptions in the maintenance or provision of required infrastructure and information technology systems;"" | ""there are risks and hazards associated with the business of mineral exploration, development and mining, including environmental hazards, industrial accidents, unusual or unexpected formations, pressures, cave-ins, flooding and gold bullion, copper cathode or gold or copper concentrate losses (and the risk of inadequate insurance, or inability to obtain insurance, to cover these risks)."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""The permitting process for the expansion is well underway, with the Environmental and Social Impact Assessment already submitted to the Zambian authorities and approval expected by the end of this year."" | ""timing of receipt of, or failure to comply with, necessary permits and approvals; non-renewal of or failure to obtain key licenses by governmental authorities;"" || Governance | Regulation, Compliance & Institutions | Compliance with national and international standards -> ""failure to comply with environmental and health and safety laws and regulations;"" || Governance | Reputation & Social License | Mining image and public perception -> ""damage to the Company's reputation due to the actual or perceived occurrence of any number of events, including negative publicity with respect to the Company's handling of environmental matters or dealings with community groups, whether true or not;""",Lumwana,,copper,Barrick Gold Corporation,Social || Governance || Governance || Governance,"Health, Safety & Well-being || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Reputation & Social License",Accidents and fatalities (including structural failures such as tailings dams) || Mining permitting and licensing practices || Compliance with national and international standards || Mining image and public perception
https://menafn.com/1108640190/China-Tanzania-Zambia-conclude-deal-to-revitalize-East-African-railways,20240905,"China, Tanzania, Zambia conclude deal to revitalize East African railways",live_ok_trafilatura,0.9,0.9,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The Tanzania-Zambia Railway Authority manages the Dar es Salaam corridor, a crucial route for copper exports from Zambia's Copper Belt and a key alternative to South African logistics routes."" | ""The modernization of this corridor is expected to alleviate the logistical challenges that have previously impeded the export of copper and cobalt from Zambia and the Democratic Republic of the Congo, thereby improving regional trade efficiency and economic integration.""",,Copper Belt,"copper, cobalt",,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
https://menafn.com/1108661233/Critical-Minerals-Africa-CMA-To-Examine-Impacts-Of-Renewable-Energy-Systems-In-African-Mining,20240911,Critical Minerals Africa (CMA) To Examine Impacts Of Renewable Energy Systems In African Mining,live_ok_trafilatura,0.95,0.95,0.9,"Environmental | Air & Climate | Clean/renewable energy integration (mitigation-related impact) -> ""Metals producer Jubilee ( ) signed a three-year PPA with independent power producer Lunsemfwa Hydro Power Company in August 2024."" | ""Purchased power will support operations at Jubilee's Roan Front-End Module and Concentrator as well as the Sable Copper Refinery in Zambia."" || Environmental | Air & Climate | Energy demand and consumption -> ""With Jubilee expanding its production and processing facility at Sable to 25,000 tons per annum, the deal allows the firm to purchase an additional 10 MW of electricity to meet growing demand at the mine.""",Sable Copper Refinery,,copper,Jubilee,Environmental || Environmental,Air & Climate || Air & Climate,Clean/renewable energy integration (mitigation-related impact) || Energy demand and consumption
https://www.benzinga.com/news/24/09/40851842/barrick-to-complete-feasibility-study-for-lumwana-mine-expansion-start-construction-in-2025,20240913,"Barrick To Complete Feasibility Study For Lumwana Mine Expansion, Start Construction In 2025 - Gold.com (NYSE:GOLD)",live_ok_trafilatura,0.98,0.99,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Since then, this copper mine has contributed nearly $3 billion to the Zambian economy through taxes, royalties, wages, and local procurement, making it a vital part of the economy in this African country."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"We are starting detailed engineering works this quarter and expanding our onsite accommodation while building partnerships with key suppliers and contractors ahead of the pre-construction ground preparation works, which are scheduled to start next year,"" said Mineral Resource Manager Simon Bottoms.""",Lumwana,,copper,Barrick,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Income generation and poverty reduction or exacerbation || Business opportunities (local supply chains, services)"
https://www.finanznachrichten.de/nachrichten-2024-09/63220811-ivanhoe-mines-ltd-ivanhoe-mines-announces-mou-with-government-of-zambia-to-facilitate-exploration-and-development-activities-296.htm,20240910,Ivanhoe Mines Ltd.: Ivanhoe Mines Announces MOU with Government of Zambia to Facilitate Exploration and Development Activities,live_ok_trafilatura,0.99,0.95,0.85,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""to ensure the long-term sustainable development of Zambia's mineral resources, while providing a sustainable contribution to the Zambian economy and its communities."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""provide a stable and predictable fiscal and regulatory environment."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Ivanhoe Mines has applied for a significant exploration licence package in Zambia, with adjudication and award targeted by year-end."" | ""provide guidance and support in relation to the application of new licences"" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""The MOU includes commitments by the Ministry of Mines to share information, identify prospective land packages, provide access to existing and new geological data collected by the Zambian Government (including the recently announced 750,000-km2 country-wide airborne geophysical survey)"" | ""Ivanhoe will comply with all applicable legislation and conduct exploration activities in collaboration with the Geological Survey of Zambia, with a view to co-developing viable projects in a joint venture with the Government of Zambia.""",,Lusaka,copper,Ivanhoe Mines,Social || Governance || Governance || Governance,"Livelihoods & Economy || Regulation, Compliance & Institutions || Regulation, Compliance & Institutions || Stakeholder Engagement & Rights",Income generation and poverty reduction or exacerbation || Legislative and regulatory framework effectiveness || Mining permitting and licensing practices || Stakeholder inclusion in decision-making
https://www.finanznachrichten.de/nachrichten-2024-09/63274335-midnight-sun-mining-corp-midnight-sun-confirms-kazhiba-licence-remains-in-good-standing-296.htm,20240916,Midnight Sun Mining Corp.: Midnight Sun Confirms Kazhiba Licence Remains in Good Standing,live_ok_trafilatura,0.95,0.98,0.9,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""The status of the Licence was incorrectly identified in an online public notice dated June 17, 2024. This incorrect information was subsequently posted on the Mining Cadastre Portal, stating that the Licence had been rejected."" | ""In August 2024, it was discovered that the Mining Cadastre Portal was incorrectly showing a new mineral exploration licence overlaying the Licence, listed in the name of Keki Mining Limited."" | ""The Zambian Ministry of Mines and Minerals Development (the ""Ministry"") has notified the Company in writing that the decision to accept the Company's renewal application was, in fact, deferred to a later meeting of the Mineral Licencing Committee."" | ""The Mining Cadastre Portal has since been updated to reflect the correct status of the Licence and remove the overlaying licence.""",Solwezi Project (Kazhiba target),Solwezi,copper,Midnight Sun Mining Corporation,Governance,"Regulation, Compliance & Institutions",Mining permitting and licensing practices
