sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://gulfbusiness.com/saudi-manara-eyes-stake-zambian-copper-mine/,20241018,,wayback_ok,0.99,0.99,0.7,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The Zambian mines contributed $1.08bn to First Quantum's revenue in the second quarter of this year."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""Both First Quantum and Manara Minerals declined to comment on the sale."" | """"This is not a surprise – First Quantum has disclosed that it is exploring a sale to shore up its balance sheet, and the Saudis have been increasingly active in acquiring mining stakes,"" Citigroup analysts said in a note after Reuters' story.""",Kansanshi; Sentinel; Enterprise,,copper,First Quantum Minerals,Social || Governance,Livelihoods & Economy || Transparency & Accountability,Income generation and poverty reduction or exacerbation || Corporate transparency and reporting
https://www.africa.com/nakonde-one-stop-border-infrastructure-upgrades-start-tipped-to-slash-cargo-clearance-times/,20241028,"Nakonde One Stop Border Infrastructure Upgrades Start, Tipped To Slash Cargo Clearance Times | Africa News | Africa.com",live_ok_trafilatura,1.0,0.9,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""This will be a major win for businesses and cross-border transit traders."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The UK is committed to economic growth and this One Stop Border Post will reduce the time and costs of trade."" | ""By implementing these hard and soft infrastructure projects, we are laying a strong foundation for increasing trade and prosperity in a more interconnected Africa,""",,"Nakonde, Muchinga Province",copper,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation"
https://www.canberratimes.com.au/story/8806997/eight-dead-after-copper-mine-pit-collapses-in-zambia/?cs=14232,20241030,"Eight dead after copper mine pit collapses in Zambia | The Canberra Times | Canberra, ACT",live_ok_trafilatura,0.98,0.98,0.9,"Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""Eight miners have died after being buried under mounds of earth that collapsed on them in an open-pit copper mine in Zambia."" | ""This month, 10 informal miners died in a collapse in Mumbwa in central Zambia."" | ""Nine men died at a quarry near the capital, Lusaka, in August when a huge pile of earth collapsed on them."" | ""Last December, more than 30 informal miners died at another open-pit mine in Chingola when heavy rain caused landslides that buried them in tunnels they were working in."" || Environmental | Land, Soil & Geology | Slope instability and landslides -> ""Last December, more than 30 informal miners died at another open-pit mine in Chingola when heavy rain caused landslides that buried them in tunnels they were working in."" | ""Nine men died at a quarry near the capital, Lusaka, in August when a huge pile of earth collapsed on them."" | ""Eight miners have died after being buried under mounds of earth that collapsed on them in an open-pit copper mine in Zambia.""",,"Chingola, Copperbelt Province",copper,,Social || Environmental,"Health, Safety & Well-being || Land, Soil & Geology",Accidents and fatalities (including structural failures such as tailings dams) || Slope instability and landslides
https://www.citizen.co.za/news/news-world/news-africa/bidens-angola-visit-not-a-snub-to-sa-analysts/,20241019,Biden's Angola visit 'not a snub to SA' – analysts | The Citizen,live_ok_trafilatura,0.85,0.92,0.7,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> """"Biden's visit to Angola is mainly focused on the Lobito rail link corridor that will connect the Copper Belt in Zambia and the strategic mineral-rich Democratic Republic of Congo (DRC), with the port of Lobito in Angola,"" said Makhubela.""",,Copper Belt,copper,,Environmental,"Land, Soil & Geology",Transport corridors and access road impacts
https://www.engineeringnews.co.za/article/mutual-investment-regional-value-chains-can-support-more-african-capital-equipment-manufacturing-2024-10-24,20241024,"Mutual investment, regional value chains can support more African capital equipment manufacturing",live_ok_newspaper,0.95,0.9,0.8,"Social | Livelihoods & Economy | Employment creation and job security -> ""For example, a special economic zone in Kitwe, in Zambia - which has a large population of capital equipment - is attracting significant numbers of original equipment manufacturers to establish workshops and factories."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The government created the zone and provides incentives for multinationals to set up shop in Kitwe."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""This is a good example of how developing local capacity in countries can be done well,"" || Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> """"Each country has its pride and, through equitable ownership of value chains, we will find greater success."""" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""The government created the zone and provides incentives for multinationals to set up shop in Kitwe.""",,Kitwe,,,Social || Social || Social || Social || Governance,"Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Equity, Rights & Vulnerable Groups || Regulation, Compliance & Institutions","Employment creation and job security || Business opportunities (local supply chains, services) || Human capital development (skills, training, workforce development) || Wealth distribution and inequality || Legislative and regulatory framework effectiveness"
https://www.koreatimes.co.kr:443/www/nation/2024/10/120_384938.html,20241025,Zambia celebrates 60th independence anniversary with enhanced ties to Korea - The Korea Times,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""These resources, combined with our peaceful environment, present significant opportunities for trade and investment."" | ""We see great potential for increased trade and investment between Zambia and Korea, particularly in the areas of mining and industrialization, where Korean expertise and technology can be leveraged to maximize Zambia's vast mineral wealth,"" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""We also recognize the potential for collaboration in education and capacity building, where Korean institutions can play a key role in advancing technical skills and vocational training for our youth,"" | ""By investing in human capital development, we will ensure that Zambia's next generation is equipped to contribute to national growth and global competitiveness.""",,,copper,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Business opportunities (local supply chains, services) || Human capital development (skills, training, workforce development)"
https://www.lusakatimes.com/2024/10/20/konkola-copper-mines-reports-fatal-accident-at-new-east-mill-operation/,20241020,Zambia : Konkola Copper Mines Reports Fatal Accident at New East Mill Operation,live_ok_trafilatura,0.95,1.0,0.9,"Social | Health, Safety & Well-being | Worker health and safety risks -> ""The incident is a reminder of the inherent dangers associated with mining operations."" || Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""The accident, which took place around mid-day, claimed the life of a KCM permanent employee, Mr. Lawrence Ndalama."" || Governance | Transparency & Accountability | Accountability for accidents and environmental damage -> ""KCM has initiated an investigation to determine the circumstances surrounding the fatality."" | ""the relevant authorities and Mr. Ndalama's next of kin have been notified.""",New East Mill operation,Nchanga South,copper,Konkola Copper Mines,Social || Social || Governance,"Health, Safety & Well-being || Health, Safety & Well-being || Transparency & Accountability",Worker health and safety risks || Accidents and fatalities (including structural failures such as tailings dams) || Accountability for accidents and environmental damage
https://www.lusakatimes.com/2024/10/24/first-quantum-in-talks-with-potential-partners-for-zambian-assets/,20241024,Zambia : First Quantum in talks with potential partners for Zambian assets,live_ok_trafilatura,0.95,0.98,0.9,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""The Canadian miner is spending between $11 million and $13 million per month to maintain the mine. Pascall warned that in a few months the company would have to cut costs, including reducing the workforce.""",,,"copper, nickel",First Quantum Minerals,Social,Livelihoods & Economy,Unemployment risks post-closure
https://www.lusakatimes.com/2024/10/27/first-quantum-confirms-talks-over-zambian-assets/,20241027,Zambia : First Quantum confirms talks over Zambian assets,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""cost-cutting measures, including workforce reductions, may become necessary.""",Kansanshi and Sentinel,,copper and nickel,First Quantum Minerals,Social,Livelihoods & Economy,Unemployment risks post-closure
https://www.lusakatimes.com/2024/10/28/zccm-defense-association-formally-established-to-protect-minority-shareholders-and-local-communities/,20241028,Zambia : ZCCM Defense Association Formally Established to Protect Minority Shareholders and Local Communities,live_ok_trafilatura,0.95,0.95,0.8,"Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""Representation: Ensuring the participation of members in the general meetings of ZCCM-IH and advocating for their rights."" || Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""to hold accountable those responsible for negligence,conflicts of interest, or corruption."" | ""This includes initiating lawsuits to hold company executives,past or present, accountable for any mismanagement, corruption, or breach of duty that has harmed shareholders or local communities."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""advocating for transparency, accountability, and ethical management in Zambia's vital industries."" | ""Information Dissemination: Keeping members informed through forums, expert opinions, and continuous monitoring of ZCCM-IH activities."" || Social | Equity, Rights & Vulnerable Groups | Freedom and justice impacts in nearby communities -> ""to safeguard their interests and expand their advocacy to protect local communities from the actions of negligent, corrupt, or self-serving leaders, governments, and corporations, particularly in Zambia and other regions involved in commercial and mining activities."" | ""Community Protection: Expanding efforts beyond shareholder interests to protect local populations, particularly in Zambia, from the harmful practices of negligent leaders,companies, and governments.""",,,,ZCCM-IH,Governance || Governance || Governance || Social,"Stakeholder Engagement & Rights || Transparency & Accountability || Transparency & Accountability || Equity, Rights & Vulnerable Groups",Stakeholder inclusion in decision-making || Anti-corruption and bribery risks || Corporate transparency and reporting || Freedom and justice impacts in nearby communities
