sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://africa.com/angola-seeks-4-5-billion-to-extend-lobito-corridor-rail/,20251106,Angola seeks $4.5 billion to extend Lobito Corridor rail | Africa News | Africa.com,live_ok_trafilatura,0.95,0.95,0.8,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""seeking $4.5 billion to extend the Lobito Corridor railway into Zambia's mineral-rich Copperbelt region."" | ""This project aims to drastically streamline export logistics for the Democratic Republic of Congo and Zambia, which together produce over 13% of the world's copper.""",,Copperbelt,copper,,Environmental,"Land, Soil & Geology",Transport corridors and access road impacts
https://africa.com/trade-flows-resume-as-zambia-tanzania-border-reopens/,20251110,Trade flows resume as Zambia-Tanzania border reopens | Africa News | Africa.com,live_ok_trafilatura,0.95,0.95,0.8,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""Tanzania has reopened its border with Zambia, restoring a critical corridor for the continent's two largest copper exporters."" | ""The crossing had been shut down last week due to post-election unrest, bringing vital cargo shipments to a complete standstill."" || Social | Living Conditions & Social Fabric | Livability (cost of living, food security, communication services) -> ""This route is essential not only for copper and cobalt exports heading to global markets via the port of Dar es Salaam but also for regional fuel imports."" | ""The closure had even caused fuel shortages in neighboring Malawi""",,,copper and cobalt,,Environmental || Social,"Land, Soil & Geology || Living Conditions & Social Fabric","Transport corridors and access road impacts || Livability (cost of living, food security, communication services)"
https://allafrica.com/stories/202511060005.html,20251106,,wayback_ok,0.95,0.95,0.9,"Environmental | Water Resources | Surface water pollution and quality degradation -> ""The Lungwebungu and Upper Zambezi sub-basins of Angola buffer and reduce elevated conductivity, salinity, and total dissolved solids, likely introduced by mining activities in the Kabompo sub-basin of Zambia."" || Environmental | Biodiversity & Ecosystems | Ecosystem degradation and habitat loss/fragmentation -> ""other downstream sections of the basin have been heavily modified by dams and mining, displacing communities and reducing ecological integrity."" || Social | Living Conditions & Social Fabric | Demographic changes (migration, influx of workers, displacement) -> ""other downstream sections of the basin have been heavily modified by dams and mining, displacing communities and reducing ecological integrity.""",,Kabompo sub-basin,,,Environmental || Environmental || Social,Water Resources || Biodiversity & Ecosystems || Living Conditions & Social Fabric,"Surface water pollution and quality degradation || Ecosystem degradation and habitat loss/fragmentation || Demographic changes (migration, influx of workers, displacement)"
https://finance.yahoo.com/news/angola-looks-4-5b-funding-133312153.html,20251105,Angola looks for $4.5B in funding for Lobito Corridor rail extension,live_ok_trafilatura,0.95,0.95,0.9,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""The 830km Zambian extension of the 1,300km Lobito railway line aims to create a more efficient export route that bypasses congested transit lines through South Africa, Mozambique, and Tanzania.""",,Copperbelt region,copper,,Environmental,"Land, Soil & Geology",Transport corridors and access road impacts
https://icsf.net/newss/angolas-overlooked-role-in-the-zambezi-river-system/,20251110,Angola's overlooked role in the Zambezi river system - ICSF,live_ok_trafilatura,0.9,0.9,0.8,"Environmental | Water Resources | Surface water pollution and quality degradation -> ""the Angolan headwaters, particularly in the southeastern provinces of Cuando, Cubango and Moxico (Leste and Oeste), ... buffer and reduce elevated conductivity, salinity, and total dissolved solids, likely introduced by mining activities in the Kabompo sub-basin of Zambia."" || Environmental | Biodiversity & Ecosystems | Ecosystem degradation and habitat loss/fragmentation -> ""other downstream sections of the basin have been heavily modified by dams and mining, displacing communities and reducing ecological integrity."" || Social | Living Conditions & Social Fabric | Demographic changes (migration, influx of workers, displacement) -> ""other downstream sections of the basin have been heavily modified by dams and mining, displacing communities and reducing ecological integrity.""",,Kabompo sub-basin,,,Environmental || Environmental || Social,Water Resources || Biodiversity & Ecosystems || Living Conditions & Social Fabric,"Surface water pollution and quality degradation || Ecosystem degradation and habitat loss/fragmentation || Demographic changes (migration, influx of workers, displacement)"
https://www.channelafrica.co.za/channelafrica/news/zambians-condemn-acts-of-violence-following-presidents-visit-to-mining-region/,20251105,Zambians condemn acts of violence following President's visit to mining region – Channel Africa,live_ok_trafilatura,1.0,0.95,0.9,"Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""Some groups in Zambia have condemned recent acts of violence that occurred during President Hakainde Hichilema's visit to the mining region late last week."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""They urged citizens to engage in peaceful and respectful dialogue rather than resorting to aggression."" | ""During his address, Hichilema called on Zambians to express their concerns through proper and civil channels instead of using violence to make their voices heard."" | ""local leaders and community organisations have also appealed for calm, highlighting the importance of unity and tolerance as the country works to address challenges in the mining sector.""",,,,,Social || Governance,"Equity, Rights & Vulnerable Groups || Stakeholder Engagement & Rights","Crime and social disorder (corruption, violence, substance abuse) || Stakeholder inclusion in decision-making"
https://www.cnbcafrica.com/media/7762167918384/world-bank-md-visits-zambia-to-deepen-development-dialogue,20251103,World Bank MD visits Zambia to deepen development dialogue - CNBC Africa,live_ok_trafilatura,0.99,0.85,0.6,"Social | Livelihoods & Economy | Employment creation and job security -> ""Anna Bjerde, the World Bank's Managing Director of Operations, makes her inaugural visit to the country, emphasizing the institution's key focus on job creation and economic growth."" | ""Copper production remains a crucial economic driver for Zambia, and the World Bank supports infrastructure developments like the Lobito Corridor, which promises transformative economic potential.""",,Copper Belt,copper,,Social,Livelihoods & Economy,Employment creation and job security
https://www.devdiscourse.com/article/headlines/3688942-coppertech-metals-bridging-americas-critical-mineral-needs-with-zambias-legacy,20251109,CopperTech Metals: Bridging America's Critical Mineral Needs with Zambia's Legacy | Headlines,live_ok_trafilatura,0.95,0.95,0.8,"Environmental | Air & Climate | Clean/renewable energy integration (mitigation-related impact) -> ""a new US-based company, aimed at supporting infrastructure and clean energy goals."" | ""a new venture based in the United States, dedicated to bolstering infrastructure and advancing clean energy initiatives.""",Konkola Copper Mines,,copper,CopperTech Metals,Environmental,Air & Climate,Clean/renewable energy integration (mitigation-related impact)
https://www.finanznachrichten.de/nachrichten-2025-11/66905081-zccm-ih-further-cautionary-announcement-court-petition-relating-to-mopani-copper-mines-plc-transact-sens-650.htm,20251106,ZCCM-IH Further Cautionary Announcement_ Court Petition Relating to Mopani Copper Mines Plc Transact-SENS,live_ok_trafilatura,0.95,0.95,0.9,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""should have been subjected to prior approval by Parliament in accordance with Article 210 of the Constitution of Zambia (Amendment) Act No. 2 of 2016."" | ""The Petitioner requests a declaration that the transaction is unconstitutional, null, and void, and seeks an order to nullify the transaction on the grounds of non-compliance with the Constitution."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""The Company will provide further updates as the matter progresses, in line with its continuous disclosure obligations.""",Mopani Copper Mines Plc,Lusaka,copper,ZCCM Investments Holdings Plc,Governance || Governance,"Regulation, Compliance & Institutions || Transparency & Accountability",Legislative and regulatory framework effectiveness || Corporate transparency and reporting
https://www.howwemadeitinafrica.com/how-a-botswana-entrepreneur-found-opportunity-in-zambia-and-drcs-mining-sector/183185/,20251110,How a Botswana entrepreneur found opportunity in Zambia and DRC's mining sector,live_ok_newspaper,0.98,0.98,0.85,"Environmental | Air & Climate | Greenhouse gas emissions (GHGs) -> ""Producing closer to mines would cut emissions and save miners about 35% on imported costs."" || Environmental | Air & Climate | Energy demand and consumption -> ""Power shortages remain a challenge. Zambia's drought has drained hydro dams, forcing electricity rationing."" | """"We only get about 12 hours of power a day,"" he says."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Calisto Radithipa has built Kemcore into a key supplier to Zambia and DRC's copper and cobalt mines."" || Social | Livelihoods & Economy | Employment creation and job security -> ""He opened offices in Johannesburg, South Africa and Ndola, Zambia."" | ""The plant employs about 70 people and produces around 100 tonnes of gypsum a day.""",,"Ndola, Zambia",copper and cobalt,Glencore,Environmental || Environmental || Social || Social,Air & Climate || Air & Climate || Livelihoods & Economy || Livelihoods & Economy,"Greenhouse gas emissions (GHGs) || Energy demand and consumption || Business opportunities (local supply chains, services) || Employment creation and job security"
https://www.investegate.co.uk/announcement/rns/firering-strategic-minerals-di---frg/firering-secures-us-1m-debt-settlement/9227780,20251112,Firering Secures US$1M Debt Settlement | Company Announcement | Investegate,live_ok_trafilatura,0.95,0.95,0.9,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The Company is currently focused on ramping up production at the Limeco quicklime project in Zambia, in which it holds a 30.7% interest with an option to increase this to 45%."" | ""Targeting daily output of 600-800 tonnes, Limeco is well positioned to supply copper producers operating within the Central African Copperbelt and other regional industries that currently rely on imported quicklime from South Africa.""",Limeco quicklime project,,quicklime,Limeco Resources Limited,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
