sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://www.globaltimes.cn/content/1154248.shtml,20190614,Africa to benefit from China-Africa trade expo: Zambian experts - Global Times,live_ok_trafilatura,0.99,0.99,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"Our main interest in the expo is to identify entities that we can partner with, especially in the area of providing mining equipment,"" said the association's secretary-general Grace Njapau.""",,,gemstones,,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
http://www.newstoday.com.bd/index.php?option=details&news_id=2533727&date=2019-06-24,20190623,,wayback_ok,0.99,0.96,0.9,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""threatens an investor exodus and thousands of job losses"" | """"They should have considered the livelihoods of the people who depend on KCM,"" said Milupi"" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Opposition leader Hakainde Hichilema has recently tapped into public anger at KCM's alleged failure to pay local contract workers and suppliers"" || Social | Livelihoods & Economy | Employment creation and job security -> ""The company — which employs 13,000 people in Zambia — has denied all wrongdoing"" || Governance | Reputation & Social License | Mining image and public perception -> ""investors are jittery to come to Zambia"" | ""threatens an investor exodus and thousands of job losses"" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Lungu has taken a hardline approach with international mining companies, accusing them of failing to pay taxes and threatening to expel them from the country."" | """"Government will not take kindly to any form of arm-twisting,"" he told a recent mining and energy conference. ""Government's expectation is for investors to operate within the confines of the law — failure to do so will result in government imposing sanctions and disengaging with the unwilling parties.""""",KCM,Copperbelt region,copper,Vedanta,Social || Social || Social || Governance || Governance,"Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy || Reputation & Social License || Regulation, Compliance & Institutions","Unemployment risks post-closure || Business opportunities (local supply chains, services) || Employment creation and job security || Mining image and public perception || Legislative and regulatory framework effectiveness"
http://www.xinhuanet.com/english/2019-06/14/c_138144122.htm,20190614,Africa to benefit from China-Africa trade expo: Zambian experts - Xinhua | English.news.cn,live_ok_trafilatura,0.99,0.95,0.78,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"Our main interest in the expo is to identify entities that we can partner with, especially in the area of providing mining equipment,"" said the association's secretary-general Grace Njapau.""",,Lusaka,"gemstones (emeralds, amethyst, quartz)",,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
http://www.xinhuanet.com/english/2019-06/24/c_138170045.htm,20190624,Interview: Zambia looks at major opportunities from economic and trade expo in China - Xinhua | English.news.cn,live_ok_trafilatura,1.0,0.95,0.85,"Social | Livelihoods & Economy | Employment creation and job security -> """"can bring about many economic benefits for Zambia that include increased number of Zambians participating in export trade."""" | """"...instead of sending it in its raw form to China, we could invite Chinese firms that are into electronics and are using copper imports in processing to set up industries within Zambia,"" Saasa said."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"Africa is rich in mineral resources but most of these are exported in their raw form with very little forward linkages in investments down stream."""" | """"...instead of sending it in its raw form to China, we could invite Chinese firms that are into electronics and are using copper imports in processing to set up industries within Zambia,"" Saasa said."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> """"can bring about many economic benefits for Zambia that include increased number of Zambians participating in export trade."""" | """"Essentially you will be looking at what is it that China can do by way of value addition. Speaking of copper for instance, instead of sending it in its raw form to China, we could invite Chinese firms... to set up industries within Zambia,"" Saasa said.""",,,copper,,Social || Social || Social,Livelihoods & Economy || Livelihoods & Economy || Livelihoods & Economy,"Employment creation and job security || Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation"
"https://www.africaintelligence.com/ama/corridors-of-power/2019/06/18/uk-court-rejects-zccm-ih-s-claims-against-first-quantum,108361724-art",20190618,ZAMBIA • UK court rejects ZCCM-IH's claims against First Quantum - 18/06/2019 - Africa Mining Intelligence,live_ok_trafilatura,0.99,0.95,0.9,"Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""Zambia's state mining company ZCCM-IH has begun recruiting people to represent it on the boards of directors of joint ventures in which it is a shareholder.""",,,,ZCCM-IH,Governance,Stakeholder Engagement & Rights,Stakeholder inclusion in decision-making
https://www.businesslive.co.za/bd/world/africa/2019-06-20-zambian-court-rejects-vedanta-bid-to-join-liquidation-case/,20190620,Zambian court rejects Vedanta bid to join liquidation case,live_ok_trafilatura,0.98,0.98,0.85,"Social | Livelihoods & Economy | Employment creation and job security -> ""the appointment of a provisional liquidator had added to the financial pressure on KCM, as well as putting jobs at risk."" || Governance | Reputation & Social License | Mining image and public perception -> ""The case has intensified concerns among international miners about resource nationalism in Africa."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""So far, court proceedings that have appointed a provisional liquidator have not involved Vedanta, which the Zambian government has accused of breaching the terms of its licence.""",Konkola Copper Mines,Lusaka,copper,Vedanta Resources,Social || Governance || Governance,"Livelihoods & Economy || Reputation & Social License || Regulation, Compliance & Institutions",Employment creation and job security || Mining image and public perception || Mining permitting and licensing practices
https://www.churchtimes.co.uk/articles/2019/21-june/news/world/scale-of-risk-from-mining-disclosed,20190621,Scale of risk from mining disclosed,live_ok_trafilatura,0.9,0.99,0.8,"Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""This rating means that a dam failure could result in more than 100 deaths, besides causing permanent damage to the environment, infrastructure, and economy."" | ""Good tailings management exists, but when tailings dams fail, the consequences can be catastrophic for communities and the environment."" || Governance | Risk Management & Long-Term Stewardship | Tailings and waste governance -> ""The company said that it was analysing concerns at 17 of its sites, including fortifying dams in Zambia and Kazakhstan, and carrying out remedial work at its sites in Peru."" | ""A global review of tailing dams is being led by the Swiss former Environment Minister, Professor Bruno Oberle."" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""These disclosures bring a new level of transparency to the mining sector that will enable us to begin to reappraise the risk in our portfolios."" | ""Not disclosing is unacceptable and poses a very real risk to our investment."" || Environmental | Land, Soil & Geology | Tailings generation and management -> ""gave 683 listed extractives companies 45 days to disclose the extent of their use of tailing storage facilities"" | ""published information about thousands of individual tailings dams and facilities on company websites."" | ""Good tailings management exists, but when tailings dams fail, the consequences can be catastrophic for communities and the environment."" || Environmental | Biodiversity & Ecosystems | Ecosystem degradation and habitat loss/fragmentation -> ""a dam failure could result in more than 100 deaths, besides causing permanent damage to the environment, infrastructure, and economy."" | ""when tailings dams fail, the consequences can be catastrophic for communities and the environment.""",,,,Glencore,Social || Governance || Governance || Environmental || Environmental,"Health, Safety & Well-being || Risk Management & Long-Term Stewardship || Transparency & Accountability || Land, Soil & Geology || Biodiversity & Ecosystems",Accidents and fatalities (including structural failures such as tailings dams) || Tailings and waste governance || Monitoring and disclosure of environmental and social performance || Tailings generation and management || Ecosystem degradation and habitat loss/fragmentation
https://www.dailymaverick.co.za/article/2019-06-21-zambia-to-choose-buyer-for-vedanta-unit-in-july-lungu-says/,20190522,"Zambia to Choose Buyer for Vedanta Unit in July, Lungu Says",live_ok_trafilatura,0.99,0.99,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""Some companies have threatened to shutter shafts and fire hundreds of workers because of the tax increases."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The countryâs mining-lobby group has warned the government the tax hikes could result in Zambiaâs copper output falling by as much as 100,000 metric tons this year from a record 861,946 tons in 2018."" | ""Still, only two of the countryâs five copper smelters are currently operating, though not all the owners have cited the new taxes as the reason for shutdowns."" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Zambiaâs government moved to liquidate Konkola after Lungu accused the company of cheating on its taxes and lying about its expansion plans."" | ""Konkola, along with units of Glencore Plc and First Quantum Minerals Ltd., is among copper miners that have been affected by higher mining royalties introduced this year, in addition to other tax increases."" || Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> ""They imply that a decision to sell the assets was taken in advance of any court ruling and without Vedanta being given the opportunity to be heard,"" it said."" || Governance | Reputation & Social License | Trust between mining companies, government, and communities -> ""Lunguâs comments are âdeeply worrying,â Vedanta said in an statement."" | ""Mines Minister Richard Musukwa has sought to head off investor concerns that the governmentâs dispute with Vedanta threatens other foreign-owned businesses, describing the dispute as âan isolated case.â"" || Governance | Risk Management & Long-Term Stewardship | Long-term liability management (pollution, water treatment, land stability) -> ""running the loss-making operations would be a drain on an already strained state budget.""",Konkola Copper Mines,,copper,Vedanta,Social || Social || Governance || Governance || Governance || Governance,"Livelihoods & Economy || Livelihoods & Economy || Regulation, Compliance & Institutions || Stakeholder Engagement & Rights || Reputation & Social License || Risk Management & Long-Term Stewardship","Employment creation and job security || Income generation and poverty reduction or exacerbation || Legislative and regulatory framework effectiveness || Stakeholder inclusion in decision-making || Trust between mining companies, government, and communities || Long-term liability management (pollution, water treatment, land stability)"
https://www.fool.ca/2019/06/17/3-canadian-stocks-that-could-go-bankrupt-in-2020/,20190617,3 Canadian Stocks That Could Go Bankrupt in 2020 | The Motley Fool Canada,live_ok_trafilatura,0.95,0.95,0.8,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""a report surfaced that suggested Zambia's government will take control of a Vedanta Ltd copper mine."" | ""Reuters reported that the country has ""no plans"" to seize First Quantum's assets"" || Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""Reuters reported that the country has ""no plans"" to seize First Quantum's assets"" | ""If government seizures accelerate, First Quantum could be in big trouble as early as next year.""",,,copper,Vedanta Ltd,Governance || Governance,"Regulation, Compliance & Institutions || Regulation, Compliance & Institutions",Mining permitting and licensing practices || Legislative and regulatory framework effectiveness
https://www.lexology.com/library/detail.aspx?g=1ffee77b-fc46-49e0-9712-3aa054182ee9,20190621,International Arbitration Newsletter - June 2019 | Regional Overview: Middle East and Africa - Lexology,live_ok_trafilatura,0.95,0.95,0.75,"Social | Livelihoods & Economy | Unemployment risks post-closure -> ""submitted a notice of dispute to Zambian state-owned entity ZCCM Investment Holdings under their 2004 shareholders' agreement in response to efforts to put its copper mining business in the country into liquidation."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""It also alleges damage caused to KCM's business as a result of the winding-up proceedings."" || Governance | Reputation & Social License | Trust between mining companies, government, and communities -> ""Vedanta accuses ZCCM of breaching the shareholders' agreement by ""filing and persevering with its petition to wind up KCM"" and failing to seek to have the dispute resolved by arbitration.""",Konkola Copper Mines (KCM),,copper,Vedanta Resources,Social || Social || Governance,Livelihoods & Economy || Livelihoods & Economy || Reputation & Social License,"Unemployment risks post-closure || Income generation and poverty reduction or exacerbation || Trust between mining companies, government, and communities"
