sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://www.businessghana.com/site/news/politics/342900/Africa%E2%80%99s-%E2%80%98triple-dependency%E2%80%99-undermines-true-sovereignty-%E2%80%93-Mahama,20260208,Africa's 'triple dependency' undermines true sovereignty – Mahama - BusinessGhana,live_ok_trafilatura,0.95,0.9,0.8,"Social | Equity, Rights & Vulnerable Groups | Wealth distribution and inequality -> ""dependency on suppliers of critical minerals while capturing little or no value,"" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""economies extract wealth without building local capacity,""",,,,,Social || Social,"Equity, Rights & Vulnerable Groups || Livelihoods & Economy","Wealth distribution and inequality || Human capital development (skills, training, workforce development)"
https://actsa.org/new-report-anglo-americans-accountability-deficit/,20260212,New report: Anglo American's Accountability Deficit - ACTSA,live_ok_trafilatura,0.95,0.95,0.9,"Social | Health, Safety & Well-being | Mental and physical health impacts on communities -> ""The impact of lead poisoning on over 100,000 people in Kabwe, Zambia, especially children, where Anglo operated one of the world's most productive mine for 49 years""",,Kabwe,lead,Anglo American,Social,"Health, Safety & Well-being",Mental and physical health impacts on communities
https://allafrica.com/stories/202602160390.html,20260216,,wayback_ok,0.95,0.8,0.7,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""the Lobito Corridor railway project exemplifies this approach."" | ""In June 2025, the Bank signed a Letter of Intent with Zambia to advance the corridor linking mineral-producing regions in Central and Southern Africa to the Atlantic coast via Angola."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""supports implementation across 14 African countries, deploying capital, strengthening infrastructure, and creating opportunities for public and private investors."" | ""In June 2025, the Bank signed a Letter of Intent with Zambia to advance the corridor linking mineral-producing regions in Central and Southern Africa to the Atlantic coast via Angola.""",,,,,Environmental || Social,"Land, Soil & Geology || Livelihoods & Economy","Transport corridors and access road impacts || Business opportunities (local supply chains, services)"
https://medafricatimes.com/43995-zambia-regulator-lifts-suspension-on-mopanis-mufulira-mine-after-safety-upgrade.html,20260210,Zambia Regulator Lifts Suspension on Mopani's Mufulira Mine After Safety Upgrade – Medafrica Times,live_ok_trafilatura,0.99,0.99,0.9,"Social | Health, Safety & Well-being | Worker health and safety risks -> ""The Minerals Regulation Commission had suspended operations last week, citing the company's failure to comply with safety regulations, particularly the requirement to maintain an accurate system to account for all underground workers."" | ""In a statement issued on Monday, the regulator confirmed that Mopani had introduced improved safety measures, including technology to verify that the mine is cleared two hours after each shift and the installation of closed-circuit television systems to monitor underground activity."" | ""The commission said these steps comply with Mining Regulation 218 and ensure a safe working environment for miners."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""The Minerals Regulation Commission had suspended operations last week, citing the company's failure to comply with safety regulations, particularly the requirement to maintain an accurate system to account for all underground workers."" | ""The commission said these steps comply with Mining Regulation 218 and ensure a safe working environment for miners.""",Mufulira mine,Mufulira,copper,Mopani Copper Mines,Social || Governance,"Health, Safety & Well-being || Regulation, Compliance & Institutions",Worker health and safety risks || Enforcement of environmental and social regulations
https://miningdigital.com/news/how-african-mining-holds-the-key-to-global-economic-security,20260209,How African Mining Holds the Key to Global Economic Security | Mining Digital,live_ok_trafilatura,0.95,0.98,0.9,"Social | Livelihoods & Economy | Employment creation and job security -> ""Meanwhile, Zambia, Africa's second-largest copper producer, is aggressively engaging international investors to meet a 2031 production target of 3.1 million tons per annum."" | ""This target reinforces Zambia's ambition to act as a primary catalyst for regional GDP growth and employment through the copper sector."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""This target reinforces Zambia's ambition to act as a primary catalyst for regional GDP growth and employment through the copper sector.""",,,copper,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,Employment creation and job security || Income generation and poverty reduction or exacerbation
https://saiia.org.za/research/five-things-well-be-watching-at-the-2026-mining-indaba/,20260206,Five Things We'll Be Watching At the 2026 Mining Indaba - SAIIA,live_ok_trafilatura,0.8,0.99,0.6,"Social | Livelihoods & Economy | Employment creation and job security -> ""there has been much excitement around the Zambia–DRC agreement to develop a regional battery value chain, yet this initiative seems to have lost momentum recently."" | ""Signing an agreement is one thing, but when the difficult questions come up – where will the smelter or factory be built, who will be employed there, how will the energy be supplied and at what price – short-term national interests can easily scupper these regional initiatives."" || Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""the US and EU are touting their support for the Lobito Corridor, a rail project running from the DRC and Zambia to the Angolan port of Lobito"" | ""Getting minerals out of Africa as cheaply and efficiently as possible is a big part of the rationale for these investments""",,,battery minerals,,Social || Environmental,"Livelihoods & Economy || Land, Soil & Geology",Employment creation and job security || Transport corridors and access road impacts
https://www.aol.co.uk/articles/mine-baby-mine-trump-races-124008067.html,20260212,"'Mine, baby, mine': Trump races to catch up to China in new scramble for Africa's minerals - AOL",live_ok_trafilatura,0.9,0.98,0.85,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""America's early focus is likely to be on the £3.7bn Lobito corridor funded by the US and European Union to link Zambia's copper belt and Congo-Kinshasa's mineral-rich Katanga region with Angola's Atlantic coast."" | ""The corridor is designed to counter Beijing's upgrade of the Tanzania-Zambia Railway Authority (Tazara) line, built to take copper exports and fuel imports in the opposite direction through Tanzania.""",,Zambia’s copper belt,copper,,Environmental,"Land, Soil & Geology",Transport corridors and access road impacts
https://www.canadianminingjournal.com/news/indaba-how-ai-in-mining-is-like-self-driving-cars/,20260218,Indaba: How AI in mining is like self-driving cars - Canadian Mining Journal,live_ok_trafilatura,0.95,0.95,0.85,"Environmental | Water Resources | Water table alteration and drainage issues -> ""Caers noted that the framework has already been used in Zambia for sequential drill planning."" | ""Conventional plans often assume that subsurface conditions remain stable once defined, she said, yet water flow and pressure responses can alter sequencing, slope stability and capital timing."" || Environmental | Water Resources | Water management challenges -> ""Caers noted that the framework has already been used in Zambia for sequential drill planning."" | ""Her approach runs thousands of simulations to test variations in permeability and porosity, estimating how dewatering strategies influence development over a decade or more."" || Environmental | Land, Soil & Geology | Slope instability and landslides -> ""Caers noted that the framework has already been used in Zambia for sequential drill planning."" | ""Conventional plans often assume that subsurface conditions remain stable once defined, she said, yet water flow and pressure responses can alter sequencing, slope stability and capital timing.""",,,copper,,Environmental || Environmental || Environmental,"Water Resources || Water Resources || Land, Soil & Geology",Water table alteration and drainage issues || Water management challenges || Slope instability and landslides
https://www.channelafrica.co.za/channelafrica/news/mining-indaba-closes-with-renewed-focus-on-africas-role-in-global-critical-minerals-race/,20260213,Mining Indaba closes with renewed focus on Africa's role in global critical minerals race – Channel Africa,live_ok_trafilatura,0.95,0.95,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""A major theme at this year's conference was the United States (US) backed Lobito Corridor, a flagship infrastructure project ... The initiative aims to channel copper and cobalt from the Democratic Republic of Congo (DRC) and Zambia to Angola's Atlantic coast, reducing reliance on routes dominated by China."" | ""The Lobito Corridor illustrates how international partners can support African goals by creating fair and predictable transport routes for minerals while also encouraging broader development benefits in areas such as agriculture and tourism."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""the opportunity lies not only in exporting raw minerals but in using the global energy transition to unlock industrialisation, technological advancement and economic growth."" | ""The initiative aims to channel copper and cobalt from the Democratic Republic of Congo (DRC) and Zambia to Angola's Atlantic coast, reducing reliance on routes dominated by China."" || Environmental | Air & Climate | Energy demand and consumption -> ""Hunter warned that the biggest constraint to value addition in Africa is energy access. Countries aiming to expand into refining and processing require stable, reliable and affordable electricity."" | ""The initiative aims to channel copper and cobalt from the Democratic Republic of Congo (DRC) and Zambia to Angola's Atlantic coast, reducing reliance on routes dominated by China.""",,,"copper, cobalt, lithium",,Social || Social || Environmental,Livelihoods & Economy || Livelihoods & Economy || Air & Climate,"Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation || Energy demand and consumption"
https://www.channelafrica.co.za/channelafrica/news/zambias-mine-regulator-suspends-operations-at-mopanis-mufulira-mine/,20260213,Zambia's mine regulator suspends operations at Mopani's Mufulira mine – Channel Africa,live_ok_trafilatura,0.98,0.99,0.9,"Social | Health, Safety & Well-being | Worker health and safety risks -> ""suspended operations at Mopani Copper Mines' Mufulira mine after it failed to account for all its underground personnel."" | ""The commission said the Mufulira mine had not complied with regulations requiring management to maintain a system to account for all people working underground at any given time."" || Social | Health, Safety & Well-being | Accidents and fatalities (including structural failures such as tailings dams) -> ""the decision followed recent accidents at Mopani's operations."" || Governance | Regulation, Compliance & Institutions | Enforcement of environmental and social regulations -> ""suspended operations at Mopani Copper Mines' Mufulira mine after it failed to account for all its underground personnel."" | """"Operations will remain suspended until the mine rectifies all deficiencies identified in its personnel accounting system"" the commission said."" || Governance | Transparency & Accountability | Monitoring and disclosure of environmental and social performance -> ""It said it would also conduct a comprehensive audit of all operations at Mopani's assets, including the bigger Nkana mine.""",Mufulira mine,Mufulira,copper,Mopani Copper Mines,Social || Social || Governance || Governance,"Health, Safety & Well-being || Health, Safety & Well-being || Regulation, Compliance & Institutions || Transparency & Accountability",Worker health and safety risks || Accidents and fatalities (including structural failures such as tailings dams) || Enforcement of environmental and social regulations || Monitoring and disclosure of environmental and social performance
