sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
https://allafrica.com/stories/202307080178.html,20230708,,wayback_ok,0.8,0.9,0.7,"Governance | Regulation, Compliance & Institutions | Legislative and regulatory framework effectiveness -> ""but it will depend on the business environment and the laws and regulations."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""what would it take for companies to invest in that particular value chain and manufacture the batteries closer to where the major inputs are."" | ""we're looking at having high-level sessions on this topic with heads of state examining what roles Africans can play in particular value chains - mining, agribusiness, health, etc."" || Social | Livelihoods & Economy | Human capital development (skills, training, workforce development) -> ""Botswana represents a smaller country doing the right things - investing in its people, using its diamond resources to build infrastructure.""",,,critical minerals,,Governance || Social || Social,"Regulation, Compliance & Institutions || Livelihoods & Economy || Livelihoods & Economy","Legislative and regulatory framework effectiveness || Business opportunities (local supply chains, services) || Human capital development (skills, training, workforce development)"
https://finance.yahoo.com/news/bemetals-commences-2023-copper-exploration-110000072.html,20230629,"BeMetals Commences 2023 Copper Exploration Program at Pangeni Project in Zambia, Reports Motivating Drill Results, and Updated Exploration Targets",live_ok_trafilatura,0.95,0.98,0.85,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""BeMetals is pleased to report it has agreed to extend certain obligations in its option agreement with Copper Cross Zambia (""CCZ"") (Further information on the option agreement is detailed in the Company's filed financial statements), including a cash payment of US$350,000 now deferred until June 12, 2024 (a portion of which may be paid in common shares at the option of the Company)."" | ""Delivery of a preliminary economic assessment and a royalty reduction payment, in order to exercise the initial option, have been extended for as long as BeMetals funds US$ 2 million of annual expenditures on the Project to align with CCZ's underlying agreement with Pangeni Mineral Resources Limited."" || Governance | Transparency & Accountability | Corporate transparency and reporting -> ""The results reported here for this core drilling program were analyzed by Intertek Genalysis, an independent and accredited laboratory. Samples were prepared at their facility in Kitwe, Zambia and analytical work conducted in Perth, Australia."" | ""The core sampling was conducted with a robust sampling protocol that included the appropriate insertion of standard reference material, duplicates, and blanks into the sample stream."" | ""The technical information in this news release for BeMetals has been reviewed and approved by John Wilton, CGeol FGS, CEO and President of BeMetals, and a ""Qualified Person"" as defined under National Instrument 43-101."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Field operations and management have been provided by Remote Exploration Services (""RES"") an independent geological consulting and contracting company."" | ""The core drilling was conducted by Blurock Mining Services, of Kitwe, Zambia."" | ""Intertek Genalysis completed the analytical work with the core samples processed at their preparation facility in Kitwe, Zambia.""",Pangeni Copper Project,Zambian Copperbelt,copper,BeMetals Corp.,Governance || Governance || Social,"Regulation, Compliance & Institutions || Transparency & Accountability || Livelihoods & Economy","Mining permitting and licensing practices || Corporate transparency and reporting || Business opportunities (local supply chains, services)"
https://medafricatimes.com/31578-presidents-of-angola-zambia-and-drc-get-together-to-launch-lobito-corridor.html,20230704,"Presidents of Angola, Zambia and DRC get together to launch Lobito corridor – Medafrica Times",live_ok_trafilatura,0.9,0.98,0.75,"Environmental | Land, Soil & Geology | Transport corridors and access road impacts -> ""The construction of a branch line to Zambia is also planned."" | ""The concession contract can be extended up to 50 years if the consortium opts to build the branch line between Luacano (Moxico) and Jimbe (Zambia), with a total length of 259 kilometers, valued at 3.6 million dollars (3.3 million euros) per kilometer."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The three countries signed in January an agreement to create a transport and facilitation agency for the Lobito Corridor, to boost the circulation of goods and promote the mobility of citizens."" | ""the ceremony that marks the start of the concession of this strategic rail corridor for the connection of mining regions and export of goods, which links Lobito (eastern Angola) to Luau (west), near the border with DRC."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""The Lobito corridor concession was awarded to LAR – Lobito Atlantic Railway, a company comprising the Swiss Trafigura, the Portuguese Mota-Engil Engenharia e Construção África SA, and the Belgian Vecturis SA, which signed the contract with the Angolan Ministry of Transport, in November last year in Luanda."" | ""The Angolan President arrived on Monday in Benguela province to witness the transfer of rail services and logistics support of Lobito corridor to the consortium that will manage the infrastructure, under concession for 30 years.""",,Jimbe,,Lobito Atlantic Railway,Environmental || Social || Governance,"Land, Soil & Geology || Livelihoods & Economy || Regulation, Compliance & Institutions","Transport corridors and access road impacts || Business opportunities (local supply chains, services) || Mining permitting and licensing practices"
https://www.afriquesenlutte.org/communiques-luttes-et-debats/comptes-rendus-des-luttes/article/unions-campaign-for-decent-work-in-artisanal-and-small-scale-mining,20230629,Unions campaign for decent work in artisanal and small-scale mining - Afriques en Lutte,live_ok_trafilatura,0.9,0.95,0.8,"Governance | Stakeholder Engagement & Rights | Stakeholder inclusion in decision-making -> """"We will discuss the inclusion of artisanal small-scale miners in our constitution at the next national congress later this year. This is aimed at promoting decent work in the informal sector and building union power which are part of the objectives of the ILO Recommendation 204 on the transition from informal to formal economy,"" added George Mumba, MUZ general secretary.""",,,"cobalt, copper, gold, iron, manganese, nickel, lead, tin, zinc, precious stones",,Governance,Stakeholder Engagement & Rights,Stakeholder inclusion in decision-making
https://www.aol.com/news/factbox-troubles-indian-tycoon-anil-082625716.html,20230711,Factbox-Troubles of Indian tycoon Anil Agarwal's Vedanta mount as Foxconn ditches JV - AOL,live_ok_trafilatura,0.9,0.95,0.6,"Governance | Stakeholder Engagement & Rights | Conflict management between companies and communities -> ""In Zambia, a long-running dispute over Vedanta's Konkola Copper Mines (KCM) is close to being resolved, mines minister Paul Kabuswe said earlier this month."" | ""Relations between Zambia and Vedanta broke down several years ago and culminated in the state appointing a liquidator for the KCM assets in May 2019.""",Konkola Copper Mines (KCM),,copper,Vedanta,Governance,Stakeholder Engagement & Rights,Conflict management between companies and communities
https://www.digitaljournal.com/business/angola-drc-eye-iconic-rail-revamp-to-quench-global-minerals-thirst/article,20230709,"Angola, DRC eye iconic rail revamp to quench global minerals thirst - Digital Journal",live_ok_trafilatura,0.8,0.95,0.7,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Partially funded by the United States, the $555-million project is expected to boost mineral export and intra-African trade and cements Angola's diplomatic pivot to the West, analysts said."" | ""Another $100 million are earmarked for the DRC, with the concession agreement also envisaging extending the tracks to neighbouring Zambia."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""The revamped line could increase the GDP of the three countries by $177 billion, the government said this week."" | ""Another $100 million are earmarked for the DRC, with the concession agreement also envisaging extending the tracks to neighbouring Zambia."" | ""Partially funded by the United States, the $555-million project is expected to boost mineral export and intra-African trade and cements Angola's diplomatic pivot to the West, analysts said.""",,,cobalt and copper,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Business opportunities (local supply chains, services) || Income generation and poverty reduction or exacerbation"
https://www.engineeringnews.co.za/article/trafigura-led-group-to-spend-555m-on-angola-rail-project-2023-07-05,20230705,Trafigura-led group to spend $555m on Angola rail project,live_ok_newspaper,0.9,0.95,0.6,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""Using the so-called Caminho-de-Ferro de Benguela railway will provide faster trade routes to Europe and the Americas from the copper and cobalt-rich areas of Congo and Zambia, according to the statement.""",,,copper and cobalt,,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
https://www.graphic.com.gh/news/general-news/visit-of-zambian-president-ghana-zambia-sign-agreements.html,20230710,"Visit of Zambian President: Ghana, Zambia sign agreements - Graphic Online",live_ok_trafilatura,0.98,0.9,0.8,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""closer collaboration and speedy execution of the mutual agreements signed between the two countries for the growth of their economies and improvement of the lives of the people."" || Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> """"So we are here to also pick those skill sets that will assist us to exploit and manage the resource that has popped up in our country,"""" | ""Others are Prevention of Illicit Drugs and Trafficking of Narcotics; Exploitation of Hydrocarbon Resources, Youth and Sports, ICT, Chamber of Commerce and Industries, and Investment Promotion.""",,,gold,,Social || Social,Livelihoods & Economy || Livelihoods & Economy,"Income generation and poverty reduction or exacerbation || Business opportunities (local supply chains, services)"
https://www.lusakatimes.com/2023/06/29/illegal-gold-miners-advised-to-acquire-licenses/,20230629,Zambia : Illegal gold miners advised to acquire licenses,live_ok_trafilatura,0.99,0.95,0.9,"Social | Health, Safety & Well-being | Worker health and safety risks -> ""the illegal mining activities were not only endangering lives of people, mostly youths engaged for work but also resulting in loss of revenue by government as the mining activities were not licensed and documented."" || Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""resulting in loss of revenue by government as the mining activities were not licensed and documented."" | """"Gold is a mineral that is controlled by the state so if anyone wants to carry out mining for gold they should get a license from the Ministry of Mines rather than doing it illegally,"" Mr Hasalama added."" || Environmental | Biodiversity & Ecosystems | Deforestation -> ""the mushrooming illegal mining activities were also contributing to environmental degradation in the district's forests as they were not regulated."" || Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""As local people we want to be helped through cooperatives so that we can also benefit from mining but government should come in to make sure that anyone doing mining here has a license,"" Headwoman Sipaida said."" || Social | Living Conditions & Social Fabric | Demographic changes (migration, influx of workers, displacement) -> ""The Headwoman said the area was rich in minerals that include gold, copper and manganese and has recently seen an influx of people carrying out illegal mining activities."" || Social | Equity, Rights & Vulnerable Groups | Land ownership impacts and regional value changes -> ""He claimed it was his land and said he can do anything with it so he mobilised people and they started mining even after reminding him that he had encroached into chief Mukonchi's area,"" Headwoman Sipaida said.""",,Kapiri Mposhi District,gold,,Social || Governance || Environmental || Social || Social || Social,"Health, Safety & Well-being || Regulation, Compliance & Institutions || Biodiversity & Ecosystems || Livelihoods & Economy || Living Conditions & Social Fabric || Equity, Rights & Vulnerable Groups","Worker health and safety risks || Mining permitting and licensing practices || Deforestation || Income generation and poverty reduction or exacerbation || Demographic changes (migration, influx of workers, displacement) || Land ownership impacts and regional value changes"
https://www.lusakatimes.com/2023/07/05/empowering-zambia-breaking-the-chains-of-debt-and-pursuing-self-sufficiency/,20230705,Zambia : Empowering Zambia: Breaking the Chains of Debt and Pursuing Self-Sufficiency,live_ok_trafilatura,0.95,0.9,0.6,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""the government should prioritize the development of these industries, harness their full potential, and capitalize on their market value to generate revenue.""","['Kagem Emerald mine', 'Sugilite mine']",,"['emerald', 'sugilite']",,Social,Livelihoods & Economy,Income generation and poverty reduction or exacerbation
