sourceurl,sqldate,title,scrape_status,in_zambia_confidence,mining_related_confidence,impact_confidence,impact_evidence,mine_name,region,mineral_type,mining_company,impact_level1,impact_level2,impact_level3
http://www.koreaherald.com/view.php?ud=20230811000109,20230811,"Top diplomats of S. Korea, Zambia hold talks on Seoul's expo bid, key minerals, bilateral ties - The Korea Herald",live_ok_trafilatura,0.95,0.9,0.8,"Social | Livelihoods & Economy | Business opportunities (local supply chains, services) -> ""The two sides also discussed cooperation in the supply chain of key minerals."" | ""Separately, he also held talks with Zambia's Commerce Minister Chipoka Mulenga to discuss expanding economic ties, including in key minerals, energy and infrastructure.""",,,,,Social,Livelihoods & Economy,"Business opportunities (local supply chains, services)"
https://apnews.com/article/egypt-media-crackdown-mysterious-plane-zambia-fa98d55eba820b1447eb15a50226624b,20230820,"Egyptian journalist briefly detained following mysterious plane coverage, his employer says | AP News",live_ok_trafilatura,0.99,0.99,0.8,"Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""Zambian authorities said they found over $5 million in cash and more than 100 kilograms of suspected gold mixed with zinc, copper, and nickel on board the aircraft."" | ""Zambian authorities said six Egyptians were detained along with four from Zambia, Netherlands, Spain and Latvia in relation to the mysterious plane.""",,,gold; zinc; copper; nickel,,Social,"Equity, Rights & Vulnerable Groups","Crime and social disorder (corruption, violence, substance abuse)"
https://dailynews.co.tz/millions-of-dollars-plus-guns-seized-at-zambian-airport/,20230815,Millions of dollars plus guns seized at Zambian airport - Daily News,live_ok_trafilatura,1.0,0.95,0.9,"Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""Also seized were five pistols, seven magazines, 126 rounds of ammunition, 602 pieces of suspected gold weighing 127kg and equipment used for measuring gold."" | ""The 10 suspects including a Zambian, have been detained awaiting further investigations,""",,Lusaka,gold,,Social,"Equity, Rights & Vulnerable Groups","Crime and social disorder (corruption, violence, substance abuse)"
https://freerepublic.com/focus/f-news/4176570/posts,20230821,"Mystery plane carrying gold, weapons, and cash from Cairo lands in Zambia",live_ok_trafilatura,0.99,0.9,0.85,"Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""The Zambian Drug Enforcement Commission (DEC) intercepted an aircraft carrying five million dollars in cash and over 100kg of suspected gold at Kenneth Kaunda International Airport near the capital Lusaka on August 14, according to several sources."" | ""Found on the plane were $5,697,700 in cash, five pistols, seven magazines, 126 rounds of ammunition, 602 pieces of suspected gold weighing 127.7 kg, and equipment for measuring gold."" | ""The Zambian DEC announced it had arrested 10 individuals, including one Zambian, one Spanish national, one Dutch national, one Latvian national, and six Egyptian nationals for possession of dangerous goods.""",,Lusaka,gold,,Social,"Equity, Rights & Vulnerable Groups","Crime and social disorder (corruption, violence, substance abuse)"
https://guardian.ng/news/egypt-arrests-journalist-after-report-on-smuggling-case/,20230820,Egypt arrests journalist after report on smuggling case,live_ok_newspaper,0.95,0.9,0.85,"Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""published articles accusing officials of involvement in smuggling cash, weapons and gold to Zambia, the publication said Sunday."" || Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""The plane was carrying nearly $5.7 million as well as pistols, ammunition and 127 kilos (280 pounds) of ""suspected gold"", according to the statement."" | ""The Zambian authorities have arrested 10 suspects, nine of them foreigners, it said.""",,Lusaka,gold,,Governance || Social,"Transparency & Accountability || Equity, Rights & Vulnerable Groups","Anti-corruption and bribery risks || Crime and social disorder (corruption, violence, substance abuse)"
https://northafricapost.com/70489-chinas-economic-malaise-and-how-it-will-impact-on-african-countries.html,20230817,China's economic malaise and how it will impact on African countries – The North Africa Post,live_ok_trafilatura,0.95,0.93,0.9,"Social | Livelihoods & Economy | Income generation and poverty reduction or exacerbation -> ""Weaker demand from China and depressed prices on global markets could significantly impact exporting activity and revenue for these countries."" | ""In 2021, Zambia sold $1.64bn worth of copper to China – with the commodity making up 70% of the country's total exports, which makes the southern African country ""hugely exposed"" to Chinese demand for its commodities, according to Carl Mbao, managing partner at Frontier Capital Partners in Lusaka.""",,,copper,,Social,Livelihoods & Economy,Income generation and poverty reduction or exacerbation
https://thestreetjournal.org/egypt-arrests-journalist-after-report-on-smuggling-case/,20230820,,wayback_ok,0.95,0.8,0.75,"Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""published articles accusing officials of involvement in smuggling cash, weapons and gold to Zambia, the publication said Sunday."" || Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""the southern African country's Drug Enforcement Commission on Tuesday announced its officers had seized ""a chartered aircraft carrying dangerous goods"" at Lusaka airport."" | ""The plane was carrying nearly $5.7 million as well as pistols, ammunition and 127 kilos (280 pounds) of ""suspected gold"", according to the statement."" | ""The Zambian authorities have arrested 10 suspects, nine of them foreigners, it said.""",,Lusaka,gold,,Governance || Social,"Transparency & Accountability || Equity, Rights & Vulnerable Groups","Anti-corruption and bribery risks || Crime and social disorder (corruption, violence, substance abuse)"
https://www.afr.com/world/africa/a-private-jet-loaded-with-fake-gold-sparks-international-mystery-20230822-p5dyc6,20230821,A private jet loaded with fake gold sparks international mystery,live_ok_trafilatura,0.95,0.85,0.7,"Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""They arrested 12 people, six of them Egyptian citizens, and the haul stirred wild speculation in both countries."" | ""Zambian officials launched an inquiry into what they called a gold scam""",,,gold,,Social,"Equity, Rights & Vulnerable Groups","Crime and social disorder (corruption, violence, substance abuse)"
https://www.arabnews.com/node/2356906/middle-east,20230817,"Egypt government questioned after Zambia seizes cash, guns on aircraft | Arab News",live_ok_trafilatura,0.99,0.99,0.85,"Governance | Regulation, Compliance & Institutions | Mining permitting and licensing practices -> ""Zambia's Mines and Minerals Development Minister Paul C. Kabuswe said later that a team from his ministry's geological department had been assigned to determine the legitimacy of the gold.""",,Kenneth Kaunda Airport,gold,,Governance,"Regulation, Compliance & Institutions",Mining permitting and licensing practices
https://www.dawn.com/news/1771294/egyptian-journalist-arrested-after-report-on-smuggling-case,20230821,Egyptian journalist arrested after report on smuggling case - World - DAWN.COM,live_ok_trafilatura,0.95,0.85,0.7,"Governance | Transparency & Accountability | Anti-corruption and bribery risks -> ""published articles accusing officials of involvement in smuggling cash, weapons and gold to Zambia"" || Social | Equity, Rights & Vulnerable Groups | Freedom and justice impacts in nearby communities -> ""They physically assaulted his wife, threatened their young child, raided the apartment, and then led him away, forcefully disappeared, to an undisclosed location."" || Social | Equity, Rights & Vulnerable Groups | Crime and social disorder (corruption, violence, substance abuse) -> ""The plane was carrying nearly $5.7 million as well as pistols, ammunition, and 127 kilos of ""suspected gold"""" | ""published articles accusing officials of involvement in smuggling cash, weapons and gold to Zambia""",,Lusaka,gold,,Governance || Social || Social,"Transparency & Accountability || Equity, Rights & Vulnerable Groups || Equity, Rights & Vulnerable Groups","Anti-corruption and bribery risks || Freedom and justice impacts in nearby communities || Crime and social disorder (corruption, violence, substance abuse)"
